星辉娱乐,300043,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
游戏业务-中国境内,24057,10578,13478,56.03%,49.3%
游戏业务-境外(含中国香港),14083,2756,11328,80.43%,41.44%
玩具业务-中国境内,3444,2386,1057,30.7%,3.87%
玩具业务-境外(含中国香港),8320,5238,3083,37.05%,11.28%
体育业务-境外(含中国香港),29631,32102,-2471,-8.34%,-9.04%
其他（补充）,5183,4320,863,16.65%,3.16%

星辉娱乐,300043,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
玩具衍生品-境外,33249,20406,12843,38.63%,9.56%
体育业务-境外,121168,67107,54061,44.62%,40.25%
其他业务-其他,8401,-- ,8401,--,6.26%
游戏业务-境外,25268,5153,20115,79.61%,14.98%
玩具衍生品-境内,11713,7491,4222,36.05%,3.14%
其他业务-租金,4170,-- ,4170,--,3.1%
游戏业务-境内,55473,24983,30490,54.96%,22.7%

星辉娱乐,300043,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
体育业务-境外(含中国香港),46225,28015,18210,39.4%,34.82%
玩具业务-境外(含中国香港),16824,10246,6578,39.1%,12.58%
游戏业务-境外(含中国香港),12606,2444,10161,80.61%,19.43%
玩具业务-中国,6252,4052,2200,35.19%,4.21%
游戏业务-中国境内,25070,10935,14136,56.38%,27.03%
其他（补充）,5278,4262,1016,19.25%,1.94%

星辉娱乐,300043,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
游戏业务-境内,103037,55613,47423,46.03%,37.29%
体育业务-境外,86188,52035,34154,39.63%,26.86%
玩具衍生品-境外,37880,23335,14544,38.4%,11.44%
游戏业务-境外,26743,3707,23036,86.14%,18.11%
玩具衍生品-境内,18360,11805,6555,35.7%,5.15%
其他（补充）,9825,8368,1457,14.83%,1.15%

星辉娱乐,300043,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,2822,2393,429,15.21%,0.55%
游戏业务-境外,9458,3377,6081,64.3%,7.86%
玩具业务-中国境内,9566,6242,3324,34.75%,4.3%
体育业务-境外,48354,26458,21896,45.28%,28.31%
游戏业务-中国境内,77284,38160,39123,50.62%,50.58%
玩具业务-境外,16399,9900,6499,39.63%,8.4%

星辉娱乐,300043,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
玩具衍生品-国内,21706,14203,7504,34.57%,8.56%
玩具衍生品-国外,45940,28515,17426,37.93%,19.88%
游戏业务-国内,131336,87467,43869,33.4%,50.05%
其他（补充）,10379,8525,1854,17.87%,2.12%
