天味食品,603317,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1015,917,98,9.65%,0.15%
东北地区,16542,11374,5168,31.24%,8.02%
华南地区,11236,6625,4611,41.03%,7.16%
西北地区,13381,8515,4866,36.36%,7.55%
西南地区,47003,29921,17082,36.34%,26.52%
出口,1067,544,523,49%,0.81%
华北地区,15790,9565,6226,39.43%,9.67%
华中地区,37455,23575,13880,37.06%,21.55%
华东地区,29244,17289,11955,40.88%,18.56%

天味食品,603317,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,11075,-- ,11075,--,7.84%
西南地区,43001,-- ,43001,--,30.44%
出口,356,-- ,356,--,0.25%
华北地区,12181,-- ,12181,--,8.62%
华中地区,32544,-- ,32544,--,23.03%
其他（补充）,350,-- ,350,--,0.25%
东北地区,14043,-- ,14043,--,9.94%
华东地区,20221,-- ,20221,--,14.31%
华南地区,7515,-- ,7515,--,5.32%

天味食品,603317,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南地区,6362,-- ,6362,--,5.97%
西北地区,9460,-- ,9460,--,8.88%
出口,300,-- ,300,--,0.28%
华北地区,9531,-- ,9531,--,8.94%
华中地区,24622,-- ,24622,--,23.1%
其他（补充）,481,-- ,481,--,0.45%
东北地区,8081,-- ,8081,--,7.58%
华东地区,15016,-- ,15016,--,14.09%
西南地区,32729,-- ,32729,--,30.71%

天味食品,603317,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,389,-- ,389,--,0.4%
华中地区,23371,-- ,23371,--,23.75%
出口,270,-- ,270,--,0.27%
华北地区,8486,-- ,8486,--,8.63%
华南地区,5744,-- ,5744,--,5.84%
西北地区,8541,-- ,8541,--,8.68%
西南地区,30742,-- ,30742,--,31.24%
东北地区,6763,-- ,6763,--,6.87%
华东地区,14084,-- ,14084,--,14.31%

