星期六,002291,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,1044,459,585,56.02%,2.18%
西北地区,1545,636,908,58.81%,3.39%
西南地区,1030,446,584,56.67%,2.18%
东北地区,2905,1277,1628,56.05%,6.07%
华南地区,1152,474,678,58.83%,2.53%
华北地区,2017,865,1151,57.09%,4.29%
华东地区,14634,6753,7880,53.85%,29.39%
其他,7279,6305,975,13.39%,3.64%
网销,8806,5483,3322,37.73%,12.39%
互联网广告,51101,42003,9098,17.8%,33.94%

星期六,002291,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,9506,4710,4796,50.45%,4.77%
互联网广告行业,85412,51282,34130,39.96%,33.97%
西北地区,9153,3786,5368,58.64%,5.34%
华中地区,8252,3651,4601,55.75%,4.58%
华南地区,10912,4899,6014,55.11%,5.99%
华北地区,12987,5645,7342,56.53%,7.31%
其他,246,258,-12,-5.05%,-0.01%
出口,273,182,92,33.5%,0.09%
网销,18255,12380,5876,32.19%,5.85%
西南地区,5932,2459,3473,58.54%,3.46%
华东地区,48257,19462,28796,59.67%,28.66%

星期六,002291,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,4487,1648,2839,63.28%,6.11%
西南地区,2847,1004,1843,64.75%,3.97%
华东地区,23042,7435,15607,67.73%,33.58%
华南地区,4654,1622,3033,65.16%,6.52%
华北地区,6156,2198,3957,64.29%,8.51%
出口,273,206,67,24.65%,0.14%
网销,8905,5749,3156,35.44%,6.79%
其他,146,103,43,29.49%,0.09%
西北地区,3675,1281,2393,65.13%,5.15%
华中地区,2938,1026,1913,65.09%,4.11%
互联网广告行业,31952,20321,11631,36.4%,25.02%

星期六,002291,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
网销,16994,11975,5019,29.53%,6.04%
西南地区,7321,3027,4294,58.65%,5.17%
华东地区,53714,21613,32102,59.76%,38.65%
其他,541,398,143,26.43%,0.17%
出口,461,324,137,29.69%,0.16%
华南地区,11182,5025,6157,55.06%,7.41%
华北地区,16059,6935,9124,56.81%,10.99%
东北地区,10692,5319,5373,50.25%,6.47%
互联网广告行业,16881,7241,9640,57.1%,11.61%
西北地区,10737,4455,6283,58.51%,7.57%
华中地区,8586,3810,4776,55.63%,5.75%

星期六,002291,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,5045,2141,2904,57.56%,6.95%
华中地区,3996,1618,2378,59.51%,5.69%
出口,178,153,25,14%,0.06%
西南地区,3865,1469,2396,61.99%,5.73%
华东地区,25803,9537,16266,63.04%,38.93%
华北地区,7289,2797,4492,61.62%,10.75%
网销,8430,6347,2083,24.71%,4.99%
互联网广告,8329,3615,4713,56.59%,11.28%
西北地区,5173,1933,3240,62.64%,7.75%
其他,184,150,34,18.36%,0.08%
华南地区,5261,2008,3253,61.83%,7.79%

星期六,002291,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
出口,991,913,78,7.89%,0.09%
华中地区,8204,3327,4877,59.45%,5.61%
东北地区,10357,4403,5954,57.49%,6.85%
华东地区,52978,19614,33364,62.98%,38.38%
西北地区,10621,3975,6646,62.57%,7.65%
其他,472,247,225,47.64%,0.26%
网销,19195,12561,6634,34.56%,7.63%
西南地区,7934,3021,4913,61.93%,5.65%
华南地区,10802,4130,6672,61.76%,7.67%
华北地区,14965,5752,9212,61.56%,10.6%
互联网广告行业,13836,5479,8357,60.4%,9.61%

星期六,002291,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,26,6,20,75.77%,0.05%
互联网广告,5315,2042,3273,61.58%,7.57%
网销,8114,5504,2610,32.16%,6.04%
出口,893,784,109,12.22%,0.25%
西北地区,5073,2294,2780,54.79%,6.43%
西南地区,5024,2127,2896,57.65%,6.7%
华南地区,7257,3143,4114,56.69%,9.52%
华中地区,5612,2389,3223,57.43%,7.46%
华东地区,29144,12237,16906,58.01%,39.12%
华北地区,7519,3240,4279,56.91%,9.9%
东北地区,4980,1977,3003,60.3%,6.95%

星期六,002291,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
网销,24519,16445,8074,32.93%,9.91%
出口,3881,3488,393,10.11%,0.48%
西北地区,9446,3777,5669,60.02%,6.96%
西南地区,8227,3164,5063,61.55%,6.21%
华南地区,12359,4379,7980,64.57%,9.79%
华中地区,10649,4510,6139,57.65%,7.54%
华东地区,53459,20811,32648,61.07%,40.07%
华北地区,15140,6215,8925,58.95%,10.95%
东北地区,10747,4161,6586,61.28%,8.08%

星期六,002291,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
网销,11352,7057,4295,37.83%,11.07%
出口,1982,1733,249,12.56%,0.64%
西北地区,4191,1836,2355,56.19%,6.07%
西南地区,4432,1901,2531,57.1%,6.52%
华南地区,5249,2358,2891,55.07%,7.45%
华中地区,5389,2230,3160,58.63%,8.14%
华东地区,25535,9389,16145,63.23%,41.61%
华北地区,7348,3302,4046,55.06%,10.43%
东北地区,5386,2252,3134,58.19%,8.08%

星期六,002291,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
网销,29789,19026,10763,36.13%,12.28%
出口,4325,3739,586,13.55%,0.67%
西北地区,9570,4149,5421,56.64%,6.18%
西南地区,10897,4853,6044,55.47%,6.89%
华南地区,11579,5393,6186,53.42%,7.05%
华中地区,10165,4249,5916,58.2%,6.75%
