科蓝软件,300663,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,585,70,515,88.07%,3.97%
华中,4345,2928,1417,32.6%,10.93%
西北,1474,951,523,35.49%,4.04%
西南,1605,877,727,45.32%,5.61%
东北,1455,950,505,34.7%,3.89%
华南,3319,2162,1157,34.86%,8.92%
华北,8449,5533,2916,34.51%,22.49%
华东,14972,10119,4853,32.41%,37.43%
港澳,630,277,353,56.05%,2.72%

科蓝软件,300663,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,1481,-- ,1481,--,3.07%
港澳,1113,-- ,1113,--,2.3%
东北,4601,-- ,4601,--,9.53%
华中,9903,5738,4164,42.05%,8.62%
西北,3673,-- ,3673,--,7.61%
华南,9701,7100,2600,26.81%,5.38%
其他(补充),-- ,0,-0,--,-0%
西南,6532,-- ,6532,--,13.52%
华北,20573,11835,8738,42.47%,18.09%
华东,35810,20414,15396,42.99%,31.88%

科蓝软件,300663,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,612,408,204,33.3%,1.95%
华南,2057,1255,803,39.02%,7.68%
港澳,142,123,19,13.33%,0.18%
境外,452,174,277,61.4%,2.65%
华东,13518,8378,5140,38.02%,49.15%
东北,1036,726,310,29.89%,2.96%
西南,1714,972,742,43.3%,7.1%
华中,2382,1565,817,34.29%,7.81%
华北,6152,4006,2145,34.87%,20.52%

科蓝软件,300663,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北,3188,-- ,3188,--,7.09%
华南,6434,-- ,6434,--,14.3%
西北,1896,-- ,1896,--,4.21%
华东,32729,18972,13757,42.03%,30.58%
华北,19579,11358,8222,41.99%,18.27%
港澳,1371,-- ,1371,--,3.05%
境外,266,-- ,266,--,0.59%
西南,4732,-- ,4732,--,10.52%
华中,5126,-- ,5126,--,11.39%

科蓝软件,300663,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,2190,1338,852,38.92%,10.57%
华北,4220,2668,1552,36.79%,19.26%
华中,1292,848,444,34.39%,5.51%
华东,11180,6933,4247,37.99%,52.67%
西北,434,260,175,40.23%,2.17%
东北,544,406,138,25.34%,1.71%
西南,1173,655,518,44.17%,6.42%
港澳,288,152,136,47.16%,1.68%

科蓝软件,300663,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北,14609,8946,5663,38.76%,20.53%
东北,3282,1943,1339,40.81%,4.85%
西北,2221,1405,816,36.75%,2.96%
华中,5595,3439,2156,38.54%,7.82%
西南,5047,2726,2321,45.99%,8.41%
华南,6001,3586,2416,40.25%,8.76%
港澳,1197,543,654,54.64%,2.37%
华东,29084,16860,12223,42.03%,44.3%

科蓝软件,300663,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
港澳,82,38,44,53.28%,0.58%
东北,556,382,174,31.3%,2.31%
西南,1249,776,472,37.83%,6.28%
西北,502,387,114,22.81%,1.52%
华南,1373,896,477,34.73%,6.34%
华中,1545,995,550,35.6%,7.31%
华东,10143,5777,4365,43.04%,57.99%
华北,4672,3341,1331,28.49%,17.68%

科蓝软件,300663,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
港澳,1620,621,999,61.66%,3.64%
西北,1544,1107,437,28.3%,1.59%
西南,5407,2968,2439,45.11%,8.88%
华东,26363,15423,10939,41.5%,39.83%
华北,18538,11166,7371,39.76%,26.84%
华中,4108,2545,1563,38.06%,5.69%
东北,3529,1768,1761,49.91%,6.41%
华南,4358,2403,1955,44.85%,7.12%

科蓝软件,300663,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,4280,1988,2292,53.56%,10%
港澳,666,218,449,67.3%,1.96%
西北,2133,936,1197,56.13%,5.23%
华北,13987,7779,6208,44.38%,27.09%
华东,21365,11814,9550,44.7%,41.67%
东北,1694,918,776,45.81%,3.39%
西南,3074,1755,1319,42.92%,5.76%
华中,3597,2473,1125,31.26%,4.91%

科蓝软件,300663,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外,10,4,6,61.41%,0.04%
华南,1913,1124,789,41.23%,4.86%
东北,1608,948,659,41.02%,4.06%
西北,1216,405,811,66.7%,4.99%
华中,868,468,400,46.13%,2.46%
华北,8625,4533,4092,47.44%,25.19%
港澳,358,206,152,42.55%,0.94%
华东,15630,7511,8119,51.95%,49.98%
西南,2222,1006,1217,54.74%,7.49%

