华北地区,34820,-- ,34820,--,2.28%
中南地区,82796,-- ,82796,--,5.42%
本部,431914,-- ,431914,--,28.27%
境内子公司,468273,-- ,468273,--,30.65%
西南地区,42777,-- ,42777,--,2.8%
境外子公司,36690,-- ,36690,--,2.4%

申万宏源,000166,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河北,595,-- ,595,--,0.1%
湖南,1350,-- ,1350,--,0.22%
江西,2506,-- ,2506,--,0.41%
天津,907,-- ,907,--,0.15%
重庆,1947,-- ,1947,--,0.32%
浙江,13599,-- ,13599,--,2.24%
海南,1481,-- ,1481,--,0.24%
贵州,150,-- ,150,--,0.02%
四川,7397,-- ,7397,--,1.22%
北京,4362,-- ,4362,--,0.72%
辽宁,4353,-- ,4353,--,0.72%
黑龙江,713,-- ,713,--,0.12%
吉林,427,-- ,427,--,0.07%
山东,1363,-- ,1363,--,0.22%
江苏,9206,-- ,9206,--,1.52%
境外子公司,18216,-- ,18216,--,3%
湖北,3989,-- ,3989,--,0.66%
抵销,-16077,-- ,-16077,--,-2.65%
河南,397,-- ,397,--,0.07%
安徽,673,-- ,673,--,0.11%
本部,330388,-- ,330388,--,54.38%
宁夏,276,-- ,276,--,0.05%
广西,1839,-- ,1839,--,0.3%
境内子公司,113198,-- ,113198,--,18.63%
福建,2681,-- ,2681,--,0.44%
甘肃,447,-- ,447,--,0.07%
广东,7981,-- ,7981,--,1.31%
新疆,45120,-- ,45120,--,7.43%
内蒙古,103,-- ,103,--,0.02%
云南,411,-- ,411,--,0.07%
陕西,610,-- ,610,--,0.1%
上海,46589,-- ,46589,--,7.67%
山西,311,-- ,311,--,0.05%

申万宏源,000166,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内蒙古,279,-- ,279,--,0.02%
云南,994,-- ,994,--,0.07%
天津,2226,-- ,2226,--,0.17%
重庆,4811,-- ,4811,--,0.36%
贵州,309,-- ,309,--,0.02%
辽宁,10527,-- ,10527,--,0.79%
境内子公司,264207,-- ,264207,--,19.76%
吉林,1036,-- ,1036,--,0.08%
河北,1134,-- ,1134,--,0.08%
福建,5934,-- ,5934,--,0.44%
山东,2998,-- ,2998,--,0.22%
湖北,10239,-- ,10239,--,0.77%
宁夏,767,-- ,767,--,0.06%
海南,3091,-- ,3091,--,0.23%
山西,469,-- ,469,--,0.04%
北京,11239,-- ,11239,--,0.84%
广西,4594,-- ,4594,--,0.34%
四川,17883,-- ,17883,--,1.34%
公司本部,696762,-- ,696762,--,52.12%
江苏,23219,-- ,23219,--,1.74%
安徽,1831,-- ,1831,--,0.14%
湖南,3311,-- ,3311,--,0.25%
江西,6053,-- ,6053,--,0.45%
黑龙江,1693,-- ,1693,--,0.13%
新疆,93575,-- ,93575,--,7%
陕西,1477,-- ,1477,--,0.11%
河南,1136,-- ,1136,--,0.08%
广东,19079,-- ,19079,--,1.43%
境外子公司,37909,-- ,37909,--,2.84%
甘肃,1093,-- ,1093,--,0.08%
浙江,32667,-- ,32667,--,2.44%
抵消,-40370,-- ,-40370,--,-3.02%
上海,114607,-- ,114607,--,8.57%

申万宏源,000166,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
吉林,728,-- ,728,--,0.12%
广西,2437,-- ,2437,--,0.4%
重庆,3244,-- ,3244,--,0.54%
江西,3879,-- ,3879,--,0.64%
天津,1604,-- ,1604,--,0.26%
江苏,13907,-- ,13907,--,2.29%
黑龙江,1241,-- ,1241,--,0.2%
河南,699,-- ,699,--,0.12%
福建,3551,-- ,3551,--,0.59%
辽宁,6365,-- ,6365,--,1.05%
浙江,21100,-- ,21100,--,3.48%
山东,1818,-- ,1818,--,0.3%
湖北,6380,-- ,6380,--,1.05%
广东,11168,-- ,11168,--,1.84%
甘肃,549,-- ,549,--,0.09%
内蒙古,182,-- ,182,--,0.03%
抵消,-99698,-- ,-99698,--,-16.45%
四川,11199,-- ,11199,--,1.85%
陕西,727,-- ,727,--,0.12%
海南,1862,-- ,1862,--,0.31%
安徽,1059,-- ,1059,--,0.17%
湖南,1955,-- ,1955,--,0.32%
河北,630,-- ,630,--,0.1%
北京,7115,-- ,7115,--,1.17%
本部,379885,-- ,379885,--,62.66%
境内子公司,90159,-- ,90159,--,14.87%
上海,82760,-- ,82760,--,13.65%
山西,207,-- ,207,--,0.03%
境外子公司,17399,-- ,17399,--,2.87%
云南,519,-- ,519,--,0.09%
宁夏,415,-- ,415,--,0.07%
贵州,227,-- ,227,--,0.04%
新疆,30978,-- ,30978,--,5.11%

申万宏源,000166,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-25349,-- ,-25349,--,-1.72%
境外子公司,28060,-- ,28060,--,1.91%
境内子公司,284266,-- ,284266,--,19.31%
公司本部,688807,-- ,688807,--,46.79%
山西,367,-- ,367,--,0.02%
内蒙古,378,-- ,378,--,0.03%
云南,1257,-- ,1257,--,0.09%
宁夏,1627,-- ,1627,--,0.11%
甘肃,1661,-- ,1661,--,0.11%
贵州,475,-- ,475,--,0.03%
黑龙江,2267,-- ,2267,--,0.15%
陕西,3325,-- ,3325,--,0.23%
河南,1079,-- ,1079,--,0.07%
河北,1289,-- ,1289,--,0.09%
吉林,1563,-- ,1563,--,0.11%
安徽,1756,-- ,1756,--,0.12%
海南,3765,-- ,3765,--,0.26%
天津,3038,-- ,3038,--,0.21%
湖南,4065,-- ,4065,--,0.28%
重庆,6619,-- ,6619,--,0.45%
北京,11733,-- ,11733,--,0.8%
山东,3953,-- ,3953,--,0.27%
江西,8435,-- ,8435,--,0.57%
福建,7183,-- ,7183,--,0.49%
广西,5291,-- ,5291,--,0.36%
湖北,13058,-- ,13058,--,0.89%
辽宁,12779,-- ,12779,--,0.87%
四川,24499,-- ,24499,--,1.66%
广东,22027,-- ,22027,--,1.5%
浙江,42937,-- ,42937,--,2.92%
江苏,30487,-- ,30487,--,2.07%
新疆,129280,-- ,129280,--,8.78%
上海,150019,-- ,150019,--,10.19%

申万宏源,000166,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
本部,257970,-- ,257970,--,42.36%
抵消,-53236,-- ,-53236,--,-8.74%
境外子公司,14518,-- ,14518,--,2.38%
境内子公司分部,119656,-- ,119656,--,19.65%
西安,1059,-- ,1059,--,0.17%
甘肃,863,-- ,863,--,0.14%
新疆,73403,-- ,73403,--,12.05%
宁夏,545,-- ,545,--,0.09%
黑龙江,1256,-- ,1256,--,0.21%
重庆,3549,-- ,3549,--,0.58%
辽宁,7080,-- ,7080,--,1.16%
贵州,295,-- ,295,--,0.05%
福建,3806,-- ,3806,--,0.62%
湖南,2195,-- ,2195,--,0.36%
湖北,6896,-- ,6896,--,1.13%
海南,1973,-- ,1973,--,0.32%
浙江,23210,-- ,23210,--,3.81%
河南,575,-- ,575,--,0.09%
河北,700,-- ,700,--,0.11%
江西,4492,-- ,4492,--,0.74%
江苏,16574,-- ,16574,--,2.72%
广西,3035,-- ,3035,--,0.5%
广东,12175,-- ,12175,--,2%
山西,210,-- ,210,--,0.03%
山东,2284,-- ,2284,--,0.37%
安徽,949,-- ,949,--,0.16%
天津,1692,-- ,1692,--,0.28%
四川,13127,-- ,13127,--,2.16%
吉林,833,-- ,833,--,0.14%
北京,6374,-- ,6374,--,1.05%
内蒙古,175,-- ,175,--,0.03%
云南,742,-- ,742,--,0.12%
上海,80053,-- ,80053,--,13.14%

申万宏源,000166,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-34423,-- ,-34423,--,-1.13%
境外子公司,42415,-- ,42415,--,1.4%
境内子公司,326984,-- ,326984,--,10.77%
公司本部,1544621,-- ,1544621,--,50.9%
云南,5712,-- ,5712,--,0.19%
宁夏,569,-- ,569,--,0.02%
山西,662,-- ,662,--,0.02%
吉林,3010,-- ,3010,--,0.1%
广西,16451,-- ,16451,--,0.54%
安徽,1294,-- ,1294,--,0.04%
陕西,3149,-- ,3149,--,0.1%
海南,9559,-- ,9559,--,0.31%
山东,10075,-- ,10075,--,0.33%
新疆,295140,-- ,295140,--,9.73%
甘肃,56,-- ,56,--,0%
湖南,8984,-- ,8984,--,0.3%
天津,5909,-- ,5909,--,0.19%
黑龙江,5439,-- ,5439,--,0.18%
福建,15605,-- ,15605,--,0.51%
贵州,820,-- ,820,--,0.03%
内蒙古,794,-- ,794,--,0.03%
河北,2958,-- ,2958,--,0.1%
河南,2391,-- ,2391,--,0.08%
北京,32009,-- ,32009,--,1.05%
辽宁,29456,-- ,29456,--,0.97%
重庆,13379,-- ,13379,--,0.44%
江西,17810,-- ,17810,--,0.59%
广东,65201,-- ,65201,--,2.15%
湖北,27069,-- ,27069,--,0.89%
四川,50730,-- ,50730,--,1.67%
江苏,76145,-- ,76145,--,2.51%
浙江,93736,-- ,93736,--,3.09%
上海,361080,-- ,361080,--,11.9%

