大宏立,300865,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,1867,-- ,1867,--,3.53%
西南地区,19422,-- ,19422,--,36.77%
西北地区,9966,-- ,9966,--,18.87%
其他（补充）,540,-- ,540,--,1.02%
南亚,391,-- ,391,--,0.74%
华中地区,8466,-- ,8466,--,16.03%
华东地区,3376,-- ,3376,--,6.39%
华北地区,7024,-- ,7024,--,13.3%
东南亚,1768,-- ,1768,--,3.35%

大宏立,300865,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,1854,-- ,1854,--,4.33%
西南地区,17760,-- ,17760,--,41.46%
西北地区,6748,-- ,6748,--,15.75%
其他（补充）,527,-- ,527,--,1.23%
南亚,188,-- ,188,--,0.44%
华中地区,3908,-- ,3908,--,9.12%
华东地区,4623,-- ,4623,--,10.79%
华北地区,5229,-- ,5229,--,12.21%
东南亚,1997,-- ,1997,--,4.66%

大宏立,300865,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,1005,-- ,1005,--,3.12%
西南地区,14466,-- ,14466,--,44.82%
西北地区,6064,-- ,6064,--,18.79%
其他（补充）,278,-- ,278,--,0.86%
南亚,103,-- ,103,--,0.32%
华中地区,2600,-- ,2600,--,8.06%
华东地区,1507,-- ,1507,--,4.67%
华北地区,4473,-- ,4473,--,13.86%
东南亚,1776,-- ,1776,--,5.5%

