公司本部,64422,-- ,64422,--,58.05%
新疆,9,-- ,9,--,0.01%
境外,8707,-- ,8707,--,7.85%
湖南省,177,-- ,177,--,0.16%
福建省,471,-- ,471,--,0.42%
江苏省,495,-- ,495,--,0.45%
山东省,2496,-- ,2496,--,2.25%
重庆市,638,-- ,638,--,0.57%
河南省,419,-- ,419,--,0.38%
辽宁省,862,-- ,862,--,0.78%
上海市,4415,-- ,4415,--,3.98%
天津市,251,-- ,251,--,0.23%
安徽省,19011,-- ,19011,--,17.13%
湖北省,400,-- ,400,--,0.36%
内蒙古,9,-- ,9,--,0.01%
陕西省,292,-- ,292,--,0.26%
贵州省,108,-- ,108,--,0.1%
浙江省,1865,-- ,1865,--,1.68%

国元证券,000728,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
山西省,860,-- ,860,--,0.25%
新疆,1,-- ,1,--,0%
湖北省,781,-- ,781,--,0.22%
河南省,857,-- ,857,--,0.24%
湖南省,453,-- ,453,--,0.13%
内蒙古,3,-- ,3,--,0%
陕西省,663,-- ,663,--,0.19%
公司本部,236459,-- ,236459,--,67.35%
江西省,254,-- ,254,--,0.07%
四川省,87,-- ,87,--,0.02%
重庆市,2556,-- ,2556,--,0.73%
山东省,6140,-- ,6140,--,1.75%
广东省,10218,-- ,10218,--,2.91%
上海市,9364,-- ,9364,--,2.67%
境外,21145,-- ,21145,--,6.02%
河北省,0,-- ,0,--,0%
福建省,795,-- ,795,--,0.23%
江苏省,1278,-- ,1278,--,0.36%
天津市,575,-- ,575,--,0.16%
安徽省,47614,-- ,47614,--,13.56%
北京市,3860,-- ,3860,--,1.1%
辽宁省,2343,-- ,2343,--,0.67%
贵州省,231,-- ,231,--,0.07%
浙江省,4531,-- ,4531,--,1.29%

国元证券,000728,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江省,1922,-- ,1922,--,1.22%
辽宁省,1106,-- ,1106,--,0.7%
安徽省,22222,-- ,22222,--,14.14%
重庆市,1204,-- ,1204,--,0.77%
江西省,108,-- ,108,--,0.07%
广东省,4641,-- ,4641,--,2.95%
陕西省,316,-- ,316,--,0.2%
江苏省,644,-- ,644,--,0.41%
境外,10508,-- ,10508,--,6.69%
贵州省,90,-- ,90,--,0.06%
河南省,384,-- ,384,--,0.24%
上海市,4280,-- ,4280,--,2.72%
山东省,2826,-- ,2826,--,1.8%
北京市,1707,-- ,1707,--,1.09%
公司本部,103763,-- ,103763,--,66.02%
湖北省,337,-- ,337,--,0.21%
山西省,342,-- ,342,--,0.22%
福建省,320,-- ,320,--,0.2%
四川省,43,-- ,43,--,0.03%
湖南省,144,-- ,144,--,0.09%
天津市,252,-- ,252,--,0.16%

国元证券,000728,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,15676,-- ,15676,--,4.64%
公司本部,198900,-- ,198900,--,58.92%
四川省,107,-- ,107,--,0.03%
陕西省,882,-- ,882,--,0.26%
山西省,761,-- ,761,--,0.23%
江西省,264,-- ,264,--,0.08%
贵州省,233,-- ,233,--,0.07%
湖北省,1125,-- ,1125,--,0.33%
湖南省,380,-- ,380,--,0.11%
河南省,944,-- ,944,--,0.28%
福建省,1021,-- ,1021,--,0.3%
重庆市,2668,-- ,2668,--,0.79%
浙江省,4964,-- ,4964,--,1.47%
江苏省,1753,-- ,1753,--,0.52%
天津市,732,-- ,732,--,0.22%
辽宁省,3322,-- ,3322,--,0.98%
山东省,8204,-- ,8204,--,2.43%
广东省,13196,-- ,13196,--,3.91%
上海市,12879,-- ,12879,--,3.82%
北京市,4397,-- ,4397,--,1.3%
安徽省,65142,-- ,65142,--,19.3%

国元证券,000728,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,6623,-- ,6623,--,4.72%
公司本部,70062,-- ,70062,--,49.94%
四川省,52,-- ,52,--,0.04%
陕西省,439,-- ,439,--,0.31%
山西省,329,-- ,329,--,0.23%
江西省,120,-- ,120,--,0.09%
贵州省,150,-- ,150,--,0.11%
湖北省,553,-- ,553,--,0.39%
湖南省,175,-- ,175,--,0.13%
河南省,477,-- ,477,--,0.34%
福建省,555,-- ,555,--,0.4%
重庆市,1241,-- ,1241,--,0.88%
浙江省,2488,-- ,2488,--,1.77%
江苏省,912,-- ,912,--,0.65%
天津市,388,-- ,388,--,0.28%
辽宁省,1705,-- ,1705,--,1.22%
山东省,4216,-- ,4216,--,3.01%
广东省,6644,-- ,6644,--,4.74%
上海市,6615,-- ,6615,--,4.72%
北京市,2205,-- ,2205,--,1.57%
安徽省,34332,-- ,34332,--,24.47%

国元证券,000728,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,15823,-- ,15823,--,2.74%
公司本部,273885,-- ,273885,--,47.44%
四川省,162,-- ,162,--,0.03%
陕西省,1028,-- ,1028,--,0.18%
山西省,1224,-- ,1224,--,0.21%
江西省,380,-- ,380,--,0.07%
贵州省,438,-- ,438,--,0.08%
湖北省,2477,-- ,2477,--,0.43%
湖南省,944,-- ,944,--,0.16%
河南省,1967,-- ,1967,--,0.34%
福建省,1831,-- ,1831,--,0.32%
重庆市,4344,-- ,4344,--,0.75%
浙江省,9680,-- ,9680,--,1.68%
江苏省,3871,-- ,3871,--,0.67%
天津市,1691,-- ,1691,--,0.29%
辽宁省,7959,-- ,7959,--,1.38%
山东省,21179,-- ,21179,--,3.67%
广东省,31527,-- ,31527,--,5.46%
上海市,29302,-- ,29302,--,5.08%
北京市,10372,-- ,10372,--,1.8%
安徽省,157253,-- ,157253,--,27.24%

国元证券,000728,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
广东省,17837,-- ,17837,--,4.93%
安徽省,90434,-- ,90434,--,24.99%
公司本部,187055,-- ,187055,--,51.68%
江西省,196,-- ,196,--,0.05%
湖南省,524,-- ,524,--,0.14%
重庆市,2366,-- ,2366,--,0.65%
天津市,948,-- ,948,--,0.26%
山西省,652,-- ,652,--,0.18%
湖北省,1342,-- ,1342,--,0.37%
福建省,979,-- ,979,--,0.27%
河南省,998,-- ,998,--,0.28%
浙江省,5098,-- ,5098,--,1.41%
辽宁省,4526,-- ,4526,--,1.25%
上海市,15652,-- ,15652,--,4.32%
境外（国元香港）,12473,-- ,12473,--,3.45%
陕西省,406,-- ,406,--,0.11%
贵州省,214,-- ,214,--,0.06%
四川省,63,-- ,63,--,0.02%
江苏省,2189,-- ,2189,--,0.6%
山东省,12329,-- ,12329,--,3.41%
北京市,5643,-- ,5643,--,1.56%

国元证券,000728,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
湖北省,1010,-- ,1010,--,0.29%
公司本部,216148,-- ,216148,--,62%
山西省,510,-- ,510,--,0.15%
福建省,632,-- ,632,--,0.18%
江苏省,1807,-- ,1807,--,0.52%
山东省,8836,-- ,8836,--,2.53%
境外（国元香港）,12895,-- ,12895,--,3.7%
四川省,6,-- ,6,--,0%
江西省,143,-- ,143,--,0.04%
湖南省,483,-- ,483,--,0.14%
陕西省,31,-- ,31,--,0.01%
贵州省,139,-- ,139,--,0.04%
北京市,3930,-- ,3930,--,1.13%
辽宁省,3386,-- ,3386,--,0.97%
上海市,12112,-- ,12112,--,3.47%
河南省,621,-- ,621,--,0.18%
浙江省,3258,-- ,3258,--,0.93%
重庆市,1501,-- ,1501,--,0.43%
天津市,793,-- ,793,--,0.23%
广东省,12416,-- ,12416,--,3.56%
安徽省,67949,-- ,67949,--,19.49%

国元证券,000728,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,4526,-- ,4526,--,3.25%
公司本部,97169,-- ,97169,--,69.81%
山西省,133,-- ,133,--,0.1%
江西省,47,-- ,47,--,0.03%
贵州省,42,-- ,42,--,0.03%
湖北省,292,-- ,292,--,0.21%
湖南省,154,-- ,154,--,0.11%
河南省,195,-- ,195,--,0.14%
福建省,230,-- ,230,--,0.17%
重庆市,439,-- ,439,--,0.32%
浙江省,1101,-- ,1101,--,0.79%
江苏省,647,-- ,647,--,0.46%
天津市,259,-- ,259,--,0.19%
辽宁省,1065,-- ,1065,--,0.77%
山东省,2817,-- ,2817,--,2.02%
广东省,3637,-- ,3637,--,2.61%
上海市,3998,-- ,3998,--,2.87%
北京市,1395,-- ,1395,--,1%
安徽省,21048,-- ,21048,--,15.12%

国元证券,000728,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司本部,-- ,-- ,42383,--,33.69%
香港,7424,3960,3464,46.65%,2.75%
山西省,184,314,-130,-70.79%,-0.1%
江西省,119,471,-352,-295.32%,-0.28%
贵州省,99,375,-276,-278.32%,-0.22%
湖北省,612,657,-46,-7.45%,-0.04%
湖南省,300,504,-204,-67.88%,-0.16%
河南省,458,570,-112,-24.49%,-0.09%
福建省,536,887,-351,-65.46%,-0.28%
重庆市,1087,770,317,29.15%,0.25%
浙江省,2264,2401,-136,-6.03%,-0.11%
江苏省,1451,1510,-59,-4.05%,-0.05%
天津市,654,777,-122,-18.71%,-0.1%
辽宁省,2713,1578,1134,41.81%,0.9%
山东省,7291,3213,4078,55.93%,3.24%
广东省,9422,8684,738,7.83%,0.59%
上海市,15613,6662,8951,57.33%,7.11%
北京市,9750,7801,1949,19.99%,1.55%
安徽省,138515,73924,64591,46.63%,51.34%

国元证券,000728,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
香港,2984,1610,1374,46.05%,3.76%
山西省,53,153,-100,-187.75%,-0.27%
江西省,65,256,-191,-294.25%,-0.52%
贵州省,41,170,-129,-314.31%,-0.35%
湖北省,250,298,-47,-18.85%,-0.13%
湖南省,106,224,-119,-112.01%,-0.32%
河南省,230,271,-41,-17.84%,-0.11%
福建省,251,425,-175,-69.71%,-0.48%
重庆市,480,371,108,22.59%,0.3%
浙江省,938,1129,-191,-20.38%,-0.52%
江苏省,548,707,-158,-28.87%,-0.43%
天津市,296,347,-50,-16.93%,-0.14%
辽宁省,1305,722,583,44.66%,1.59%
山东省,3288,1412,1876,57.07%,5.13%
广东省,4183,4239,-56,-1.35%,-0.15%
上海市,5187,2970,2216,42.73%,6.06%
北京市,4440,3290,1150,25.9%,3.14%
安徽省,60418,29884,30534,50.54%,83.46%

国元证券,000728,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
上海市,8966,6022,2944,32.84%,5.73%
北京市,8162,7107,1055,12.92%,2.05%
安徽省,107954,63667,44286,41.02%,86.15%
香港,9251,4101,5150,55.67%,10.02%
山西省,189,410,-220,-116.56%,-0.43%
江西省,100,501,-401,-401.63%,-0.78%
贵州省,56,371,-315,-560.84%,-0.61%
湖北省,318,649,-330,-103.87%,-0.64%
湖南省,143,516,-372,-259.97%,-0.72%
河南省,187,516,-329,-175.35%,-0.64%
福建省,374,911,-537,-143.46%,-1.04%
重庆市,745,720,25,3.36%,0.05%
浙江省,1491,2292,-801,-53.73%,-1.56%
江苏省,1106,1386,-280,-25.35%,-0.55%
天津市,492,678,-186,-37.85%,-0.36%
辽宁省,1835,1311,524,28.57%,1.02%
山东省,5276,2669,2607,49.41%,5.07%
广东省,6472,7884,-1413,-21.83%,-2.75%

国元证券,000728,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境内,80574,-- ,80574,--,48.85%
江苏省,597,-- ,597,--,0.36%
辽宁省,989,-- ,989,--,0.6%
河南省,74,-- ,74,--,0.04%
重庆市,409,-- ,409,--,0.25%
境外,3801,-- ,3801,--,2.3%
湖南省,73,-- ,73,--,0.04%
北京市,1530,-- ,1530,--,0.93%
山西省,147,-- ,147,--,0.09%
江西省,40,-- ,40,--,0.02%
公司本部,47384,-- ,47384,--,28.73%
福建省,163,-- ,163,--,0.1%
广东省,3414,-- ,3414,--,2.07%
贵州省,31,-- ,31,--,0.02%
湖北省,149,-- ,149,--,0.09%
上海市,3564,-- ,3564,--,2.16%
安徽省,18150,-- ,18150,--,11%
浙江省,763,-- ,763,--,0.46%
天津市,253,-- ,253,--,0.15%
山东省,2843,-- ,2843,--,1.72%

国元证券,000728,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,-4266,-- ,-6993,--,-4.78%
境内,181778,-- ,76696,--,52.39%
公司本部,98064,-- ,42570,--,29.08%
山西省,219,-- ,-179,--,-0.12%
江西省,20,-- ,-381,--,-0.26%
贵州省,9,-- ,-326,--,-0.22%
湖北省,173,-- ,-383,--,-0.26%
湖南省,145,-- ,-400,--,-0.27%
河南省,117,-- ,-332,--,-0.23%
福建省,215,-- ,-505,--,-0.34%
重庆市,966,-- ,206,--,0.14%
浙江省,1637,-- ,-638,--,-0.44%
江苏省,1665,-- ,114,--,0.08%
天津市,621,-- ,-86,--,-0.06%
辽宁省,2562,-- ,1077,--,0.74%
山东省,6769,-- ,3923,--,2.68%
广东省,8213,-- ,-150,--,-0.1%
上海市,8943,-- ,3080,--,2.1%
北京市,3357,-- ,484,--,0.33%
安徽省,48085,-- ,28621,--,19.55%

国元证券,000728,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,4693,-- ,3522,--,6.38%
公司本部,51671,-- ,24623,--,44.64%
贵州省,0,-- ,0,--,0%
山西省,65,-- ,65,--,0.12%
江西省,1,-- ,1,--,0%
湖北省,50,-- ,50,--,0.09%
湖南省,70,-- ,70,--,0.13%
河南省,30,-- ,30,--,0.05%
福建省,82,-- ,82,--,0.15%
重庆市,554,-- ,182,--,0.33%
浙江省,853,-- ,853,--,1.55%
江苏省,955,-- ,291,--,0.53%
天津市,326,-- ,326,--,0.59%
辽宁省,1466,-- ,720,--,1.31%
山东省,3814,-- ,2474,--,4.49%
广东省,4522,-- ,642,--,1.16%
上海市,4784,-- ,2313,--,4.19%
北京市,1729,-- ,453,--,0.82%
安徽省,27873,-- ,18464,--,33.47%

国元证券,000728,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,11304,-- ,6392,--,5.35%
公司本部,88345,-- ,29771,--,24.92%
湖南省,23,-- ,23,--,0.02%
河南省,0,-- ,0,--,0%
福建省,63,-- ,63,--,0.05%
重庆市,1424,-- ,641,--,0.54%
浙江省,1835,-- ,215,--,0.18%
江苏省,2352,-- ,1137,--,0.95%
天津市,826,-- ,48,--,0.04%
辽宁省,3696,-- ,2238,--,1.87%
山东省,10486,-- ,7845,--,6.57%
广东省,11466,-- ,5553,--,4.65%
上海市,12612,-- ,8075,--,6.76%
北京市,4052,-- ,1541,--,1.29%
安徽省,75719,-- ,55917,--,46.81%

国元证券,000728,收入构成,报告日期,2010-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,2040,-- ,2040,--,2.18%
公司本部,34477,-- ,34477,--,36.79%
重庆市,616,-- ,616,--,0.66%
浙江省,832,-- ,832,--,0.89%
江苏省,1010,-- ,1010,--,1.08%
天津市,405,-- ,405,--,0.43%
辽宁省,1689,-- ,1689,--,1.8%
山东省,4676,-- ,4676,--,4.99%
广东省,4991,-- ,4991,--,5.33%
上海市,5977,-- ,5977,--,6.38%
北京市,1778,-- ,1778,--,1.9%
安徽省,35219,-- ,35219,--,37.58%

国元证券,000728,收入构成,报告日期,2009-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,9683,-- ,6716,--,5.08%
公司本部,52436,-- ,5595,--,4.23%
重庆市,1369,-- ,600,--,0.45%
浙江省,1707,-- ,827,--,0.63%
江苏省,2590,-- ,1749,--,1.32%
天津市,1012,-- ,481,--,0.36%
辽宁省,4867,-- ,3503,--,2.65%
山东省,12461,-- ,9735,--,7.37%
广东省,12917,-- ,8263,--,6.25%
上海市,16619,-- ,12029,--,9.1%
北京市,3915,-- ,2167,--,1.64%
安徽省,98968,-- ,80464,--,60.9%

国元证券,000728,收入构成,报告日期,2009-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,6799,-- ,6066,--,8.82%
公司本部,10732,-- ,10732,--,15.61%
重庆市,592,-- ,297,--,0.43%
浙江省,744,-- ,302,--,0.44%
江苏省,1591,-- ,832,--,1.21%
天津市,552,-- ,304,--,0.44%
辽宁省,2252,-- ,1608,--,2.34%
山东省,5220,-- ,4092,--,5.95%
广东省,5492,-- ,3535,--,5.14%
上海市,7426,-- ,5209,--,7.58%
北京市,1776,-- ,926,--,1.35%
安徽省,43996,-- ,34836,--,50.68%

国元证券,000728,收入构成,报告日期,2008-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,1819,-- ,168,--,0.18%
公司本部,22885,-- ,22885,--,25.05%
重庆市,282,-- ,282,--,0.31%
浙江省,784,-- ,224,--,0.25%
江苏省,1575,-- ,605,--,0.66%
天津市,783,-- ,270,--,0.3%
辽宁省,3042,-- ,1807,--,1.98%
山东省,6913,-- ,4621,--,5.06%
广东省,7882,-- ,5059,--,5.54%
上海市,10823,-- ,7459,--,8.16%
北京市,2333,-- ,1143,--,1.25%
安徽省,64548,-- ,46845,--,51.27%

国元证券,000728,收入构成,报告日期,2008-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,674,-- ,-41,--,-0.09%
公司本部,12744,-- ,4227,--,9.79%
重庆市,78,-- ,-223,--,-0.52%
浙江省,437,-- ,151,--,0.35%
江苏省,818,-- ,258,--,0.6%
天津市,492,-- ,50,--,0.12%
辽宁省,1854,-- ,1069,--,2.48%
山东省,4196,-- ,2699,--,6.25%
广东省,5028,-- ,3149,--,7.29%
上海市,6874,-- ,4529,--,10.48%
北京市,1349,-- ,622,--,1.44%
安徽省,39860,-- ,26706,--,61.82%

国元证券,000728,收入构成,报告日期,2007-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,5397,-- ,3014,--,0.05%
公司本部,250165,-- ,190647,--,2.87%
浙江,208,-- ,65,--,0%
江苏,453,-- ,-33,--,-0%
天津,279,-- ,183,--,0%
辽宁,10097000,-- ,6338200,--,95.27%
山东,2186,-- ,1509,--,0.02%
广东,15201,-- ,11729,--,0.18%
上海,21666,-- ,17636,--,0.27%
北京,3691,-- ,2363,--,0.04%
安徽,109700,-- ,87782,--,1.32%

国元证券,000728,收入构成,报告日期,2007-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,3148,-- ,3148,--,7.66%
华南地区,8921,-- ,8921,--,21.71%
华东地区,12558,-- ,12558,--,30.56%
华北地区,16463,-- ,16463,--,40.07%

国元证券,000728,收入构成,报告日期,2006-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,47668,-- ,47668,--,47.38%
华南地区,14612,-- ,14612,--,14.52%
华北地区,38323,-- ,38323,--,38.09%

国元证券,000728,收入构成,报告日期,2006-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,2644,-- ,2644,--,6.09%
华南地区,6202,-- ,6202,--,14.28%
华东地区,18400,-- ,18400,--,42.36%
华北地区,16191,-- ,16191,--,37.27%

国元证券,000728,收入构成,报告日期,2005-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,44024,-- ,44024,--,40.44%
华南地区,14120,-- ,14120,--,12.97%
华北地区,50729,-- ,50729,--,46.59%

国元证券,000728,收入构成,报告日期,2005-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,2445,0,2445,100%,4.51%
华南地区,7893,0,7893,100%,14.55%
华东地区,16321,0,16321,100%,30.08%
华北地区,27596,0,27596,100%,50.86%

国元证券,000728,收入构成,报告日期,2004-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,59168,0,59168,100%,44.21%
华南地区,24243,0,24243,100%,18.12%
华北地区,50414,0,50414,100%,37.67%

国元证券,000728,收入构成,报告日期,2004-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,2478,0,2478,100%,3.77%
西南地区,53,0,53,100%,0.08%
华南地区,11758,0,11758,100%,17.89%
华东地区,27294,0,27294,100%,41.52%
华北地区,24159,0,24159,100%,36.75%

国元证券,000728,收入构成,报告日期,2003-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,2094,0,2094,100%,2.01%
华南地区,61820,0,61820,100%,59.33%
华北地区,40282,0,40282,100%,38.66%

国元证券,000728,收入构成,报告日期,2003-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,2510,0,2510,100%,5.54%
西南地区,330,0,330,100%,0.73%
华南地区,5983,0,5983,100%,13.2%
华东地区,14175,0,14175,100%,31.27%
华北地区,22339,0,22339,100%,49.27%

国元证券,000728,收入构成,报告日期,2002-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,237,0,237,100%,0.29%
西南地区,1912,0,1912,100%,2.34%
华南地区,12647,0,12647,100%,15.48%
华东地区,26511,0,26511,100%,32.45%
华北地区,40392,0,40392,100%,49.44%

国元证券,000728,收入构成,报告日期,2002-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,21081,20043,1038,4.92%,55.05%
华北地区,17211,16364,847,4.92%,44.95%

国元证券,000728,收入构成,报告日期,2001-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,5650,0,5650,100%,7.5%
西北地区,4505,0,4505,100%,5.98%
华南地区,8461,0,8461,100%,11.23%
华东地区,12665,0,12665,100%,16.81%
华北地区,44059,0,44059,100%,58.48%

