硕世生物,688399,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,2851,372,2479,86.95%,10.5%
东北,1630,218,1412,86.64%,5.98%
华东,9817,1842,7975,81.23%,33.78%
国外,35,1,33,95.77%,0.14%
华中,3971,839,3133,78.88%,13.27%
华北,3706,514,3192,86.13%,13.52%
其他（补充）,595,415,180,30.24%,0.76%
西北,2133,419,1714,80.35%,7.26%
西南,4141,648,3493,84.35%,14.79%

硕世生物,688399,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北,1553,-- ,1553,--,12.71%
西北,836,-- ,836,--,6.84%
华东,4216,-- ,4216,--,34.51%
西南,1700,-- ,1700,--,13.91%
华南,1230,-- ,1230,--,10.06%
东北,725,-- ,725,--,5.93%
其他(补充),205,-- ,205,--,1.68%
境外,16,-- ,16,--,0.13%
华中,1737,-- ,1737,--,14.22%

硕世生物,688399,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,3251,-- ,3251,--,14.09%
华南,2334,-- ,2334,--,10.12%
东北,1453,-- ,1453,--,6.3%
其他(补充),417,-- ,417,--,1.81%
华北,3512,-- ,3512,--,15.22%
境外,21,-- ,21,--,0.09%
华中,2147,-- ,2147,--,9.31%
西北,1416,-- ,1416,--,6.14%
华东,8519,-- ,8519,--,36.93%

硕世生物,688399,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),282,-- ,282,--,1.51%
华中,1967,-- ,1967,--,10.5%
华北,2928,-- ,2928,--,15.63%
西南,3219,-- ,3219,--,17.19%
华南,1837,-- ,1837,--,9.81%
东北,1474,-- ,1474,--,7.87%
西北,1053,-- ,1053,--,5.62%
华东,5969,-- ,5969,--,31.87%

硕世生物,688399,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,875,-- ,875,--,6.78%
华东,4651,-- ,4651,--,36.01%
东北,720,-- ,720,--,5.58%
西南,2003,-- ,2003,--,15.51%
华南,1321,-- ,1321,--,10.23%
其他(补充),114,-- ,114,--,0.88%
华中,1165,-- ,1165,--,9.02%
华北,2064,-- ,2064,--,15.98%

