美凯龙,601828,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,34184,16300,17884,52.32%,4.44%
东北,33369,8900,24468,73.33%,6.07%
华南,9848,5809,4039,41.02%,1%
重庆,24947,5458,19489,78.12%,4.84%
西部（不含重庆）,116257,10337,105920,91.11%,26.28%
天津,9041,3004,6036,66.77%,1.5%
上海,149906,36772,113134,75.47%,28.07%
华东（不含上海）,171602,89573,82029,47.8%,20.36%
华北（不含北京、天津）,20579,13746,6834,33.21%,1.7%
北京,32711,9560,23151,70.77%,5.74%

美凯龙,601828,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
天津,24564,6791,17774,72.36%,1.66%
华中,100978,34817,66161,65.52%,6.16%
东北,93709,20662,73047,77.95%,6.81%
上海,418704,159078,259626,62.01%,24.19%
重庆,60113,12529,47583,79.16%,4.43%
北京,98795,22746,76049,76.98%,7.09%
华南,21708,13668,8040,37.04%,0.75%
华北(不含北京、天津),50140,29696,20444,40.77%,1.9%
西部(不含重庆),306765,44296,262468,85.56%,24.45%
华东(不含上海),471449,229279,242171,51.37%,22.56%

美凯龙,601828,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
上海,180144,60179,119965,66.59%,23.09%
西部（不含重庆）,144779,15767,129012,89.11%,24.84%
华东（不含上海）,221981,108226,113755,51.25%,21.9%
重庆,29780,6147,23633,79.36%,4.55%
北京,51530,14084,37446,72.67%,7.21%
华北（不含北京、天津）,25161,13450,11711,46.54%,2.25%
天津,14220,3962,10258,72.14%,1.97%
华南,10263,6272,3991,38.89%,0.77%
华中,50056,17371,32685,65.3%,6.29%
东北,47798,10788,37010,77.43%,7.12%

美凯龙,601828,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,18634,10979,7655,41.08%,0.81%
华北(不含北京、天津),44135,23764,20371,46.16%,2.16%
西部(不含重庆),228075,33639,194435,85.25%,20.63%
华东(不含上海),375906,191034,184872,49.18%,19.61%
重庆,51126,14919,36207,70.82%,3.84%
北京,99957,29987,69970,70%,7.42%
华中,93526,33860,59667,63.8%,6.33%
东北,92368,18943,73425,79.49%,7.79%
上海,389020,115951,273069,70.19%,28.97%
天津,31231,8294,22937,73.44%,2.43%

美凯龙,601828,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,8571,5191,3381,39.44%,0.77%
华北（不含北京、天津）,21900,11544,10356,47.29%,2.34%
重庆,25215,8215,16999,67.42%,3.85%
上海,172258,49466,122792,71.28%,27.79%
华东（不含上海）,156423,68053,88370,56.49%,20%
华中,44380,14941,29439,66.33%,6.66%
东北,46154,7914,38240,82.85%,8.65%
西部（不含重庆）,95991,12601,83390,86.87%,18.87%
天津,16261,4040,12221,75.15%,2.77%
北京,50235,13541,36694,73.04%,8.3%

美凯龙,601828,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,81174,27728,53446,65.84%,6.86%
东北,82213,22383,59829,72.77%,7.67%
重庆,44348,15648,28700,64.72%,3.68%
北京,89292,26962,62330,69.8%,7.99%
华北(不含北京、天津),42089,20570,21520,51.13%,2.76%
华南,13696,8722,4973,36.31%,0.64%
天津,33352,5624,27729,83.14%,3.56%
上海,321627,71086,250540,77.9%,32.14%
西部(不含重庆),192449,17343,175105,90.99%,22.46%
华东(不含上海),195713,100254,95460,48.78%,12.24%

