中船防务,600685,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,7983,5737,2245,28.13%,9.68%
中国（含港澳台）,313949,287492,26457,8.43%,114.07%
亚洲其他地区,26795,30885,-4090,-15.26%,-17.63%
欧洲,36789,40163,-3375,-9.17%,-14.55%
非洲,11182,12025,-843,-7.54%,-3.64%
大洋洲,25111,24402,709,2.82%,3.06%
北美洲,7510,5420,2090,27.83%,9.01%

中船防务,600685,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
非洲,208604,202556,6048,2.9%,6.95%
欧洲,308992,332653,-23661,-7.66%,-27.21%
北美洲,43890,37633,6258,14.26%,7.19%
亚洲其他地区,166803,174948,-8145,-4.88%,-9.37%
南美洲,3529,2661,867,24.58%,1%
大洋洲,98309,99983,-1674,-1.7%,-1.93%
其他(补充),24741,16769,7972,32.22%,9.17%
中国（含港澳台）,1328031,1228724,99306,7.48%,114.18%

中船防务,600685,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
非洲,90571,92731,-2161,-2.39%,-11.42%
欧洲,145393,156593,-11200,-7.7%,-59.19%
南美洲,2709,4101,-1392,-51.39%,-7.36%
大洋洲,45295,45719,-425,-0.94%,-2.24%
中国（含港澳台）,428816,392797,36019,8.4%,190.35%
其他(补充),3785,1465,2320,61.29%,12.26%
北美洲,18539,20995,-2456,-13.25%,-12.98%
亚洲其他地区,46502,48284,-1782,-3.83%,-9.42%

中船防务,600685,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
南美洲,15809,15239,570,3.61%,-11.66%
大洋洲,68292,68578,-286,-0.42%,5.84%
中国（含港澳台）,1133463,1131932,1531,0.14%,-31.32%
亚洲及其他地区,63960,62073,1887,2.95%,-38.61%
其他（补充）,21096,11287,9809,46.5%,-200.71%
