尚品宅配,300616,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,2711,403,2308,85.15%,3.03%
华中区域,30574,22408,8166,26.71%,10.71%
西南区域,21507,14758,6749,31.38%,8.85%
华南区域,71834,44077,27756,38.64%,36.4%
华北区域,24742,16016,8727,35.27%,11.45%
华东区域,63399,40855,22544,35.56%,29.57%

尚品宅配,300616,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南区域,65452,-- ,65452,--,17.7%
华东区域,195250,112937,82314,42.16%,22.25%
其他（补充）,10137,4788,5349,52.76%,1.45%
东北区域,10256,-- ,10256,--,2.77%
华中区域,114186,71847,42339,37.08%,11.45%
海外,1749,-- ,1749,--,0.47%
西北区域,29543,-- ,29543,--,7.99%
华北区域,100885,54193,46692,46.28%,12.62%
华南区域,198620,112435,86185,43.39%,23.3%

尚品宅配,300616,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外,811,337,473,58.39%,0.35%
西南区域,28581,17445,11136,38.96%,8.25%
华东区域,87871,49625,38247,43.53%,28.34%
华中区域,47991,30240,17752,36.99%,13.15%
华南区域,83064,44949,38115,45.89%,28.24%
其他（补充）,4462,1797,2665,59.73%,1.97%
西北区域,12755,8398,4358,34.16%,3.23%
华北区域,42947,22633,20314,47.3%,15.05%
东北区域,5264,3377,1887,35.84%,1.4%

尚品宅配,300616,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北区域,85218,45557,39661,46.54%,11.31%
海外,1585,-- ,1585,--,0.45%
西南区域,54053,-- ,54053,--,15.42%
华东区域,191813,107640,84173,43.88%,24.01%
华中区域,95354,59007,36346,38.12%,10.37%
华南区域,191427,101692,89735,46.88%,25.59%
东北区域,11955,-- ,11955,--,3.41%
其他业务,7677,-- ,7677,--,2.19%
西北区域,25458,-- ,25458,--,7.26%

尚品宅配,300616,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,3081,1288,1793,58.18%,1.44%
海外,584,307,277,47.44%,0.22%
华中区域,39554,24325,15230,38.5%,12.25%
华南区域,84661,44936,39725,46.92%,31.96%
华北区域,34281,18609,15672,45.72%,12.61%
西北区域,11197,7317,3879,34.65%,3.12%
东北区域,5471,3403,2068,37.8%,1.66%
西南区域,23280,13998,9282,39.87%,7.47%
华东区域,84569,48211,36359,42.99%,29.25%

尚品宅配,300616,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东区域,160594,96241,64353,40.07%,22.61%
华南区域,162376,67799,94577,58.25%,33.23%
华北区域,71516,38776,32739,45.78%,11.5%
海外,1257,-- ,1257,--,0.44%
西南区域,37721,-- ,37721,--,13.25%
东北区域,8705,-- ,8705,--,3.06%
其他（补充）,5298,1966,3332,62.9%,1.17%
西北区域,18869,-- ,18869,--,6.63%
华中区域,66010,42951,23059,34.93%,8.1%

尚品宅配,300616,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1477,349,1129,76.39%,1.16%
海外,557,253,304,54.54%,0.31%
东北区域,3360,2149,1211,36.05%,1.24%
西北区域,7112,4717,2395,33.67%,2.45%
西南区域,14281,8576,5705,39.95%,5.84%
华中区域,25516,15298,10219,40.05%,10.47%
华北区域,28489,14829,13659,47.95%,13.99%
华东区域,65000,36487,28513,43.87%,29.21%
华南区域,68730,34256,34474,50.16%,35.32%

尚品宅配,300616,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1157,-- ,1157,--,0.29%
海外,1562,-- ,1562,--,0.39%
西北,13615,-- ,13615,--,3.38%
西南,27248,-- ,27248,--,6.77%
东北,6648,-- ,6648,--,1.65%
华北,55457,-- ,55457,--,13.77%
华中,46783,-- ,46783,--,11.62%
华东,122953,-- ,122953,--,30.54%
华南,127177,-- ,127177,--,31.59%

尚品宅配,300616,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,937,-- ,937,--,0.3%
海外,1119,-- ,1119,--,0.36%
西北,12396,-- ,12396,--,4.01%
西南,16384,-- ,16384,--,5.31%
东北,5392,-- ,5392,--,1.75%
华北,49363,-- ,49363,--,15.99%
华中,32523,-- ,32523,--,10.53%
华东,91120,-- ,91120,--,29.51%
华南,99540,-- ,99540,--,32.24%

尚品宅配,300616,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1404,-- ,1404,--,0.73%
海外,664,-- ,664,--,0.35%
西北,7127,-- ,7127,--,3.73%
西南,8606,-- ,8606,--,4.5%
东北,4070,-- ,4070,--,2.13%
华北,32378,-- ,32378,--,16.93%
华中,16436,-- ,16436,--,8.6%
华东,55577,-- ,55577,--,29.06%
华南,64961,-- ,64961,--,33.97%

