奥海科技,002993,收入构成,报告日期,2020-03-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,265,-- ,265,--,0.29%
外销,17234,-- ,17234,--,18.91%
亚洲,17002,-- ,17002,--,18.65%
西南地区,2819,-- ,2819,--,3.09%
西北地区,3026,-- ,3026,--,3.32%
欧洲,39,-- ,39,--,0.04%
华中地区,44,-- ,44,--,0.05%
华南地区,17107,-- ,17107,--,18.77%
华东地区,3425,-- ,3425,--,3.76%
华北地区,1725,-- ,1725,--,1.89%
东北地区,65,-- ,65,--,0.07%
北美洲,193,-- ,193,--,0.21%
内销,28210,-- ,28210,--,30.95%

奥海科技,002993,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销,78572,59601,18972,24.15%,19.79%
亚洲,66237,50146,16091,24.29%,16.79%
西南地区,16643,13397,3246,19.5%,3.39%
西北地区,1462,1143,319,21.83%,0.33%
欧洲,57,38,19,32.76%,0.02%
华中地区,460,377,83,18.04%,0.09%
华南地区,90764,73646,17118,18.86%,17.86%
华东地区,12643,10403,2239,17.71%,2.34%
华北地区,29119,23392,5728,19.67%,5.98%
东北地区,53,45,8,15.27%,0.01%
大洋洲,89,60,29,32.38%,0.03%
北美洲,12191,9356,2834,23.25%,2.96%
其他（补充）,1886,1450,436,23.12%,0.45%
内销,151143,122403,28741,19.02%,29.98%

奥海科技,002993,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销,49590,40894,8696,17.54%,15.69%
亚洲,46645,38622,8024,17.2%,14.48%
西南地区,8422,7122,1299,15.43%,2.34%
西北地区,86,80,6,7.2%,0.01%
欧洲,383,301,82,21.37%,0.15%
华中地区,2919,2536,383,13.13%,0.69%
华南地区,76833,64761,12072,15.71%,21.78%
华东地区,17119,13865,3254,19.01%,5.87%
华北地区,9588,8014,1574,16.42%,2.84%
东北地区,189,169,20,10.49%,0.04%
大洋洲,203,144,59,28.91%,0.11%
北美洲,2358,1827,531,22.53%,0.96%
其他（补充）,1374,552,822,59.83%,1.48%
内销,115155,96546,18608,16.16%,33.57%

奥海科技,002993,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,684,644,40,5.79%,0.08%
外销,19978,15274,4704,23.55%,9.01%
亚洲,12517,9836,2681,21.42%,5.13%
西南地区,257,201,56,21.7%,0.11%
西北地区,83,74,9,11.02%,0.02%
欧洲,1338,864,475,35.47%,0.91%
华中地区,5432,3814,1618,29.79%,3.1%
华南地区,48370,37501,10869,22.47%,20.81%
华东地区,27551,21341,6210,22.54%,11.89%
华北地区,12855,10253,2602,20.24%,4.98%
东北地区,111,86,25,22.74%,0.05%
大洋洲,314,183,131,41.74%,0.25%
北美洲,5809,4392,1418,24.41%,2.71%
内销,94660,73271,21389,22.6%,40.95%

