侨银股份,002973,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,8693,-- ,8693,--,16.28%
西北地区,1496,-- ,1496,--,2.8%
西南地区,17338,14256,3083,17.78%,5.77%
华南地区,73044,49871,23173,31.72%,43.39%
华北地区,9496,-- ,9496,--,17.78%
华东地区,34995,27531,7464,21.33%,13.98%

侨银股份,002973,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,6746,-- ,6746,--,11.4%
华东地区,44575,41301,3273,7.34%,5.53%
华南地区,120061,94555,25506,21.24%,43.11%
华北地区,13921,-- ,13921,--,23.53%
西北地区,2818,-- ,2818,--,4.76%
西南地区,31410,24509,6900,21.97%,11.66%

侨银股份,002973,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,179,-- ,179,--,0.18%
安徽省,10802,-- ,10802,--,10.87%
湖南省,1057,-- ,1057,--,1.06%
云南省,13899,-- ,13899,--,13.98%
海南省,153,-- ,153,--,0.15%
河北省,5951,-- ,5951,--,5.99%
广东省,53714,-- ,53714,--,54.04%
江西省,6278,-- ,6278,--,6.32%
四川省,30,-- ,30,--,0.03%
贵州省,1081,-- ,1081,--,1.09%
青海省,1407,-- ,1407,--,1.42%
河南省,1652,-- ,1652,--,1.66%
湖北省,176,-- ,176,--,0.18%
浙江省,1989,-- ,1989,--,2%
广西省,924,-- ,924,--,0.93%
江苏省,98,-- ,98,--,0.1%

侨银股份,002973,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南省,1098,-- ,1098,--,0.7%
湖北省,348,-- ,348,--,0.22%
浙江省,1514,-- ,1514,--,0.96%
江西省,3022,-- ,3022,--,1.92%
四川省,410,-- ,410,--,0.26%
贵州省,1451,-- ,1451,--,0.92%
青海省,2821,-- ,2821,--,1.79%
其他（补充）,670,-- ,670,--,0.43%
广西省,158,-- ,158,--,0.1%
江苏省,157,-- ,157,--,0.1%
广东省,95610,-- ,95610,--,60.67%
海南省,872,-- ,872,--,0.55%
河北省,2296,-- ,2296,--,1.46%
安徽省,19246,-- ,19246,--,12.21%
湖南省,2118,-- ,2118,--,1.34%
云南省,25799,-- ,25799,--,16.37%

侨银股份,002973,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江省,1400,-- ,1400,--,1.18%
湖南省,1779,-- ,1779,--,1.5%
云南省,5455,-- ,5455,--,4.6%
贵州省,1028,-- ,1028,--,0.87%
青海省,2949,-- ,2949,--,2.48%
广东省,88459,-- ,88459,--,74.53%
湖北省,335,-- ,335,--,0.28%
河北省,1243,-- ,1243,--,1.05%
安徽省,15916,-- ,15916,--,13.41%
其他（补充）,133,-- ,133,--,0.11%

侨银股份,002973,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,90,-- ,90,--,0.1%
浙江省,1392,-- ,1392,--,1.61%
安徽省,8802,-- ,8802,--,10.21%
湖北省,335,-- ,335,--,0.39%
青海省,242,-- ,242,--,0.28%
江西省,839,-- ,839,--,0.97%
湖南省,105,-- ,105,--,0.12%
广东省,74415,-- ,74415,--,86.31%

