御家汇,300740,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境内,186833,86951,99881,53.46%,81.11%
境外,54379,31117,23262,42.78%,18.89%

御家汇,300740,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境内,184107,85034,99074,53.81%,85.4%
境外,40427,23485,16942,41.91%,14.6%

御家汇,300740,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,632,345,287,45.45%,0.33%
境外,21200,13042,8158,38.48%,9.41%
境内,142809,64597,78212,54.77%,90.25%

御家汇,300740,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,174,31,143,82.33%,0.23%
境外,3269,2149,1120,34.26%,1.8%
境内,113647,52643,61004,53.68%,97.97%

御家汇,300740,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,246,235,11,4.59%,0.03%
境外,180,89,92,50.81%,0.22%
境内,76446,34184,42261,55.28%,99.76%

