按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,20029,-- ,20029,--,1.64%
其中:江苏省,51010,-- ,51010,--,4.17%
境外,209886,-- ,209886,--,17.16%
其中:湖北省,15115,-- ,15115,--,1.24%
其中:辽宁省,22159,-- ,22159,--,1.81%
其中:广东省,16182,-- ,16182,--,1.32%
其中：美国,91751,-- ,91751,--,7.5%
其中:广西省,1451,-- ,1451,--,0.12%
其中:福建省,915,-- ,915,--,0.07%
其中:河北省,1831,-- ,1831,--,0.15%
其中:海南省,6,-- ,6,--,0%
其中：澳大利亚,8119,-- ,8119,--,0.66%
其中：捷克,11501,-- ,11501,--,0.94%
其中:上海市,101567,-- ,101567,--,8.3%
其中:吉林省,100670,-- ,100670,--,8.23%
其中:新疆省,987,-- ,987,--,0.08%
其中：墨西哥,761,-- ,761,--,0.06%
其中:重庆市,35490,-- ,35490,--,2.9%
境内,391729,-- ,391729,--,32.02%
其中：俄罗斯,7248,-- ,7248,--,0.59%
其中：加拿大,74169,-- ,74169,--,6.06%
其中:天津市,2029,-- ,2029,--,0.17%
其中：印度,16281,-- ,16281,--,1.33%
其中：德国,57,-- ,57,--,0%
其中:内蒙古,1561,-- ,1561,--,0.13%
其中:山东省,12470,-- ,12470,--,1.02%
其中:河南省,990,-- ,990,--,0.08%
其中:江西省,1898,-- ,1898,--,0.16%
其中:四川省,2035,-- ,2035,--,0.17%
其中:安徽省,8622,-- ,8622,--,0.7%
其中:浙江省,14742,-- ,14742,--,1.21%

