*ST麦趣,002719,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
南疆,5144,3957,1187,23.08%,10.5%
疆外其他地区(除北京、宁波),5260,3774,1486,28.24%,13.14%
疆外(浙江),14988,10363,4625,30.86%,40.91%
疆外(北京),1998,1723,276,13.81%,2.44%
北疆,2046,1579,467,22.85%,4.14%
乌昌地区,11621,8358,3263,28.08%,28.87%

*ST麦趣,002719,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,1653,1224,429,25.97%,2.02%
乌昌地区,24004,15469,8535,35.56%,40.23%
南疆,8640,5624,3016,34.91%,14.22%
疆外(浙江),28124,19771,8353,29.7%,39.37%
疆外(北京),1565,1364,201,12.84%,0.95%
北疆,3071,2388,683,22.24%,3.22%

*ST麦趣,002719,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
南疆,3434,2088,1346,39.19%,13.31%
疆外(其他地区),1960,1217,743,37.89%,7.34%
乌昌地区,10017,6784,3233,32.28%,31.98%
疆外(北京),537,582,-45,-8.43%,-0.45%
北疆,1619,1149,470,29.02%,4.65%
疆外(浙江),11409,7044,4364,38.26%,43.17%

*ST麦趣,002719,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
疆外(北京),981,653,328,33.46%,1.49%
北疆,2742,1660,1082,39.46%,4.92%
疆外(浙江),25626,15559,10067,39.29%,45.76%
其他地区,607,451,156,25.75%,0.71%
乌昌地区,22064,14434,7631,34.58%,34.69%
南疆,8000,5266,2735,34.18%,12.43%

*ST麦趣,002719,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
疆外(北京),535,343,192,35.81%,1.79%
乌昌地区,8834,6707,2126,24.07%,19.9%
南疆,4861,3047,1814,37.32%,16.98%
疆外(浙江),13959,7989,5970,42.77%,55.87%
疆外(其他地区),232,170,62,26.68%,0.58%
北疆,1308,786,522,39.91%,4.88%

*ST麦趣,002719,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
北疆,2574,-- ,2574,--,9.11%
南疆,7245,4535,2710,37.4%,9.58%
疆外(浙江),24492,12633,11858,48.42%,41.94%
其他地区,1523,-- ,1523,--,5.39%
乌昌地区,20934,12218,8716,41.63%,30.83%
其他(补充),-- ,297,-297,--,-1.05%
疆外(北京),1190,-- ,1190,--,4.21%

*ST麦趣,002719,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,426,310,116,27.17%,1.02%
疆外（北京）,536,339,197,36.73%,1.74%
北疆,1307,860,447,34.23%,3.96%
疆外（浙江）,11937,6205,5732,48.02%,50.75%
南疆,2686,1686,1000,37.24%,8.85%
乌昌地区,9367,5564,3803,40.6%,33.67%

*ST麦趣,002719,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),370,63,307,82.86%,1.21%
分部间抵销,-695,-657,-37,5.38%,-0.15%
疆外,26379,14076,12303,46.64%,48.55%
疆内,29926,17157,12769,42.67%,50.39%

*ST麦趣,002719,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
疆外（浙江）,11785,5832,5953,50.51%,55.02%
疆外（北京）,544,358,186,34.2%,1.72%
其他地区,126,73,53,42.03%,0.49%
南疆,2005,1140,865,43.14%,7.99%
北疆,1713,1033,681,39.73%,6.29%
乌昌地区,7693,4610,3083,40.08%,28.5%

*ST麦趣,002719,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
疆外,18505,8651,9854,53.25%,40.75%
疆内,33309,18982,14327,43.01%,59.25%

*ST麦趣,002719,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
南疆,2634,1551,1083,41.12%,14.3%
疆外,2826,1197,1629,57.64%,21.51%
乌昌地区,10837,6549,4288,39.57%,56.63%
北疆,1425,853,572,40.14%,7.56%

*ST麦趣,002719,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
疆内,30422,18035,12387,40.72%,95.24%
疆外,1714,1095,619,36.11%,4.76%

*ST麦趣,002719,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),8,-- ,8,--,0.15%
北疆,1435,843,592,41.26%,10.64%
乌昌地区,10841,6881,3959,36.52%,71.18%
疆外,601,345,257,42.68%,4.61%
南疆,2167,1422,746,34.41%,13.41%

*ST麦趣,002719,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),31,29,2,7.06%,0.01%
疆外,1730,949,782,45.18%,5.14%
南疆,7021,4550,2472,35.2%,16.25%
北疆,5098,2808,2290,44.92%,15.05%
乌昌地区,24885,15219,9666,38.84%,63.54%

*ST麦趣,002719,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),10,9,2,16.16%,0.03%
疆外,637,350,287,45%,4.78%
南疆,2953,1922,1031,34.9%,17.18%
北疆,1514,987,527,34.83%,8.79%
乌昌地区,11483,7332,4151,36.15%,69.21%

*ST麦趣,002719,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),77,52,25,32.06%,0.16%
疆外,1557,832,725,46.57%,4.66%
南疆,7271,4623,2648,36.42%,17.04%
北疆,4203,2557,1646,39.15%,10.59%
乌昌地区,27212,16713,10499,38.58%,67.55%

*ST麦趣,002719,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),29,-- ,29,--,0.21%
疆外,1260,697,563,44.66%,4.08%
南疆,5979,3713,2266,37.9%,16.45%
北疆,3148,1883,1265,40.2%,9.18%
乌昌地区,24306,14651,9654,39.72%,70.07%

*ST麦趣,002719,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),27,9,18,66.6%,0.15%
疆外,70,39,30,43.69%,0.25%
南疆,6009,3940,2069,34.43%,17.01%
北疆,3762,2383,1378,36.65%,11.34%
乌昌地区,21513,12848,8665,40.28%,71.25%

