银座股份,600858,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
山东省,1069203,914021,155182,14.51%,61.45%
河北省,50793,44012,6781,13.35%,2.69%
其他（补充）,106214,15661,90553,85.26%,35.86%

银座股份,600858,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,100581,13948,86634,86.13%,33.78%
河北省,52185,45926,6259,11.99%,2.44%
山东省,1171267,1007691,163575,13.97%,63.78%

银座股份,600858,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河北省,56817,50546,6271,11.04%,2.55%
其他(补充),90869,11465,79404,87.38%,32.32%
山东省,1152864,992829,160035,13.88%,65.13%

银座股份,600858,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,81792,6990,74802,91.45%,30.52%
河北省,54801,48572,6229,11.37%,2.54%
山东省,1147937,983871,164066,14.29%,66.94%

银座股份,600858,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),38946,-- ,38946,--,5.8%
青岛市,10364,-- ,10364,--,1.54%
聊城市,6036,-- ,6036,--,0.9%
威海市,2824,-- ,2824,--,0.42%
河北省,27437,-- ,27437,--,4.08%
德州市,16631,-- ,16631,--,2.48%
莱芜市,20124,-- ,20124,--,3%
滨州市,53744,-- ,53744,--,8%
临沂市,37862,-- ,37862,--,5.64%
东营市,72872,-- ,72872,--,10.85%
泰安市,62122,-- ,62122,--,9.25%
菏泽市,36006,-- ,36006,--,5.36%
潍坊市,41812,-- ,41812,--,6.23%
淄博市,94726,-- ,94726,--,14.1%
济南市,150167,-- ,150167,--,22.36%

银座股份,600858,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,81090,269,80821,99.67%,29.59%
河北省,61180,53794,7386,12.07%,2.7%
山东省,1316867,1131923,184944,14.04%,67.71%

银座股份,600858,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
青岛市,50918,-- ,50918,--,6.39%
河北区域,33132,-- ,33132,--,4.16%
滨州市,59650,-- ,59650,--,7.49%
泰安市,67291,-- ,67291,--,8.45%
淄博市,104468,-- ,104468,--,13.11%
莱芜市,22093,-- ,22093,--,2.77%
东营市,81744,-- ,81744,--,10.26%
潍坊市,44505,-- ,44505,--,5.59%
聊城市,6923,-- ,6923,--,0.87%
德州市,19967,-- ,19967,--,2.51%
临沂市,40307,-- ,40307,--,5.06%
菏泽市,36858,-- ,36858,--,4.63%
其他(补充),41486,-- ,41486,--,5.21%
威海市,5021,-- ,5021,--,0.63%
济南市,182334,-- ,182334,--,22.89%

银座股份,600858,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
德州市,39571,-- ,39571,--,2.86%
临沂市,79524,-- ,79524,--,5.76%
菏泽市,66660,-- ,66660,--,4.82%
济南市,286158,-- ,286158,--,20.71%
聊城市,14408,-- ,14408,--,1.04%
淄博市,203742,-- ,203742,--,14.74%
其他（补充）,69976,-- ,69976,--,5.06%
河北地区,63551,-- ,63551,--,4.6%
滨州市,113386,-- ,113386,--,8.21%
泰安市,140219,-- ,140219,--,10.15%
东营市,162905,-- ,162905,--,11.79%
潍坊市,88035,-- ,88035,--,6.37%
莱芜市,42988,-- ,42988,--,3.11%
威海市,10680,-- ,10680,--,0.77%

银座股份,600858,收入构成,报告日期,2014-06-30,
