上海环境,601200,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南省,14527,8646,5881,40.48%,5.49%
四川省,3395,1724,1670,49.21%,1.56%
山东省,21191,13815,7376,34.81%,6.89%
安徽省,1483,1197,286,19.29%,0.27%
浙江省,5923,3200,2723,45.97%,2.54%
江苏省,20603,12765,7837,38.04%,7.32%
其他（补充）,4209,1212,2997,71.2%,2.8%
山西省,3718,593,3125,84.05%,2.92%
福建省,11288,7051,4236,37.53%,3.96%
上海市,278340,207388,70952,25.49%,66.26%

上海环境,601200,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南省,12126,7156,4970,40.99%,5.24%
四川省,1889,1516,373,19.72%,0.39%
山东省,18858,12156,6702,35.54%,7.06%
安徽省,778,658,120,15.39%,0.13%
浙江省,2278,1111,1167,51.21%,1.23%
山西省,1784,0,1784,100%,1.88%
福建省,10809,6767,4042,37.39%,4.26%
上海市,189631,122850,66781,35.22%,70.35%
其他（补充）,918,520,398,43.33%,0.42%
江苏省,19213,10623,8590,44.71%,9.05%

上海环境,601200,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1777,1362,415,23.36%,0.48%
安徽省,122,122,0,0.2%,0%
河南省,1766,118,1648,93.33%,1.91%
山西省,1218,0,1218,100%,1.41%
浙江省,1887,3460,-1573,-83.35%,-1.82%
四川省,1334,591,743,55.7%,0.86%
福建省,10472,6657,3815,36.43%,4.41%
江苏省,19675,11097,8578,43.6%,9.92%
山东省,17503,11288,6215,35.51%,7.19%
上海市,200849,135416,65433,32.58%,75.65%

上海环境,601200,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1419,756,663,46.75%,0.75%
河南,873,-- ,873,--,0.98%
山西,965,-- ,965,--,1.09%
浙江,12642,6581,6061,47.94%,6.84%
四川,9667,6219,3448,35.67%,3.89%
福建,10040,6035,4005,39.89%,4.52%
江苏,19555,10459,9097,46.52%,10.27%
山东,17471,12181,5290,30.28%,5.97%
上海,182477,124272,58205,31.9%,65.69%

