汉王科技,002362,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2518,1369,1149,45.63%,4.01%
华中,1448,906,542,37.41%,1.89%
西北,571,400,171,29.98%,0.6%
西南,419,251,168,40.12%,0.59%
东北,388,243,145,37.43%,0.51%
华南,6012,3138,2874,47.81%,10.03%
华北,8968,5028,3940,43.94%,13.75%
华东,3748,1982,1766,47.11%,6.16%
海外,32100,14195,17905,55.78%,62.47%

汉王科技,002362,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,3701,1737,1963,53.05%,4.23%
华北,33445,24551,8895,26.59%,19.18%
其他（补充）,8300,3125,5175,62.35%,11.16%
西南,1037,584,453,43.66%,0.98%
海外,35244,18662,16582,47.05%,35.76%
东北,1355,849,507,37.39%,1.09%
华东,9134,4592,4542,49.73%,9.79%
西北,1400,918,482,34.42%,1.04%
华南,16834,9060,7774,46.18%,16.76%

汉王科技,002362,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外,5889,2942,2947,50.04%,22.44%
华中,1458,889,569,39.01%,4.33%
其他（补充）,4226,2770,1456,34.46%,11.09%
西南,538,336,202,37.6%,1.54%
华南,6853,5324,1529,22.32%,11.65%
东北,825,486,339,41.14%,2.58%
华北,10457,6433,4024,38.48%,30.64%
西北,609,389,220,36.08%,1.67%
华东,3930,2083,1846,46.99%,14.06%

汉王科技,002362,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,20283,14881,5402,26.63%,18.86%
海外,5717,2105,3612,63.17%,12.61%
东北,1126,664,461,40.97%,1.61%
华东,8999,4681,4319,47.99%,15.08%
其他业务,7269,4727,2542,34.97%,8.87%
西北,2105,1309,796,37.82%,2.78%
西南,1081,516,564,52.24%,1.97%
华中,3339,1911,1427,42.76%,4.98%
华北,24810,15287,9524,38.39%,33.25%

汉王科技,002362,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东,4464,2449,2015,45.14%,15.05%
华北,9449,5462,3987,42.2%,29.79%
东北,712,436,276,38.72%,2.06%
西南,473,163,311,65.64%,2.32%
其他(补充),4145,2720,1425,34.38%,10.65%
西北,800,472,328,41.06%,2.45%
海外,3215,1217,1998,62.14%,14.93%
华中,1570,921,649,41.34%,4.85%
华南,4845,2449,2396,49.45%,17.9%

汉王科技,002362,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,6364,3629,2735,42.98%,9.62%
海外,5650,2077,3572,63.23%,12.56%
西南,994,501,493,49.6%,1.73%
西北,1176,672,504,42.86%,1.77%
东北,1321,825,496,37.52%,1.74%
华中,2743,1552,1191,43.43%,4.19%
华南,7936,4774,3162,39.84%,11.12%
华东,7785,3723,4062,52.18%,14.28%
华北,26470,14244,12225,46.19%,42.98%

汉王科技,002362,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外,2544,1165,1379,54.2%,11.07%
华中,1327,744,583,43.94%,4.68%
华东,2923,1383,1540,52.69%,12.37%
华北,12017,6384,5633,46.88%,45.25%
华南,3160,1836,1324,41.89%,10.63%
西南,314,132,181,57.8%,1.46%
其他（补充）,2968,1691,1276,43.01%,10.25%
西北,443,192,252,56.76%,2.02%
东北,520,240,280,53.88%,2.25%

汉王科技,002362,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,5528,3522,2006,36.29%,10.04%
海外,4176,1288,2888,69.16%,14.46%
西南,467,222,245,52.46%,1.23%
西北,621,288,334,53.71%,1.67%
华中,1900,1156,745,39.19%,3.73%
华南,5779,3538,2241,38.78%,11.22%
华东,5581,2806,2775,49.73%,13.89%
华北,16780,8353,8427,50.22%,42.18%
东北,730,413,317,43.45%,1.59%

汉王科技,002362,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,2464,1357,1106,44.91%,12.26%
海外,1972,947,1025,52%,11.36%
西南,249,103,146,58.54%,1.62%
西北,360,157,202,56.25%,2.24%
华中,902,487,415,46.03%,4.6%
华南,1973,1202,771,39.07%,8.54%
华东,2449,1074,1374,56.13%,15.23%
华北,7688,3881,3807,49.52%,42.17%
东北,362,182,180,49.67%,1.99%

汉王科技,002362,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4057,2473,1584,39.05%,8.95%
海外,4214,2517,1697,40.27%,9.58%
西南,547,217,330,60.35%,1.86%
西北,779,399,380,48.83%,2.15%
华中,1566,694,872,55.67%,4.92%
华南,3323,1823,1499,45.13%,8.47%
华东,4985,1836,3150,63.18%,17.79%
华北,16179,8401,7779,48.08%,43.93%
东北,766,350,416,54.28%,2.35%

汉王科技,002362,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,826,373,452,54.8%,4.94%
华北,9163,4913,4250,46.38%,46.38%
海外,962,568,394,40.97%,4.3%
华南,1769,970,799,45.17%,8.72%
东北,391,189,202,51.64%,2.2%
其他（补充）,1773,580,1192,67.27%,13.01%
西北,412,222,190,46.15%,2.07%
华东,2615,1108,1507,57.65%,16.45%
西南,297,122,175,58.97%,1.91%

汉王科技,002362,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东,3718,1741,1977,53.17%,11.34%
华南,4849,2857,1992,41.08%,11.42%
东北,773,566,206,26.7%,1.18%
西南,662,354,308,46.53%,1.77%
其他（补充）,3260,1224,2036,62.46%,11.68%
西北,747,461,286,38.34%,1.64%
海外,3475,1535,1940,55.82%,11.13%
华中,1898,1105,793,41.77%,4.55%
华北,16046,8151,7895,49.2%,45.29%

汉王科技,002362,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1536,769,767,49.94%,10.56%
海外,2206,829,1377,62.4%,18.95%
西南,399,228,171,42.89%,2.35%
西北,395,262,133,33.71%,1.83%
华中,1262,818,444,35.18%,6.11%
华南,1796,1086,710,39.54%,9.78%
华东,1681,947,734,43.67%,10.11%
华北,7154,4387,2767,38.68%,38.1%
东北,483,324,160,33.02%,2.2%

汉王科技,002362,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2757,1707,1050,38.07%,9.66%
海外,2727,870,1857,68.1%,17.09%
西南,1039,639,400,38.53%,3.68%
西北,1026,581,445,43.35%,4.09%
华中,1794,1167,626,34.92%,5.76%
华南,2667,1443,1224,45.89%,11.26%
华东,3299,1930,1370,41.52%,12.61%
华北,11163,7725,3438,30.8%,31.64%
