境外业务,172193,128940,43253,25.12%,8.43%
公司总部及境内子公司,766848,461932,304916,39.76%,59.43%
其他地区分支机构,129090,50072,79018,61.21%,15.4%
山东,16732,6054,10679,63.82%,2.08%
江苏,23915,8581,15334,64.12%,2.99%
黑龙江,30904,11969,18935,61.27%,3.69%
浙江,32923,9936,22986,69.82%,4.48%
上海,47812,17458,30354,63.49%,5.92%

海通证券,600837,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
黑龙江,148286,39559,108727,73.32%,5.19%
抵销,-155790,-2663,-153127,98.29%,-7.31%
境外业业务,358022,155332,202690,56.61%,9.67%
公司总部及境内子公司,2228469,1198324,1030145,46.23%,49.17%
其他地区分支机构,616371,170291,446080,72.37%,21.29%
山东,87142,22425,64717,74.27%,3.09%
江苏,113195,31244,81950,72.4%,3.91%
浙江,167819,38431,129388,77.1%,6.18%
上海,245112,60435,184677,75.34%,8.81%

海通证券,600837,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-33751,-- ,-33751,--,-1.53%
宁夏,8,-- ,8,--,0%
海南,3378,-- ,3378,--,0.15%
广东,27834,-- ,27834,--,1.26%
北京,30102,-- ,30102,--,1.37%
山东,47120,-- ,47120,--,2.14%
江苏,58408,-- ,58408,--,2.65%
天津,2477,-- ,2477,--,0.11%
陕西,9163,-- ,9163,--,0.42%
内蒙古,141,-- ,141,--,0.01%
江西,27324,-- ,27324,--,1.24%
湖南,8697,-- ,8697,--,0.39%
河南,11919,-- ,11919,--,0.54%
贵州,12344,-- ,12344,--,0.56%
重庆,6471,-- ,6471,--,0.29%
新疆,9278,-- ,9278,--,0.42%
上海,126773,-- ,126773,--,5.75%
吉林,13070,-- ,13070,--,0.59%
黑龙江,83644,-- ,83644,--,3.79%
境外业务,263009,-- ,263009,--,11.93%
青海,3,-- ,3,--,0%
浙江,88418,-- ,88418,--,4.01%
甘肃,35075,-- ,35075,--,1.59%
安徽,21049,-- ,21049,--,0.95%
四川,10858,-- ,10858,--,0.49%
山西,13122,-- ,13122,--,0.6%
辽宁,14885,-- ,14885,--,0.68%
公司总部及境内子公司,1249938,-- ,1249938,--,56.69%
深圳,28447,-- ,28447,--,1.29%
云南,7807,-- ,7807,--,0.35%
湖北,10502,-- ,10502,--,0.48%
河北,6983,-- ,6983,--,0.32%
广西,3589,-- ,3589,--,0.16%
福建,6848,-- ,6848,--,0.31%

海通证券,600837,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司总部及境内子公司,1123280,498877,624402,55.59%,61.11%
云南,6345,2549,3797,59.83%,0.37%
四川,8148,3511,4637,56.91%,0.45%
山西,10069,3987,6082,60.41%,0.6%
新疆,6177,2309,3869,62.63%,0.38%
上海,95653,35314,60339,63.08%,5.91%
山东,37296,12672,24623,66.02%,2.41%
江西,16469,5638,10831,65.77%,1.06%
境外业务,166744,74361,92383,55.4%,9.04%
浙江,59598,19451,40147,67.36%,3.93%
贵州,9784,3366,6417,65.59%,0.63%
甘肃,23689,8084,15605,65.87%,1.53%
陕西,6381,2588,3793,59.44%,0.37%
内蒙古,138,287,-149,-107.64%,-0.01%
江苏,46430,18871,27559,59.36%,2.7%
湖北,8116,3675,4441,54.72%,0.43%
湖南,6813,3060,3752,55.08%,0.37%
河南,9093,3251,5843,64.25%,0.57%
河北,5309,2209,3100,58.39%,0.3%
广西,2793,1648,1145,40.99%,0.11%
福建,6041,2656,3384,56.02%,0.33%
抵销,-30078,-2630,-27448,91.26%,-2.69%
重庆,4751,1690,3061,64.43%,0.3%
广东,42669,18382,24287,56.92%,2.38%
北京,24211,9047,15163,62.63%,1.48%
辽宁,11051,4616,6434,58.23%,0.63%
吉林,9648,3687,5961,61.79%,0.58%
黑龙江,58594,23710,34884,59.54%,3.41%
海南,2453,833,1620,66.05%,0.16%
天津,2484,1042,1442,58.04%,0.14%
安徽,17700,7326,10374,58.61%,1.02%

海通证券,600837,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-904,-- ,-904,--,-0.13%
境外业务,54634,-- ,54634,--,8.14%
公司总部及境内子公司,455540,-- ,455540,--,67.85%
重庆,1326,-- ,1326,--,0.2%
浙江,18090,-- ,18090,--,2.69%
云南,1980,-- ,1980,--,0.29%
新疆,2001,-- ,2001,--,0.3%
天津,906,-- ,906,--,0.13%
四川,2665,-- ,2665,--,0.4%
上海,27745,-- ,27745,--,4.13%
陕西,1947,-- ,1947,--,0.29%
山西,2859,-- ,2859,--,0.43%
山东,11129,-- ,11129,--,1.66%
内蒙古,48,-- ,48,--,0.01%
辽宁,3282,-- ,3282,--,0.49%
江西,4902,-- ,4902,--,0.73%
江苏,14701,-- ,14701,--,2.19%
吉林,2845,-- ,2845,--,0.42%
湖南,1995,-- ,1995,--,0.3%
湖北,2265,-- ,2265,--,0.34%
黑龙江,18099,-- ,18099,--,2.7%
河南,2746,-- ,2746,--,0.41%
河北,1625,-- ,1625,--,0.24%
海南,601,-- ,601,--,0.09%
贵州,3095,-- ,3095,--,0.46%
广西,768,-- ,768,--,0.11%
广东,12896,-- ,12896,--,1.92%
甘肃,7082,-- ,7082,--,1.05%
福建,1676,-- ,1676,--,0.25%
北京,7141,-- ,7141,--,1.06%
安徽,5721,-- ,5721,--,0.85%

海通证券,600837,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-20869,-107,-20763,99.49%,-3.89%
境外业务,108724,61498,47225,43.44%,8.84%
公司总部及境内子公司,571713,271244,300469,52.56%,56.27%
重庆,3148,1568,1580,50.18%,0.3%
浙江,41655,15780,25876,62.12%,4.85%
云南,4506,2055,2451,54.4%,0.46%
新疆,5202,1937,3265,62.76%,0.61%
天津,2596,1036,1559,60.07%,0.29%
四川,6749,3150,3599,53.33%,0.67%
上海,64273,32075,32197,50.09%,6.03%
陕西,4640,2200,2440,52.59%,0.46%
山西,7394,3531,3863,52.25%,0.72%
山东,26636,10435,16201,60.82%,3.03%
辽宁,8012,4285,3727,46.52%,0.7%
江西,11498,4536,6961,60.55%,1.3%
江苏,36481,16377,20105,55.11%,3.77%
吉林,6783,3106,3677,54.21%,0.69%
湖南,4073,2506,1567,38.47%,0.29%
湖北,6502,3567,2934,45.13%,0.55%
黑龙江,43810,22065,21745,49.63%,4.07%
河南,6777,2705,4073,60.09%,0.76%
河北,3574,1593,1981,55.43%,0.37%
海南,1595,669,927,58.1%,0.17%
贵州,7292,2740,4551,62.42%,0.85%
广西,1817,1510,307,16.9%,0.06%
广东,30460,15888,14572,47.84%,2.73%
甘肃,16488,6743,9745,59.1%,1.82%
福建,3993,2364,1628,40.78%,0.3%
北京,17738,7653,10084,56.85%,1.89%
安徽,12238,6819,5419,44.28%,1.01%

海通证券,600837,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-18513,-- ,18475,--,2.49%
境外,50658,-- ,22417,--,3.02%
其中:公司总部及境内子公司,381172,-- ,264749,--,35.68%
其中:重庆,1387,-- ,758,--,0.1%
其中:浙江,16862,-- ,11285,--,1.52%
其中:云南,1896,-- ,1140,--,0.15%
其中:新疆,2034,-- ,1294,--,0.17%
其中:天津,1094,-- ,692,--,0.09%
其中:四川,2408,-- ,1299,--,0.18%
其中:上海,24391,-- ,12305,--,1.66%
其中:陕西,1885,-- ,1061,--,0.14%
其中:山西,3092,-- ,1796,--,0.24%
其中:山东,11077,-- ,7272,--,0.98%
其中:辽宁,3482,-- ,1812,--,0.24%
其中:江西,4827,-- ,3260,--,0.44%
其中:江苏,14201,-- ,7728,--,1.04%
其中:吉林,3055,-- ,1814,--,0.24%
其中:湖南,1375,-- ,491,--,0.07%
其中:湖北,2268,-- ,1016,--,0.14%
其中:黑龙江,19269,-- ,10489,--,1.41%
其中:河南,2762,-- ,1763,--,0.24%
其中:河北,1469,-- ,828,--,0.11%
其中:海南,675,-- ,423,--,0.06%
其中:贵州,2869,-- ,1966,--,0.26%
其中:广西,713,-- ,198,--,0.03%
其中:广东,10452,-- ,4592,--,0.62%
其中:甘肃,7147,-- ,4670,--,0.63%
其中:福建,1399,-- ,511,--,0.07%
其中:北京,5770,-- ,3033,--,0.41%
境内,533869,-- ,350538,--,47.24%
其中:安徽,4837,-- ,2290,--,0.31%

海通证券,600837,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-26853,-158,-26695,99.41%,-6.7%
境外业务,87540,60490,27050,30.9%,6.78%
公司总部及境内子公司,581836,302340,279496,48.04%,70.11%
重庆,2527,1515,1011,40.02%,0.25%
浙江,29786,13052,16734,56.18%,4.2%
云南,3380,1862,1518,44.9%,0.38%
新疆,2977,1462,1514,50.87%,0.38%
天津,1610,833,777,48.26%,0.19%
四川,3881,2414,1466,37.78%,0.37%
上海,45363,27386,17977,39.63%,4.51%
陕西,3449,1863,1585,45.97%,0.4%
山西,6026,3270,2757,45.75%,0.69%
山东,20099,8865,11235,55.9%,2.82%
辽宁,6289,3742,2547,40.5%,0.64%
江西,7949,3674,4274,53.78%,1.07%
江苏,24479,14033,10446,42.67%,2.62%
吉林,4942,2802,2140,43.3%,0.54%
湖南,2161,1877,285,13.18%,0.07%
湖北,3837,2832,1005,26.19%,0.25%
黑龙江,34102,20242,13859,40.64%,3.48%
河南,4982,2614,2367,47.52%,0.59%
河北,2379,1208,1171,49.21%,0.29%
海南,1182,688,493,41.76%,0.12%
贵州,5271,2205,3067,58.18%,0.77%
广西,1330,1297,33,2.48%,0.01%
广东,20483,13000,7483,36.53%,1.88%
甘肃,11814,5773,6041,51.14%,1.52%
福建,2810,2114,696,24.76%,0.17%
北京,10364,6006,4358,42.05%,1.09%
安徽,8074,6088,1986,24.6%,0.5%

海通证券,600837,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外子公司,41681,-- ,13626,--,4.88%
抵销,-26780,-- ,-26695,--,-9.56%
公司总部及境内子公司,372125,-- ,237625,--,85.07%
重庆市,1187,-- ,501,--,0.18%
浙江省,13272,-- ,8176,--,2.93%
云南省,1616,-- ,816,--,0.29%
新疆自治区,1365,-- ,725,--,0.26%
天津市,703,-- ,335,--,0.12%
四川省,1863,-- ,888,--,0.32%
上海市,18547,-- ,6747,--,2.42%
陕西省,1678,-- ,894,--,0.32%
山西省,2488,-- ,1296,--,0.46%
山东省,8938,-- ,5225,--,1.87%
辽宁省,2811,-- ,1255,--,0.45%
江西省,3798,-- ,2341,--,0.84%
江苏省,10413,-- ,4546,--,1.63%
吉林省,2482,-- ,1267,--,0.45%
湖南省,1007,-- ,281,--,0.1%
湖北省,1559,-- ,381,--,0.14%
黑龙江省,16181,-- ,7200,--,2.58%
河南省,2301,-- ,1199,--,0.43%
河北省,1127,-- ,616,--,0.22%
海南省,536,-- ,275,--,0.1%
贵州省,2448,-- ,1495,--,0.54%
广西自治区,649,-- ,96,--,0.03%
广东省,7809,-- ,2373,--,0.85%
甘肃省,5879,-- ,3398,--,1.22%
福建省,1210,-- ,294,--,0.11%
北京市,3907,-- ,1371,--,0.49%
安徽省,3566,-- ,768,--,0.28%

海通证券,600837,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-27090,-- ,-27090,--,-6.5%
境外业务,80922,-- ,12502,--,3%
公司总部及境内子公司,561108,-- ,282324,--,67.77%
重庆市,3114,-- ,1387,--,0.33%
浙江省,33520,-- ,19276,--,4.63%
云南省,4156,-- ,2095,--,0.5%
新疆自治区,3855,-- ,2185,--,0.52%
天津市,1979,-- ,1095,--,0.26%
四川省,4435,-- ,2083,--,0.5%
上海市,51968,-- ,22653,--,5.44%
陕西省,4279,-- ,2388,--,0.57%
山西省,7310,-- ,3524,--,0.85%
山东省,23459,-- ,13301,--,3.19%
辽宁省,8001,-- ,3875,--,0.93%
江西省,10037,-- ,6057,--,1.45%
江苏省,26378,-- ,11897,--,2.86%
吉林省,7057,-- ,3783,--,0.91%
湖南省,2908,-- ,1122,--,0.27%
湖北省,3854,-- ,747,--,0.18%
黑龙江省,43906,-- ,20224,--,4.85%
河南省,5875,-- ,3029,--,0.73%
河北省,2932,-- ,1667,--,0.4%
海南省,1604,-- ,833,--,0.2%
贵州省,6736,-- ,4159,--,1%
广西自治区,1409,-- ,595,--,0.14%
广东省,20234,-- ,6885,--,1.65%
甘肃省,15023,-- ,8205,--,1.97%
福建省,2901,-- ,1028,--,0.25%
北京市,10208,-- ,3862,--,0.93%
安徽省,7194,-- ,892,--,0.21%

海通证券,600837,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
安徽省,4076,-- ,1252,--,0.41%
北京市,5318,-- ,2597,--,0.85%
福建省,1608,-- ,727,--,0.24%
甘肃省,9072,-- ,6248,--,2.05%
广东省,10833,-- ,4968,--,1.63%
广西自治区,797,-- ,506,--,0.17%
贵州省,4067,-- ,3044,--,1%
海南省,880,-- ,569,--,0.19%
河北省,1740,-- ,1208,--,0.4%
河南省,3484,-- ,2182,--,0.72%
黑龙江省,26252,-- ,15918,--,5.22%
湖北省,2055,-- ,633,--,0.21%
湖南省,1655,-- ,936,--,0.31%
吉林省,4245,-- ,2867,--,0.94%
江苏省,14055,-- ,7855,--,2.57%
江西省,5821,-- ,4395,--,1.44%
辽宁省,4641,-- ,2793,--,0.92%
山东省,13410,-- ,9317,--,3.05%
山西省,4124,-- ,2578,--,0.85%
陕西省,2579,-- ,1796,--,0.59%
上海市,28968,-- ,16169,--,5.3%
四川省,2552,-- ,1556,--,0.51%
天津市,1176,-- ,801,--,0.26%
新疆自治区,2249,-- ,1511,--,0.5%
云南省,2427,-- ,1512,--,0.5%
浙江省,19197,-- ,13809,--,4.53%
重庆市,1850,-- ,1032,--,0.34%
公司总部及境内子公司,327893,-- ,205861,--,67.47%
境外业务,44628,-- ,17457,--,5.72%
抵销,-26999,-- ,-26999,--,-8.85%

海通证券,600837,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外子公司,72152,-- ,17907,--,3.71%
抵消,-5655,-- ,-5655,--,-1.17%
公司总部及境内子公司,415731,-- ,184593,--,38.21%
重庆市,4975,-- ,2614,--,0.54%
浙江省,53265,-- ,34952,--,7.23%
云南省,6188,-- ,3680,--,0.76%
新疆自治区,6118,-- ,3923,--,0.81%
天津市,3381,-- ,2095,--,0.43%
四川省,6228,-- ,3730,--,0.77%
上海市,81276,-- ,45859,--,9.49%
陕西省,6445,-- ,3986,--,0.82%
山西省,11844,-- ,7052,--,1.46%
山东省,36993,-- ,23008,--,4.76%
辽宁省,14344,-- ,8706,--,1.8%
江西省,16039,-- ,10622,--,2.2%
江苏省,36582,-- ,19894,--,4.12%
吉林省,12115,-- ,7841,--,1.62%
湖南省,4106,-- ,1879,--,0.39%
湖北省,6750,-- ,3193,--,0.66%
黑龙江省,74734,-- ,43516,--,9.01%
河南省,11033,-- ,5627,--,1.16%
河北省,5346,-- ,3203,--,0.66%
海南省,2431,-- ,1255,--,0.26%
贵州省,10329,-- ,7064,--,1.46%
广西自治区,2271,-- ,1098,--,0.23%
广东省,30345,-- ,13592,--,2.81%
甘肃省,23484,-- ,14982,--,3.1%
福建省,4062,-- ,1730,--,0.36%
北京市,12905,-- ,5967,--,1.24%
安徽省,10952,-- ,5208,--,1.08%

海通证券,600837,收入构成,报告日期,2010-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外子公司,28627,-- ,6868,--,2.82%
抵销,-5536,-- ,-5536,--,-2.27%
公司总部及境内子公司,192909,-- ,108467,--,44.56%
重庆市,2335,-- ,1327,--,0.55%
浙江省,24233,-- ,17210,--,7.07%
云南省,2748,-- ,1672,--,0.69%
新疆自治区,2662,-- ,1762,--,0.72%
天津市,1510,-- ,982,--,0.4%
四川省,2686,-- ,1677,--,0.69%
上海市,36276,-- ,21161,--,8.69%
陕西省,2884,-- ,1758,--,0.72%
山西省,5093,-- ,3242,--,1.33%
山东省,16111,-- ,9771,--,4.01%
辽宁省,6544,-- ,4047,--,1.66%
江西省,7198,-- ,4911,--,2.02%
江苏省,15811,-- ,8781,--,3.61%
吉林省,5633,-- ,4006,--,1.65%
湖南省,1751,-- ,741,--,0.3%
湖北省,3166,-- ,1450,--,0.6%
黑龙江省,35726,-- ,22426,--,9.21%
河南省,5045,-- ,2541,--,1.04%
河北省,2522,-- ,1687,--,0.69%
海南省,1128,-- ,545,--,0.22%
贵州省,4724,-- ,3415,--,1.4%
广西自治区,1016,-- ,454,--,0.19%
广东省,13634,-- ,5808,--,2.39%
甘肃省,10167,-- ,6702,--,2.75%
福建省,1811,-- ,744,--,0.31%
北京市,5485,-- ,2550,--,1.05%
安徽省,4342,-- ,2270,--,0.93%

海通证券,600837,收入构成,报告日期,2009-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外子公司,18201,-- ,18201,--,1.83%
抵销,-5518,-- ,-5518,--,-0.56%
公司总部及境内子公司,320045,-- ,320045,--,32.2%
重庆市,6543,-- ,6543,--,0.66%
浙江省,75102,-- ,75102,--,7.56%
云南省,8022,-- ,8022,--,0.81%
新疆自治区,6976,-- ,6976,--,0.7%
天津市,3796,-- ,3796,--,0.38%
四川省,6667,-- ,6667,--,0.67%
上海市,106664,-- ,106664,--,10.73%
陕西省,7595,-- ,7595,--,0.76%
山西省,16756,-- ,16756,--,1.69%
山东省,47808,-- ,47808,--,4.81%
辽宁省,19496,-- ,19496,--,1.96%
江西省,22186,-- ,22186,--,2.23%
江苏省,45258,-- ,45258,--,4.55%
吉林省,16221,-- ,16221,--,1.63%
湖南省,5906,-- ,5906,--,0.59%
湖北省,8852,-- ,8852,--,0.89%
黑龙江省,111586,-- ,111586,--,11.23%
河南省,14374,-- ,14374,--,1.45%
河北省,7601,-- ,7601,--,0.76%
海南省,3142,-- ,3142,--,0.32%
贵州省,12578,-- ,12578,--,1.27%
广西自治区,3059,-- ,3059,--,0.31%
广东省,42334,-- ,42334,--,4.26%
甘肃省,28770,-- ,28770,--,2.89%
福建省,4929,-- ,4929,--,0.5%
北京市,16304,-- ,16304,--,1.64%
安徽省,12722,-- ,12722,--,1.28%

海通证券,600837,收入构成,报告日期,2009-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
香港,3779,-- ,1633,--,0.55%
抵销,-5256,-- ,-5256,--,-1.78%
公司总部及境内子公司,127503,-- ,92219,--,31.24%
重庆市,2819,-- ,1919,--,0.65%
浙江省,33531,-- ,25698,--,8.7%
云南省,3337,-- ,2396,--,0.81%
新疆自治区,2825,-- ,2078,--,0.7%
天津市,1481,-- ,1038,--,0.35%
四川省,2827,-- ,2132,--,0.72%
上海市,46054,-- ,30735,--,10.41%
陕西省,3135,-- ,2238,--,0.76%
山西省,7056,-- ,5536,--,1.88%
山东省,20408,-- ,15275,--,5.17%
辽宁省,8681,-- ,6251,--,2.12%
江西省,9414,-- ,7820,--,2.65%
江苏省,19529,-- ,13467,--,4.56%
吉林省,7347,-- ,5562,--,1.88%
湖南省,2343,-- ,1534,--,0.52%
湖北省,3821,-- ,2489,--,0.84%
黑龙江省,50642,-- ,36398,--,12.33%
河南省,5534,-- ,4071,--,1.38%
河北省,3220,-- ,2308,--,0.78%
海南省,1358,-- ,884,--,0.3%
贵州省,5488,-- ,4350,--,1.47%
广西自治区,1192,-- ,868,--,0.29%
广东省,18451,-- ,12278,--,4.16%
甘肃省,12012,-- ,9185,--,3.11%
福建省,1913,-- ,1179,--,0.4%
安徽省,5674,-- ,4047,--,1.37%
北京市,7130,-- ,4877,--,1.65%

海通证券,600837,收入构成,报告日期,2008-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
香港,774,-- ,774,--,0.21%
抵销,-5633,-- ,-5633,--,-1.52%
公司总部及境内子公司,262865,-- ,85132,--,23.04%
重庆市,4446,-- ,2582,--,0.7%
浙江省,55357,-- ,39628,--,10.72%
云南省,5244,-- ,3819,--,1.03%
新疆自治区,3488,-- ,2460,--,0.67%
天津市,1918,-- ,1098,--,0.3%
四川省,4605,-- ,3319,--,0.9%
上海市,74835,-- ,45736,--,12.38%
陕西省,4544,-- ,2899,--,0.78%
山西省,10772,-- ,6984,--,1.89%
山东省,31829,-- ,21560,--,5.83%
辽宁省,13507,-- ,8932,--,2.42%
江西省,13912,-- ,10432,--,2.82%
江苏省,30736,-- ,19306,--,5.22%
吉林省,10714,-- ,7311,--,1.98%
湖南省,3576,-- ,1658,--,0.45%
湖北省,6388,-- ,3597,--,0.97%
黑龙江省,73098,-- ,50399,--,13.64%
河南省,8192,-- ,4711,--,1.27%
河北省,4767,-- ,3160,--,0.86%
海南省,2301,-- ,1296,--,0.35%
贵州省,7117,-- ,5214,--,1.41%
广西自治区,2033,-- ,820,--,0.22%
广东省,30764,-- ,17285,--,4.68%
甘肃省,14852,-- ,9843,--,2.66%
福建省,3213,-- ,2023,--,0.55%
北京市,11567,-- ,7519,--,2.03%
安徽省,8871,-- ,5688,--,1.54%

海通证券,600837,收入构成,报告日期,2008-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
重庆市,2857,-- ,1994,--,1.01%
浙江省,34945,-- ,27589,--,13.93%
云南省,3269,-- ,2536,--,1.28%
新疆自治区,2025,-- ,1521,--,0.77%
天津市,1219,-- ,792,--,0.4%
四川省,3009,-- ,2369,--,1.2%
上海市,45171,-- ,32205,--,16.26%
陕西省,2576,-- ,1867,--,0.94%
山西省,6351,-- ,4592,--,2.32%
山东省,18650,-- ,13537,--,6.83%
辽宁省,7959,-- ,5895,--,2.98%
江西省,8425,-- ,7032,--,3.55%
江苏省,18761,-- ,12985,--,6.55%
吉林省,6802,-- ,5240,--,2.64%
湖南省,2356,-- ,1146,--,0.58%
湖北省,3897,-- ,2319,--,1.17%
黑龙江省,45083,-- ,35111,--,17.72%
河南省,5066,-- ,2967,--,1.5%
河北省,2935,-- ,2148,--,1.08%
海南省,1548,-- ,1023,--,0.52%
贵州省,4364,-- ,3633,--,1.83%
广西自治区,1418,-- ,635,--,0.32%
广东省,18564,-- ,11639,--,5.87%
甘肃省,9034,-- ,7011,--,3.54%
福建省,1947,-- ,1374,--,0.69%
北京市,7078,-- ,5081,--,2.56%
安徽省,5603,-- ,3886,--,1.96%

海通证券,600837,收入构成,报告日期,2007-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,4,-- ,-547,--,-0.07%
公司本部,518528,-- ,300853,--,41.08%
重庆市,8444,-- ,5934,--,0.81%
浙江省,110075,-- ,83928,--,11.46%
云南省,7476,-- ,5773,--,0.79%
新疆自治区,2991,-- ,2029,--,0.28%
天津市,3882,-- ,2673,--,0.36%
四川省,6952,-- ,5383,--,0.73%
上海市,121944,-- ,86080,--,11.75%
陕西省,5999,-- ,4200,--,0.57%
