山石网科,688030,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,1723,638,1086,63%,2.12%
东北地区,1586,304,1282,80.85%,2.5%
华中地区,2693,642,2051,76.17%,4%
其他（补充）,388,341,47,12.11%,0.09%
西南地区,2655,760,1895,71.38%,3.7%
华南地区,10525,1996,8528,81.03%,16.64%
华北地区,28054,7757,20297,72.35%,39.59%
西北地区,2669,457,2213,82.89%,4.32%
华东地区,17164,3298,13866,80.78%,27.05%

山石网科,688030,收入构成,报告日期,2019-03-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,489,133,357,72.87%,6.85%
华中地区,310,89,221,71.22%,4.24%
华南地区,1197,335,862,72.03%,16.55%
西南地区,266,89,177,66.42%,3.39%
海外,334,139,195,58.49%,3.75%
华北地区,2234,594,1640,73.4%,31.48%
其他（补充）,63,-- ,63,--,1.2%
东北地区,197,62,136,68.63%,2.6%
华东地区,2265,705,1560,68.87%,29.94%

山石网科,688030,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外地区,1484,398,1086,73.15%,2.5%
华南地区,8220,1411,6809,82.84%,15.67%
西南地区,2335,548,1787,76.52%,4.11%
东北地区,1461,298,1164,79.63%,2.68%
西北地区,1787,286,1502,84.02%,3.46%
华中地区,2255,508,1748,77.49%,4.02%
华北地区,21726,6562,15164,69.8%,34.9%
其他（补充）,599,-- ,599,--,1.38%
华东地区,16360,2765,13595,83.1%,31.29%

山石网科,688030,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,1919,537,1382,72.03%,3.8%
其他（补充）,510,-- ,510,--,1.4%
华北地区,15889,3469,12420,78.17%,34.11%
海外地区,1726,417,1309,75.85%,3.6%
华南地区,6466,1538,4928,76.21%,13.53%
东北地区,1470,282,1188,80.79%,3.26%
华东地区,14786,2841,11945,80.79%,32.81%
西北地区,1591,394,1197,75.23%,3.29%
华中地区,1948,418,1530,78.55%,4.2%

山石网科,688030,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东地区,11372,2150,9222,81.09%,36.43%
西南地区,2083,750,1333,64%,5.27%
海外地区,1107,477,630,56.94%,2.49%
华南地区,5389,1768,3621,67.2%,14.31%
西北地区,1263,156,1106,87.61%,4.37%
华中地区,1349,718,631,46.78%,2.49%
华北地区,8618,1221,7396,85.83%,29.22%
其他（补充）,848,-- ,848,--,3.35%
东北地区,622,97,525,84.34%,2.07%

