龙头股份,600630,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司内部各业务、分部相互抵销,-7559,-4307,-3253,43.03%,-8.43%
其他（补充）,4179,1894,2285,54.67%,5.92%
华中地区,2493,1845,648,26%,1.68%
西北地区,1750,1303,447,25.54%,1.16%
西南地区,2319,1516,803,34.62%,2.08%
东北地区,1675,1553,121,7.25%,0.31%
华南地区,3609,1993,1616,44.77%,4.19%
华北地区,2486,1716,770,30.97%,1.99%
华东地区,87636,56318,31318,35.74%,81.12%
境外地区,60485,56634,3852,6.37%,9.98%

龙头股份,600630,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,7755,4491,3265,42.1%,3.06%
华东地区,246337,165013,81323,33.01%,76.15%
公司内部各业务、分部相互抵销,-16340,-11219,-5120,31.34%,-4.79%
境外地区,122342,117235,5107,4.17%,4.78%
西南地区,8424,5380,3043,36.13%,2.85%
华北地区,7779,3884,3895,50.07%,3.65%
其他（补充）,8822,1834,6988,79.22%,6.54%
华南地区,14416,8493,5923,41.09%,5.55%
西北地区,5207,3868,1339,25.71%,1.25%
东北地区,4715,3682,1033,21.9%,0.97%

龙头股份,600630,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,2767,1436,1330,48.09%,2.6%
华北地区,3074,1376,1699,55.26%,3.31%
公司内部各业务、分部相互抵销,-5176,-5205,28,-0.55%,0.06%
华中地区,3300,1790,1510,45.75%,2.95%
华东地区,101441,60585,40856,40.28%,79.7%
西北地区,1815,1256,560,30.83%,1.09%
东北地区,2225,1593,633,28.43%,1.23%
境外地区,89061,89436,-375,-0.42%,-0.73%
其他业务,4174,1880,2294,54.96%,4.47%
华南地区,5388,2660,2728,50.63%,5.32%

龙头股份,600630,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司内部各业务、分部相互抵销,-22387,-20215,-2172,9.7%,-1.93%
华中地区,7400,4865,2534,34.25%,2.25%
华东地区,212415,127484,84931,39.98%,75.33%
境外地区,197192,186960,10232,5.19%,9.08%
西南地区,6793,3839,2954,43.48%,2.62%
华北地区,6662,4145,2517,37.79%,2.23%
其他（补充）,7198,2924,4274,59.38%,3.79%
华南地区,11598,6725,4874,42.02%,4.32%
西北地区,5137,3742,1395,27.15%,1.24%
东北地区,4219,3012,1208,28.62%,1.07%

龙头股份,600630,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,2963,825,2137,72.15%,4.02%
华南地区,4949,2746,2203,44.51%,4.14%
华中地区,2162,1218,945,43.69%,1.78%
东北地区,2189,1096,1093,49.92%,2.05%
华北地区,4194,1941,2252,53.71%,4.23%
西北地区,1965,1178,787,40.04%,1.48%
公司内部各业务、分部相互抵销,-6864,-6814,-49,0.72%,-0.09%
西南地区,2891,1501,1390,48.09%,2.61%
境外地区,68914,65093,3820,5.54%,7.18%
华东地区,110746,72119,38627,34.88%,72.6%

龙头股份,600630,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外地区,198435,190011,8424,4.25%,7.63%
华北地区,6766,3826,2940,43.45%,2.66%
西南地区,8699,5445,3254,37.4%,2.95%
公司内部各业务、分部相互抵销,-15572,-15557,-15,0.1%,-0.01%
其他（补充）,6973,3095,3878,55.61%,3.51%
华中地区,10112,6718,3394,33.56%,3.07%
华东地区,201663,120412,81250,40.29%,73.58%
华南地区,11864,7495,4369,36.83%,3.96%
西北地区,7432,5888,1544,20.78%,1.4%
东北地区,5819,4434,1385,23.8%,1.25%

龙头股份,600630,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,3193,950,2243,70.24%,4.46%
公司内部各业务、分部相互抵销,-8392,-7531,-861,10.26%,-1.71%
境外地区,102724,98367,4356,4.24%,8.66%
境内地区,91437,46899,44538,48.71%,88.59%

龙头股份,600630,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,7229,2572,4657,64.42%,4.79%
公司内地区间相互抵销,-21728,-21476,-252,1.16%,-0.26%
境外地区,170387,162159,8228,4.83%,8.46%
华南地区,13373,8091,5282,39.5%,5.43%
华中地区,11030,7852,3178,28.81%,3.27%
西南地区,8203,5563,2640,32.19%,2.71%
西北地区,5469,3958,1511,27.62%,1.55%
华东地区,217806,149934,67872,31.16%,69.77%
华北地区,6830,4153,2677,39.19%,2.75%
东北地区,6399,4912,1487,23.24%,1.53%

龙头股份,600630,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3381,-- ,3381,--,1.75%
公司内地区间相互抵销,-115205,-- ,-115205,--,-59.56%
境外地区,68018,-- ,68018,--,35.16%
华南地区,5297,-- ,5297,--,2.74%
华中地区,4345,-- ,4345,--,2.25%
西南地区,3706,-- ,3706,--,1.92%
