双星新材,002585,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,54547,42234,12313,22.57%,29.77%
国内,159998,130948,29050,18.16%,70.23%

双星新材,002585,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,92189,74692,17497,18.98%,30.23%
国内,352547,314668,37878,10.74%,65.45%
其他(补充),2495,-- ,2495,--,4.31%

双星新材,002585,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,159659,140946,18714,11.72%,78.79%
国外,47737,42698,5038,10.55%,21.21%

双星新材,002585,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,5292,4247,1044,19.73%,1.57%
西南地区,3752,3404,348,9.27%,0.52%
华北地区,11277,8440,2838,25.16%,4.26%
国外,72064,54134,17930,24.88%,26.9%
西北地区,667,591,76,11.37%,0.11%
华中地区,1151,906,245,21.29%,0.37%
华南地区,2992,2577,415,13.87%,0.62%
华东地区,203233,170576,32657,16.07%,49%
其他(补充),3731,528,3204,85.86%,4.81%
中南地区,81598,73703,7894,9.67%,11.84%

双星新材,002585,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,142456,117304,25152,17.66%,83.59%
国外,30145,25206,4939,16.38%,16.41%

双星新材,002585,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,46969,37847,9122,19.42%,25.14%
其他（补充）,2446,71,2374,97.09%,6.54%
国内,252881,228094,24787,9.8%,68.32%

双星新材,002585,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,23954,17061,6893,28.78%,35.45%
国内,109037,96483,12554,11.51%,64.55%

双星新材,002585,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,2488,227,2261,90.88%,6.95%
国外,27494,24210,3284,11.94%,10.09%
国内,225291,198298,26993,11.98%,82.96%

双星新材,002585,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,832,-- ,832,--,4.73%
国外,12715,10265,2450,19.27%,13.91%
国内,104845,90517,14328,13.67%,81.36%

双星新材,002585,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1236,1,1235,99.96%,5.05%
国外,24505,20558,3947,16.11%,16.15%
东北,574,516,59,10.2%,0.24%
中南,59597,54303,5294,8.88%,21.66%
西北,314,263,51,16.26%,0.21%
西南,2808,2534,274,9.76%,1.12%
华北,9863,8958,905,9.17%,3.7%
华东,139158,126477,12680,9.11%,51.87%

