千禾味业,603027,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东部区域,27334,15561,11773,43.07%,18.8%
北部区域,17437,9706,7730,44.33%,12.35%
其他（补充）,1111,772,339,30.53%,0.54%
中部区域,10431,6734,3697,35.44%,5.9%
西部区域,70682,34568,36114,51.09%,57.68%
南部区域,8520,5558,2962,34.77%,4.73%

千禾味业,603027,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,906,706,200,22.11%,0.41%
华南地区,8206,5984,2222,27.08%,4.56%
华中地区,4506,3073,1433,31.8%,2.94%
东北地区,1665,1048,617,37.06%,1.27%
西南地区,56941,27892,29049,51.02%,59.6%
华北地区,8077,4926,3151,39.01%,6.46%
华东地区,16221,9896,6324,38.99%,12.98%
电子商务,7398,2570,4828,65.26%,9.91%
西北地区,2627,1713,914,34.81%,1.88%

千禾味业,603027,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),431,274,158,36.58%,0.38%
东北地区,1374,890,484,35.23%,1.18%
西南地区,54484,27632,26851,49.28%,65.35%
西北地区,1844,1256,588,31.87%,1.43%
华北地区,6915,4129,2786,40.29%,6.78%
华中地区,3080,2108,972,31.56%,2.37%
华南地区,11451,8275,3175,27.73%,7.73%
华东地区,15238,9162,6077,39.88%,14.79%

千禾味业,603027,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,820,740,80,9.71%,0.25%
东北地区,1045,727,318,30.43%,1.01%
西南地区,41201,22047,19154,46.49%,60.65%
西北地区,1161,787,374,32.24%,1.19%
华北地区,4809,3218,1592,33.1%,5.04%
华中地区,2502,1631,871,34.83%,2.76%
华南地区,10863,8021,2842,26.17%,9%
华东地区,14684,8334,6350,43.24%,20.11%

千禾味业,603027,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),473,-- ,473,--,1.33%
东北地区,509,-- ,509,--,1.43%
西南地区,20340,-- ,20340,--,57.18%
西北地区,564,-- ,564,--,1.58%
华北地区,2019,-- ,2019,--,5.68%
华中地区,1020,-- ,1020,--,2.87%
华南地区,5245,-- ,5245,--,14.74%
华东地区,5400,-- ,5400,--,15.18%

