国信证券,002736,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,8296,-- ,8296,--,1.03%
重庆,1814,-- ,1814,--,0.23%
浙江,30767,-- ,30767,--,3.83%
云南,2625,-- ,2625,--,0.33%
新疆,387,-- ,387,--,0.05%
天津,3362,-- ,3362,--,0.42%
四川,10932,-- ,10932,--,1.36%
上海,22761,-- ,22761,--,2.83%
陕西,7114,-- ,7114,--,0.88%
山西,1866,-- ,1866,--,0.23%
山东,5711,-- ,5711,--,0.71%
宁夏,370,-- ,370,--,0.05%
内蒙古,527,-- ,527,--,0.07%
辽宁,3635,-- ,3635,--,0.45%
江西,1334,-- ,1334,--,0.17%
江苏,8723,-- ,8723,--,1.09%
吉林,1229,-- ,1229,--,0.15%
湖南,4604,-- ,4604,--,0.57%
湖北,8823,-- ,8823,--,1.1%
黑龙江,1649,-- ,1649,--,0.21%
河南,2312,-- ,2312,--,0.29%
河北,650,-- ,650,--,0.08%
海南,1310,-- ,1310,--,0.16%
贵州,483,-- ,483,--,0.06%
广西,810,-- ,810,--,0.1%
广东,127655,-- ,127655,--,15.88%
公司总部及境内,505910,-- ,505910,--,62.94%
甘肃,436,-- ,436,--,0.05%
福建,8804,-- ,8804,--,1.1%
北京,26940,-- ,26940,--,3.35%
安徽,2024,-- ,2024,--,0.25%

国信证券,002736,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河北,922,-- ,922,--,0.07%
海南,1769,-- ,1769,--,0.13%
黑龙江,2540,-- ,2540,--,0.18%
河南,3579,-- ,3579,--,0.25%
安徽,2905,-- ,2905,--,0.21%
天津,4883,-- ,4883,--,0.35%
山东,7640,-- ,7640,--,0.54%
江苏,13052,-- ,13052,--,0.93%
江西,1878,-- ,1878,--,0.13%
山西,2664,-- ,2664,--,0.19%
云南,3884,-- ,3884,--,0.28%
湖南,6524,-- ,6524,--,0.46%
上海,34543,-- ,34543,--,2.45%
广东,190416,-- ,190416,--,13.51%
公司总部及境内子公司,965540,-- ,965540,--,68.51%
宁夏,521,-- ,521,--,0.04%
甘肃,516,-- ,516,--,0.04%
内蒙古,770,-- ,770,--,0.05%
吉林,1598,-- ,1598,--,0.11%
重庆,2280,-- ,2280,--,0.16%
新疆,483,-- ,483,--,0.03%
贵州,727,-- ,727,--,0.05%
广西,1130,-- ,1130,--,0.08%
福建,12823,-- ,12823,--,0.91%
四川,16082,-- ,16082,--,1.14%
浙江,45218,-- ,45218,--,3.21%
辽宁,5711,-- ,5711,--,0.41%
陕西,10107,-- ,10107,--,0.72%
湖北,13412,-- ,13412,--,0.95%
北京,38301,-- ,38301,--,2.72%
境外小计,16874,-- ,16874,--,1.2%

国信证券,002736,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
上海,19181,-- ,19181,--,2.94%
广东,107900,-- ,107900,--,16.51%
海南,995,-- ,995,--,0.15%
黑龙江,1445,-- ,1445,--,0.22%
河南,1950,-- ,1950,--,0.3%
陕西,5633,-- ,5633,--,0.86%
湖北,7704,-- ,7704,--,1.18%
北京,21403,-- ,21403,--,3.28%
安徽,1618,-- ,1618,--,0.25%
天津,2695,-- ,2695,--,0.41%
山东,4246,-- ,4246,--,0.65%
江苏,7482,-- ,7482,--,1.15%
新疆,279,-- ,279,--,0.04%
内蒙古,450,-- ,450,--,0.07%
境外,8524,-- ,8524,--,1.3%
河北,502,-- ,502,--,0.08%
吉林,887,-- ,887,--,0.14%
重庆,1230,-- ,1230,--,0.19%
公司总部及境内子公司,404409,-- ,404409,--,61.9%
宁夏,290,-- ,290,--,0.04%
辽宁,3105,-- ,3105,--,0.48%
福建,6995,-- ,6995,--,1.07%
四川,9195,-- ,9195,--,1.41%
浙江,25394,-- ,25394,--,3.89%
江西,1111,-- ,1111,--,0.17%
山西,1546,-- ,1546,--,0.24%
云南,2195,-- ,2195,--,0.34%
湖南,3708,-- ,3708,--,0.57%
甘肃,274,-- ,274,--,0.04%
贵州,409,-- ,409,--,0.06%
广西,604,-- ,604,--,0.09%

国信证券,002736,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
山西,1992,-- ,1992,--,0.2%
云南,2990,-- ,2990,--,0.3%
湖南,4731,-- ,4731,--,0.47%
湖北,9814,-- ,9814,--,0.98%
四川,12528,-- ,12528,--,1.25%
浙江,33609,-- ,33609,--,3.35%
江苏,11716,-- ,11716,--,1.17%
北京,30314,-- ,30314,--,3.02%
境外小计,18840,-- ,18840,--,1.88%
宁夏,352,-- ,352,--,0.04%
海南,1367,-- ,1367,--,0.14%
黑龙江,1903,-- ,1903,--,0.19%
河南,2660,-- ,2660,--,0.27%
辽宁,4543,-- ,4543,--,0.45%
陕西,7519,-- ,7519,--,0.75%
天津,3701,-- ,3701,--,0.37%
山东,5542,-- ,5542,--,0.55%
福建,10672,-- ,10672,--,1.06%
上海,29336,-- ,29336,--,2.92%
广东,148153,-- ,148153,--,14.77%
甘肃,333,-- ,333,--,0.03%
内蒙古,634,-- ,634,--,0.06%
河北,749,-- ,749,--,0.07%
江西,1499,-- ,1499,--,0.15%
贵州,653,-- ,653,--,0.07%
吉林,1261,-- ,1261,--,0.13%
重庆,1630,-- ,1630,--,0.16%
安徽,2115,-- ,2115,--,0.21%
公司总部及境内子公司,650849,-- ,650849,--,64.88%
新疆,367,-- ,367,--,0.04%
广西,726,-- ,726,--,0.07%

国信证券,002736,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
上海,17391,-- ,17391,--,4.28%
广东,86640,-- ,86640,--,21.34%
重庆,916,-- ,916,--,0.23%
新疆,209,-- ,209,--,0.05%
辽宁,2679,-- ,2679,--,0.66%
陕西,4424,-- ,4424,--,1.09%
湖北,5837,-- ,5837,--,1.44%
广西,429,-- ,429,--,0.11%
海南,833,-- ,833,--,0.21%
山东,3217,-- ,3217,--,0.79%
甘肃,200,-- ,200,--,0.05%
内蒙古,343,-- ,343,--,0.08%
北京,17906,-- ,17906,--,4.41%
河北,445,-- ,445,--,0.11%
公司总部及境内子公司,202421,-- ,202421,--,49.86%
福建,6127,-- ,6127,--,1.51%
宁夏,209,-- ,209,--,0.05%
黑龙江,1126,-- ,1126,--,0.28%
江西,898,-- ,898,--,0.22%
山西,1141,-- ,1141,--,0.28%
云南,1750,-- ,1750,--,0.43%
四川,7357,-- ,7357,--,1.81%
湖南,2827,-- ,2827,--,0.7%
河南,1520,-- ,1520,--,0.37%
