大悦城,000031,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,8827,-- ,8827,--,1.05%
西南,54760,-- ,54760,--,6.54%
东北,93008,-- ,93008,--,11.12%
华南,507736,240615,267121,52.61%,31.93%
浙江,89669,-- ,89669,--,10.72%
香港,9607,-- ,9607,--,1.15%
天津,23102,-- ,23102,--,2.76%
苏南,95907,-- ,95907,--,11.46%
上海,32939,-- ,32939,--,3.94%
山东,38297,-- ,38297,--,4.58%
南京,4225,-- ,4225,--,0.5%
海南,24088,-- ,24088,--,2.88%
北京,236518,141366,95152,40.23%,11.37%

大悦城,000031,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,9208,-9208,--,-0.45%
海南,167298,-- ,167298,--,8.14%
天津,75002,-- ,75002,--,3.65%
上海,537154,308276,228878,42.61%,11.14%
西南,223675,-- ,223675,--,10.89%
香港,13238,-- ,13238,--,0.64%
苏南,160232,-- ,160232,--,7.8%
西北,19026,-- ,19026,--,0.93%
北京,827470,554213,273256,33.02%,13.3%
山东,15536,-- ,15536,--,0.76%
浙江,27335,-- ,27335,--,1.33%
南京,143945,-- ,143945,--,7.01%
东北,135638,-- ,135638,--,6.6%
华中,88856,-- ,88856,--,4.33%
华南,944258,452786,491472,52.05%,23.93%

大悦城,000031,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,700593,301137,399456,57.02%,51.58%
南京,129588,81621,47967,37.01%,6.19%
上海,377945,221513,156432,41.39%,20.2%
其他（补充）,7104,3947,3157,44.44%,0.41%
北京,201415,80773,120643,59.9%,15.58%
苏南,152425,105711,46714,30.65%,6.03%

大悦城,000031,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
天津,131101,-- ,131101,--,14.18%
上海,5911,-- ,5911,--,0.64%
苏州,138800,-- ,138800,--,15.01%
沈阳,28019,-- ,28019,--,3.03%
长沙,63976,-- ,63976,--,6.92%
烟台,4008,-- ,4008,--,0.43%
杭州,3296,-- ,3296,--,0.36%
成都,202664,142190,60473,29.84%,6.54%
