三特索道,002159,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,625,122,504,80.56%,42%
浙江,516,-- ,516,--,43.05%
陕西,689,-- ,689,--,57.42%
内蒙,1,-- ,1,--,0.1%
江西,113,-- ,113,--,9.4%
湖北,1362,3240,-1878,-137.94%,-156.6%
海南,1447,1244,203,14.04%,16.94%
贵州,4987,3935,1052,21.09%,87.7%

三特索道,002159,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内蒙,279,1647,-1368,-489.79%,-3.1%
海南,9341,3851,5490,58.78%,12.46%
湖北,4897,-- ,4897,--,11.11%
广东,958,-- ,958,--,2.17%
浙江,3704,829,2875,77.62%,6.53%
陕西,14593,6470,8123,55.67%,18.43%
其他（补充）,2412,672,1741,72.15%,3.95%
贵州,28469,9719,18751,65.86%,42.55%
江西,3011,411,2600,86.36%,5.9%

三特索道,002159,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江,1524,-- ,1524,--,8.1%
江西,1020,-- ,1020,--,5.42%
贵州,11371,4366,7005,61.61%,37.22%
其他,1210,293,917,75.82%,4.87%
内蒙,33,-- ,33,--,0.18%
陕西,5708,2690,3018,52.87%,16.03%
湖北,1227,-- ,1227,--,6.52%
广东,745,-- ,745,--,3.96%
海南,5474,2141,3333,60.88%,17.71%

三特索道,002159,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,1999,-- ,1999,--,4.6%
湖北,3438,-- ,3438,--,7.91%
广东,1114,-- ,1114,--,2.56%
内蒙,1281,-- ,1281,--,2.95%
海南,9714,4044,5670,58.37%,13.04%
其他(补充),-- ,507,-507,--,-1.17%
贵州,25274,8591,16683,66.01%,38.38%
浙江,3151,690,2461,78.1%,5.66%
江西,2934,398,2536,86.44%,5.83%
陕西,15914,7121,8793,55.25%,20.23%

三特索道,002159,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江,1273,-- ,1273,--,7.24%
其他(补充),-- ,317,-317,--,-1.8%
内蒙,255,-- ,255,--,1.45%
海南,5740,2025,3715,64.72%,21.12%
其他,881,-- ,881,--,5.01%
江西,934,-- ,934,--,5.31%
贵州,8878,3642,5236,58.97%,29.77%
广东,474,-- ,474,--,2.69%
湖北,1740,-- ,1740,--,9.89%
陕西,6506,3109,3398,52.22%,19.32%

三特索道,002159,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,1062,-1062,--,-3.45%
其他,3692,-- ,3692,--,12%
浙江,3205,-- ,3205,--,10.42%
贵州,17997,6876,11122,61.8%,36.16%
湖北,5219,6528,-1310,-25.1%,-4.26%
内蒙,325,-- ,325,--,1.06%
江西,2822,-- ,2822,--,9.17%
广东,899,-- ,899,--,2.92%
海南,8969,3750,5219,58.19%,16.97%
陕西,10818,4970,5848,54.06%,19.01%

三特索道,002159,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
广东,434,-- ,434,--,3.75%
湖北,2173,2997,-824,-37.89%,-7.12%
贵州,6065,2642,3423,56.44%,29.6%
内蒙,9,-- ,9,--,0.08%
海南,4939,1804,3135,63.48%,27.11%
江西,1026,-- ,1026,--,8.87%
陕西,4451,2213,2238,50.27%,19.35%
浙江,1355,-- ,1355,--,11.72%
其他（补充）,1034,266,767,74.22%,6.63%

三特索道,002159,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1632,519,1113,68.21%,4.32%
浙江,2772,-- ,2772,--,10.77%
福建,153,-- ,153,--,0.59%
贵州,13096,6180,6916,52.81%,26.87%
湖北,5090,5330,-240,-4.71%,-0.93%
内蒙,330,-- ,330,--,1.28%
江西,2480,-- ,2480,--,9.64%
广东,870,-- ,870,--,3.38%
海南,7999,2470,5529,69.12%,21.48%
陕西,10712,4901,5811,54.25%,22.58%

三特索道,002159,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
陕西,4470,2089,2381,53.26%,23.45%
其他(补充),718,276,441,61.48%,4.35%
浙江,1198,422,776,64.76%,7.64%
福建,3,192,-190,-6747.58%,-1.87%
贵州,5268,2480,2787,52.92%,27.46%
湖北,2285,2641,-356,-15.56%,-3.5%
内蒙古,19,189,-171,-902.79%,-1.68%
江西,859,328,531,61.81%,5.23%
广东,398,160,238,59.77%,2.34%
海南,4937,1225,3713,75.2%,36.58%

三特索道,002159,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1634,632,1002,61.32%,4.07%
浙江,2639,-- ,2639,--,10.71%
福建,171,-- ,171,--,0.69%
贵州,11247,4825,6422,57.1%,26.06%
湖北,5822,5593,229,3.93%,0.93%
内蒙古,89,-- ,89,--,0.36%
江西,2812,-- ,2812,--,11.41%
广东,1004,-- ,1004,--,4.07%
海南,6388,2235,4152,65%,16.85%
陕西,11058,4936,6122,55.37%,24.84%

三特索道,002159,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
贵州,4079,2161,1918,47.02%,24.96%
江西,814,341,473,58.1%,6.16%
广东,487,170,317,65.09%,4.13%
其他(补充),746,420,326,43.67%,4.24%
陕西,4267,2058,2209,51.78%,28.76%
海南,3694,1279,2415,65.38%,31.43%
湖北,2029,2600,-571,-28.13%,-7.43%
浙江,1063,370,693,65.18%,9.02%
内蒙,4,102,-98,-2234.47%,-1.27%

三特索道,002159,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1438,689,749,52.07%,3.89%
浙江,1956,474,1482,75.76%,7.69%
福建,246,489,-243,-98.58%,-1.26%
贵州,9347,4172,5175,55.37%,26.86%
湖北,5967,5533,433,7.26%,2.25%
内蒙,75,69,6,8.21%,0.03%
江西,2101,663,1439,68.47%,7.47%
广东,1005,356,649,64.54%,3.37%
海南,6377,2294,4083,64.03%,21.19%
陕西,10118,4626,5492,54.28%,28.51%

三特索道,002159,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,666,-- ,666,--,9.77%
内蒙古自治区,6,31,-25,-416.72%,-0.36%
浙江省,421,195,226,53.71%,3.32%
福建省,48,212,-164,-341.98%,-2.4%
广东省,459,188,270,58.94%,3.97%
陕西省,3933,1916,2017,51.29%,29.6%
海南省,3602,1276,2326,64.58%,34.14%
贵州省,3295,1835,1460,44.32%,21.43%
江西省,528,373,155,29.33%,2.27%
湖北省,2447,2566,-118,-4.84%,-1.74%

三特索道,002159,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1406,560,845,60.14%,5.19%
浙江省,421,201,219,52.15%,1.35%
福建省,265,449,-185,-69.78%,-1.13%
贵州省,7262,3562,3701,50.96%,22.72%
湖北省,3428,3946,-518,-15.12%,-3.18%
内蒙古自治区,48,54,-6,-12.53%,-0.04%
江西省,2495,713,1781,71.41%,10.93%
广东省,1001,363,639,63.78%,3.92%
海南省,4501,2329,2172,48.25%,13.33%
陕西省,13454,5810,7644,56.82%,46.92%

三特索道,002159,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),592,-- ,592,--,9.95%
内蒙古自治区,5,81,-76,-1594.61%,-1.28%
浙江省,171,131,41,23.74%,0.68%
福建省,51,228,-177,-350.18%,-2.97%
广东省,478,190,288,60.24%,4.83%
陕西省,5729,2696,3033,52.95%,50.94%
海南省,2467,1149,1319,53.45%,22.15%
贵州省,2496,1523,972,38.96%,16.33%
江西省,772,362,410,53.09%,6.88%
湖北省,1366,1814,-448,-32.76%,-7.52%

三特索道,002159,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1348,517,831,61.67%,4.44%
内蒙古自治区,34,28,6,17.18%,0.03%
浙江省,493,85,408,82.72%,2.17%
福建省,352,457,-106,-29.99%,-0.56%
广东省,1169,420,749,64.06%,4%
陕西省,17771,7344,10427,58.67%,55.64%
海南省,4559,2517,2042,44.8%,10.9%
贵州省,6097,3347,2750,45.1%,14.67%
江西省,2912,798,2114,72.61%,11.28%
湖北省,2249,2729,-480,-21.33%,-2.56%

三特索道,002159,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),458,-- ,458,--,6.66%
福建,54,226,-173,-321.95%,-2.51%
陕西,6970,3096,3874,55.58%,56.36%
湖北,643,944,-301,-46.76%,-4.37%
江西,936,423,514,54.88%,7.48%
海南,2758,1380,1378,49.96%,20.05%
贵州,2136,1292,843,39.48%,12.27%
内蒙,3,1,2,68.07%,0.03%
广东,607,329,278,45.86%,4.05%

三特索道,002159,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1348,485,863,64.01%,4.11%
福建省,277,517,-239,-86.38%,-1.14%
广东省,1161,399,763,65.67%,3.63%
陕西省,18905,7521,11384,60.22%,54.18%
海南省,5686,2632,3053,53.7%,14.53%
贵州省,5265,2847,2419,45.94%,11.51%
江西省,3077,673,2405,78.14%,11.44%
湖北省,1825,1459,366,20.03%,1.74%

三特索道,002159,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
福建省,39,200,-161,-410.38%,-1.97%
广东省,669,324,345,51.61%,4.21%
陕西省,7933,3328,4605,58.05%,56.15%
海南省,2935,945,1990,67.8%,24.27%
贵州省,1852,1092,760,41.05%,9.27%
江西省,1039,352,688,66.17%,8.38%
湖北省,513,539,-26,-5.08%,-0.32%

三特索道,002159,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
福建省,115,358,-243,-212.27%,-1.47%
广东省,1047,380,667,63.67%,4.02%
陕西省,14178,5939,8239,58.11%,49.72%
海南省,9885,5445,4440,44.91%,26.79%
贵州省,3798,1982,1816,47.81%,10.96%
江西省,2226,704,1522,68.36%,9.18%
湖北省,1272,1140,132,10.37%,0.8%

三特索道,002159,收入构成,报告日期,2010-06-30,
