招商港口,001872,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中国大陆、香港及台湾地区,421509,284770,136738,32.44%,61.97%
其他国家,170741,86838,83903,49.14%,38.03%

招商港口,001872,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他国家,325180,168055,157125,48.32%,35.11%
中国大陆、香港及台湾地区,887203,596837,290365,32.73%,64.89%

招商港口,001872,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中国大陆、香港及台湾地区,426074,279885,146189,34.31%,65.66%
其他国家,157362,80918,76444,48.58%,34.34%

招商港口,001872,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中国大陆，香港及台湾地区,663592,421694,241899,36.45%,61.02%
其他地区,306747,152230,154517,50.37%,38.98%

招商港口,001872,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中国大陆,123473,65956,57517,46.58%,98.23%
中国香港,1140,-- ,1140,--,1.95%
其他(补充),-- ,102,-102,--,-0.17%

招商港口,001872,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中国香港,2477,-- ,2477,--,2.4%
中国大陆,243145,142492,100654,41.4%,97.6%

招商港口,001872,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,-- ,71,-71,--,-0.18%
中国香港,1213,-- ,1213,--,3.01%
中国大陆,91748,52583,39165,42.69%,97.17%

招商港口,001872,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中国香港,1838,-- ,1838,--,2.11%
中国大陆,188673,103576,85097,45.1%,97.89%

招商港口,001872,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,151,-- ,151,--,0.36%
中国大陆,90330,48216,42115,46.62%,99.64%

招商港口,001872,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
香港,1719,-- ,1719,--,1.95%
中国大陆,185542,98910,86633,46.69%,98.05%

招商港口,001872,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中国大陆,87893,46343,41550,47.27%,95.54%
其他（补充）,1940,-- ,1940,--,4.46%

招商港口,001872,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,3321,453,2867,86.35%,3.39%
中国大陆,180053,98389,81664,45.36%,96.61%

招商港口,001872,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3255,440,2815,86.47%,6.81%
香港,240,-- ,240,--,0.58%
中国大陆,84103,45826,38277,45.51%,92.61%

招商港口,001872,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),7496,1000,6496,86.66%,7.46%
香港,590,-- ,590,--,0.68%
中国大陆,169991,90014,79978,47.05%,91.86%

招商港口,001872,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3117,493,2624,84.18%,5.52%
香港,322,-- ,322,--,0.68%
中国大陆,83085,38529,44556,53.63%,93.8%

招商港口,001872,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),7352,1026,6326,86.05%,6.74%
香港,635,-- ,635,--,0.68%
中国大陆,170398,83435,86964,51.04%,92.59%

招商港口,001872,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中国大陆,81892,38053,43839,53.53%,93.35%
其他(补充),3198,396,2801,87.6%,5.96%
香港,321,-- ,321,--,0.68%

招商港口,001872,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),6446,1278,5168,80.18%,5.5%
香港,557,-- ,557,--,0.59%
中国大陆,163811,75526,88285,53.89%,93.91%

招商港口,001872,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3131,560,2571,82.1%,5.3%
香港,286,-- ,286,--,0.59%
中国大陆,81080,35420,45660,56.31%,94.11%

招商港口,001872,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),5118,928,4190,81.88%,4.2%
香港,424,-- ,424,--,0.42%
中国大陆,168500,73304,95196,56.5%,95.38%

招商港口,001872,收入构成,报告日期,2010-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
香港,185,-- ,185,--,0.39%
中国大陆,80807,33301,47506,58.79%,99.61%

招商港口,001872,收入构成,报告日期,2009-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4685,1055,3630,77.49%,4.63%
香港,288,-- ,288,--,0.37%
中国大陆,141571,67107,74464,52.6%,95%

招商港口,001872,收入构成,报告日期,2008-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,342,-- ,342,--,0.18%
深圳,191059,-- ,191059,--,99.82%

招商港口,001872,收入构成,报告日期,2003-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
深圳地区,44988,0,0,100%,0%

