华润双鹤,600062,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,22433,15553,6880,30.67%,1.16%
华南及西南地区,150188,37320,112868,75.15%,18.97%
华中及华东地区,459000,137877,321123,69.96%,53.97%
东北地区,45641,14363,31278,68.53%,5.26%
华北地区,198545,102467,96078,48.39%,16.15%
其他地区,7987,4988,2999,37.55%,0.5%
西北地区,54304,30495,23809,43.84%,4%

华润双鹤,600062,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,3897,3487,410,10.52%,0.08%
西北地区,47839,28299,19540,40.85%,3.75%
其他（补充）,13700,12505,1195,8.72%,0.23%
华南及西南地区,130020,34210,95811,73.69%,18.39%
华中及华东地区,414986,117618,297368,71.66%,57.07%
东北地区,46971,13526,33445,71.2%,6.42%
华北地区,165095,91798,73297,44.4%,14.07%

华润双鹤,600062,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,15561,9742,5819,37.39%,1.62%
抵销,-312076,-300035,-12041,3.86%,-3.35%
其他地区,3373,2572,801,23.74%,0.22%
东北地区,19284,12459,6825,35.39%,1.9%
华南及西南地区,86574,56435,30139,34.81%,8.38%
西北地区,73755,53156,20599,27.93%,5.72%
华北地区,321041,162121,158920,49.5%,44.17%
华中及华东地区,434673,285924,148749,34.22%,41.34%

华润双鹤,600062,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,306405,304241,2164,0.71%,0.73%
其他（补充）,12781,7034,5747,44.96%,1.94%
其他地区,3442,3068,375,10.88%,0.13%
东北地区,16937,11829,5108,30.16%,1.72%
华南及西南地区,75746,53682,22064,29.13%,7.45%
西北地区,65980,51446,14534,22.03%,4.91%
华北地区,285824,154663,131161,45.89%,44.29%
华中及华东地区,395174,280168,115006,29.1%,38.83%

华润双鹤,600062,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,5480,-- ,5480,--,0.92%
分部间抵销,155568,-- ,155568,--,26.11%
其他地区,1908,-- ,1908,--,0.32%
西南地区,16280,-- ,16280,--,2.73%
西北地区,29062,-- ,29062,--,4.88%
华南地区,28593,-- ,28593,--,4.8%
华东地区,145182,-- ,145182,--,24.37%
华中地区,48631,-- ,48631,--,8.16%
华北地区,152673,-- ,152673,--,25.63%
东北地区,12351,-- ,12351,--,2.07%

华润双鹤,600062,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中及华东地区,393974,285384,108590,27.56%,40.74%
其他（补充）,16019,8388,7631,47.64%,2.86%
抵销,-302312,-302549,237,-0.08%,0.09%
其他地区,3450,2868,582,16.87%,0.22%
东北地区,9524,6560,2964,31.12%,1.11%
华南及西南地区,67138,50088,17050,25.4%,6.4%
西北地区,61049,49160,11889,19.47%,4.46%
华北地区,264997,147413,117584,44.37%,44.12%

华润双鹤,600062,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,30595,-- ,30595,--,14.52%
