*ST界龙,600836,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,10807,4288,6519,60.33%,30.73%
西北,209,185,24,11.68%,0.12%
华北,5841,5906,-65,-1.11%,-0.31%
公司内各业务分部相互抵消,-17334,-17437,103,-0.6%,0.49%
西南,1847,1619,228,12.33%,1.07%
华南,3473,3160,313,9.01%,1.47%
国外,10870,9403,1467,13.5%,6.91%
东北,583,498,86,14.7%,0.4%
华东,93030,80486,12543,13.48%,59.11%

*ST界龙,600836,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,5225,2682,2543,48.67%,26.11%
西北,192,164,28,14.75%,0.29%
华北,2654,2516,138,5.2%,1.42%
华东,46256,40929,5326,11.51%,54.67%
国外,3685,3155,530,14.38%,5.44%
东北,266,225,41,15.56%,0.42%
公司内各业务分部相互抵消,-9112,-9861,750,-8.23%,7.69%
西南,1061,916,144,13.61%,1.48%
华南,1864,1623,241,12.93%,2.47%

*ST界龙,600836,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,1535,1293,241,15.73%,0.88%
华南,2783,2378,405,14.55%,1.47%
其他（补充）,11308,4780,6528,57.73%,23.75%
西北,232,195,37,16.15%,0.14%
华北,4317,3921,397,9.19%,1.44%
国外,7231,6152,1079,14.92%,3.92%
东北,530,442,88,16.61%,0.32%
华东,123115,104530,18586,15.1%,67.6%
公司内各业务分部相互抵消,-14901,-15032,131,-0.88%,0.48%

*ST界龙,600836,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,5358,3140,2218,41.4%,16.57%
华东,69669,60055,9613,13.8%,71.81%
华北,1170,1063,107,9.14%,0.8%
国外,3022,2564,458,15.16%,3.42%
东北,98,86,12,12.55%,0.09%
西北,113,99,14,12.69%,0.11%
华南,1131,990,141,12.47%,1.05%
西南,580,508,72,12.47%,0.54%
公司内各业务分部相互抵消,-7614,-8365,752,-9.87%,5.61%

*ST界龙,600836,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司内各业务分部相互抵消,-11101,-10220,-881,7.93%,-4.07%
华南,1777,1526,250,14.09%,1.16%
华东,119214,103435,15778,13.24%,72.96%
东北,649,553,96,14.79%,0.44%
国外,9550,8020,1530,16.02%,7.07%
西南,1362,1165,196,14.43%,0.91%
其他(补充),9377,5084,4293,45.78%,19.85%
西北,277,237,40,14.5%,0.19%
华北,2308,1985,323,14.01%,1.5%

*ST界龙,600836,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,3550,2970,580,16.34%,7.25%
其他（补充）,4619,2769,1849,40.04%,23.1%
东北,242,208,33,13.84%,0.42%
华东,44340,39638,4702,10.6%,58.74%
华北,1175,989,186,15.82%,2.32%
西南,529,455,74,13.97%,0.92%
华南,813,699,114,14.06%,1.43%
公司内各业务分部相互抵消,-5863,-6307,444,-7.58%,5.55%
西北,157,136,22,13.78%,0.27%

