大地熊,688077,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
欧洲,2932,-- ,2932,--,4.65%
其他1,365,-- ,365,--,0.58%
亚洲,5605,-- ,5605,--,8.88%
其他,1845,-- ,1845,--,2.92%
华南,6992,-- ,6992,--,11.08%
其他（补充）,8446,-- ,8446,--,13.39%
北美,15406,-- ,15406,--,24.42%
华北,2077,-- ,2077,--,3.29%
东北,1022,-- ,1022,--,1.62%
华东,18406,-- ,18406,--,29.17%

大地熊,688077,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
亚洲,7636,-- ,7636,--,13.04%
其他（补充）,7135,-- ,7135,--,12.18%
北美,12552,-- ,12552,--,21.43%
华北,1834,-- ,1834,--,3.13%
华东,15134,-- ,15134,--,25.84%
欧洲,4209,-- ,4209,--,7.19%
东北,1902,-- ,1902,--,3.25%
其他,1113,-- ,1113,--,1.9%
华南,7046,-- ,7046,--,12.03%

大地熊,688077,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
北美,8976,-- ,8976,--,18.68%
华北,1340,-- ,1340,--,2.79%
亚洲,7443,-- ,7443,--,15.49%
其他,729,-- ,729,--,1.52%
其他（补充）,4202,-- ,4202,--,8.75%
欧洲,3517,-- ,3517,--,7.32%
东北,1361,-- ,1361,--,2.83%
华东,13654,-- ,13654,--,28.42%
华南,6827,-- ,6827,--,14.21%

