华光新材,688379,收入构成,报告日期,2020-03-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中南地区,5247,4280,966,18.41%,45.36%
西南地区,1231,1326,-95,-7.7%,-4.45%
西北地区,295,336,-41,-13.83%,-1.92%
其他（补充）,22,7,15,69%,0.72%
华东地区,4755,3912,843,17.73%,39.59%
华北地区,593,534,59,9.97%,2.78%
海外地区,942,751,191,20.31%,8.98%
东北地区,494,303,190,38.58%,8.94%

华光新材,688379,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中南地区,29489,23792,5697,19.32%,37.48%
东北地区,2024,1100,925,45.68%,6.08%
西南地区,6255,5727,528,8.44%,3.47%
西北地区,905,829,76,8.44%,0.5%
华北地区,3735,3344,391,10.47%,2.57%
华东地区,30972,24214,6758,21.82%,44.46%
其他(补充),294,121,173,58.79%,1.14%
海外,3067,2416,651,21.22%,4.28%

华光新材,688379,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),215,50,166,76.96%,1.32%
海外,1567,1314,253,16.14%,2.01%
中南地区,28686,22957,5729,19.97%,45.57%
西北地区,273,261,12,4.37%,0.09%
东北地区,1733,937,796,45.91%,6.33%
西南地区,4729,4353,376,7.94%,2.99%
华北地区,3941,3513,428,10.87%,3.41%
华东地区,25863,21051,4812,18.61%,38.28%

华光新材,688379,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,3146,2849,297,9.43%,2.58%
其他(补充),179,94,85,47.37%,0.74%
海外,799,657,142,17.77%,1.23%
东北地区,2053,1135,918,44.72%,7.97%
西北地区,587,559,28,4.77%,0.24%
华北地区,3190,2799,391,12.27%,3.4%
中南地区,28181,22746,5435,19.29%,47.21%
华东地区,24107,19891,4216,17.49%,36.62%

