_id,name,company,title,href,includes,matches,matchCount
5f666cd7ade9005a1eedd99b,刘浩凌,新华保险,刘浩凌,https://baike.baidu.com/item/%E5%88%98%E6%B5%A9%E5%87%8C,1,"[""党委""]",1
5f666cd9ade9005a1eedda41,吴晓咏,新华保险,吴晓咏,https://baike.baidu.com/item/%E5%90%B4%E6%99%93%E5%92%8F,1,[],0
5f666cc1ade9005a1eedd51e,何兆斌,交通银行,何兆斌(交通银行非执行董事),https://baike.baidu.com/item/%E4%BD%95%E5%85%86%E6%96%8C/8141407,101,"[""加入中国共产党"",""共产党""]",2
5f666cd8ade9005a1eedda1f,马耀添,新华保险,马耀添,https://baike.baidu.com/item/%E9%A9%AC%E8%80%80%E6%B7%BB,2,[],0
5f666cb4ade9005a1eedd28e,于泽,中国人保,于泽(中国人民保险集团股份有限公司副总裁),https://baike.baidu.com/item/%E4%BA%8E%E6%B3%BD/49839771,0,[],0
5f666cceade9005a1eedd7b6,刘曙光,绿色动力,"刘曙光(绿色动力环保董事,战略委员会委员)",https://baike.baidu.com/item/%E5%88%98%E6%9B%99%E5%85%89/53469438,101,[],0
5f666cb4ade9005a1eedd276,李祝用,中国人保,李祝用,https://baike.baidu.com/item/%E6%9D%8E%E7%A5%9D%E7%94%A8,1,[],0
5f666cceade9005a1eedd7d6,区岳州,绿色动力,区岳州,https://baike.baidu.com/item/%E5%8C%BA%E5%B2%B3%E5%B7%9E,1,[],0
5f666cb4ade9005a1eedd298,肖建友,中国人保,肖建友,https://baike.baidu.com/item/%E8%82%96%E5%BB%BA%E5%8F%8B,0,[],0
5f666ccfade9005a1eedd82e,成雁,绿色动力,成雁(绿色动力环保副总经理),https://baike.baidu.com/item/%E6%88%90%E9%9B%81/53469446,101,[],0
5f666ccfade9005a1eedd857,奚强,绿色动力,奚强(绿色动力环保副总经理),https://baike.baidu.com/item/%E5%A5%9A%E5%BC%BA/53469453,101,[],0
5f666ccfade9005a1eedd86b,张卫,绿色动力,张卫(绿色动力环保总工程师),https://baike.baidu.com/item/%E5%BC%A0%E5%8D%AB/53469456,101,[],0
5f666cd3ade9005a1eedd907,孟涌,广深铁路,孟涌,https://baike.baidu.com/item/%E5%AD%9F%E6%B6%8C,1,[],0
5f666cd3ade9005a1eedd8cc,张哲,广深铁路,张哲(广深铁路股份非执行董事),https://baike.baidu.com/item/%E5%BC%A0%E5%93%B2/53466067,101,[],0
5f666cb3ade9005a1eedd22a,黄良波,中国人保,黄良波,https://baike.baidu.com/item/%E9%BB%84%E8%89%AF%E6%B3%A2/667450,0,"[""加入中国共产党"",""共产党"",""党委""]",3
5f666cb4ade9005a1eedd2b9,赵军,中国人保,赵军(晋城市人民政府副秘书长),https://baike.baidu.com/item/%E8%B5%B5%E5%86%9B/55860258,0,"[""加入中国共产党"",""共产党"",""党组"",""党校"",""中央党校"",""市委""]",6
5f666cceade9005a1eedd7e0,傅捷,绿色动力,傅捷(康大食品财务总监),https://baike.baidu.com/item/%E5%82%85%E6%8D%B7/53475058,1,[],0
5f666cd8ade9005a1eedda0b,李湘鲁,新华保险,李湘鲁,https://baike.baidu.com/item/%E6%9D%8E%E6%B9%98%E9%B2%81,2,[],0
5f666cb2ade9005a1eedd1d1,肖雪峰,中国人保,肖雪峰(中国人民保险集团非执行董事),https://baike.baidu.com/item/%E8%82%96%E9%9B%AA%E5%B3%B0/53464293,0,[],0
5f666cc2ade9005a1eedd537,陈俊奎,交通银行,陈俊奎,https://baike.baidu.com/item/%E9%99%88%E4%BF%8A%E5%A5%8E/49932595,1,[],0
5f666cceade9005a1eedd7f6,罗照国,绿色动力,罗照国,https://baike.baidu.com/item/%E7%BD%97%E7%85%A7%E5%9B%BD,1,[],0
5f666cc2ade9005a1eedd542,李龙成,交通银行,李龙成,https://baike.baidu.com/item/%E6%9D%8E%E9%BE%99%E6%88%90/10802180,1,"[""加入中国共产党"",""共产党"",""党组""]",3
5f666cd3ade9005a1eedd911,林闻生,广深铁路,林闻生,https://baike.baidu.com/item/%E6%9E%97%E9%97%BB%E7%94%9F,3,[],0
5f666cd8ade9005a1eedd9e8,李琦强,新华保险,李琦强,https://baike.baidu.com/item/%E6%9D%8E%E7%90%A6%E5%BC%BA,1,"[""党委""]",1
5f666cc4ade9005a1eedd651,郭莽,交通银行,郭莽,https://baike.baidu.com/item/%E9%83%AD%E8%8E%BD,1,[],0
5f666cc4ade9005a1eedd65c,殷久勇,交通银行,殷久勇,https://baike.baidu.com/item/%E6%AE%B7%E4%B9%85%E5%8B%87,1,"[""中共党员"",""党员"",""中共"",""共党"",""党委""]",5
5f666cceade9005a1eedd7ab,胡声泳,绿色动力,胡声泳,https://baike.baidu.com/item/%E8%83%A1%E5%A3%B0%E6%B3%B3,1,[],0
5f666cceade9005a1eedd7eb,谢兰军,绿色动力,谢兰军,https://baike.baidu.com/item/%E8%B0%A2%E5%85%B0%E5%86%9B,1,[],0
5f666ccfade9005a1eedd823,朱曙光,绿色动力,"朱曙光(绿色动力环保副总经理,董事会秘书)",https://baike.baidu.com/item/%E6%9C%B1%E6%9B%99%E5%85%89/53469452,101,[],0
5f666cd3ade9005a1eedd8f0,陈少宏,广深铁路,陈少宏(广深铁路股份监事),https://baike.baidu.com/item/%E9%99%88%E5%B0%91%E5%AE%8F/53466070,101,[],0
5f666cc3ade9005a1eedd5f7,张民生,交通银行,张民生(张民生国画家),https://baike.baidu.com/item/%E5%BC%A0%E6%B0%91%E7%94%9F/7276135,0,[],0
5f666cceade9005a1eedd7c1,曹进军,绿色动力,"曹进军(绿色动力环保董事,薪酬与考核委员会委员)",https://baike.baidu.com/item/%E6%9B%B9%E8%BF%9B%E5%86%9B/53469435,101,[],0
5f666cceade9005a1eedd802,何红,绿色动力,何红(绿色动力环保监事),https://baike.baidu.com/item/%E4%BD%95%E7%BA%A2/53469444,101,[],0
5f666cc1ade9005a1eedd4e3,任德奇,交通银行,任德奇,https://baike.baidu.com/item/%E4%BB%BB%E5%BE%B7%E5%A5%87/15274936,1,"[""党委""]",1
5f666cc1ade9005a1eedd4f0,刘珺,交通银行,刘珺(交通银行党委副书记、行长),https://baike.baidu.com/item/%E5%88%98%E7%8F%BA/28707,103,"[""中共党员"",""党员"",""中共"",""共党"",""党委"",""机关党委""]",6
5f666cc4ade9005a1eedd63d,顾生,交通银行,顾生(交通银行董事会秘书),https://baike.baidu.com/item/%E9%A1%BE%E7%94%9F/6526956,102,"[""中共党员"",""党员"",""中共"",""共党"",""党委""]",5
5f666cc4ade9005a1eedd671,张辉,交通银行,张辉(交通银行首席风险官),https://baike.baidu.com/item/%E5%BC%A0%E8%BE%89/55348970,101,"[""党委""]",1
5f666cd8ade9005a1eedda15,郑伟,新华保险,郑伟(北京大学经济学院风险管理与保险学系主任),https://baike.baidu.com/item/%E9%83%91%E4%BC%9F/22778453,0,"[""中共"",""党校"",""中央党校"",""中共中央党校""]",4
5f666cd9ade9005a1eedda56,刘崇松,新华保险,刘崇松,https://baike.baidu.com/item/%E5%88%98%E5%B4%87%E6%9D%BE,1,[],0
5f666cd9ade9005a1eedda6c,龚兴峰,新华保险,龚兴峰,https://baike.baidu.com/item/%E9%BE%9A%E5%85%B4%E5%B3%B0/4115506,0,[],0
5f666d0bade9005a1eede568,范国斯,怡球资源,范国斯,https://baike.baidu.com/item/%E8%8C%83%E5%9B%BD%E6%96%AF,2,[],0
5f666cdeade9005a1eeddc58,黄惠琴,百隆东方,黄惠琴(圣龙股份独立董事),https://baike.baidu.com/item/%E9%BB%84%E6%83%A0%E7%90%B4/53457834,1,[],0
