_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt
"""5f665b09ade9005a1eea036e""",邱淑芳,600228,0,61,1600543497082,硕士,"邱淑芳,中国国籍,女,1959年11月生,中共党员,硕士研究生,高级会计师。历任北京京能电力股份有限公司执行董事、总会计师,北京京能电力燃料有限公司董事、总经理。现任江西昌九生物化工股份有限公司独立董事。",女,board,,1,1605916800000,0,0,ST昌九,独立董事,1608514185856
"""5f665b08ade9005a1eea0329""",王志强,600228,0,65,1600543496163,硕士,"王志强,中国国籍,男,1955年10月生,中共党员,硕士研究生,历任北京首汽集团公司副总经理,北京首汽股份有限公司董事、总经理,北京首旅首都旅游股份有限公司董事、总经理,北京首都旅游集团有限公司总经理助理兼投资部经理,中国全聚德(集团)股份有限公司董事长。现任江西昌九生物化工股份有限公司独立董事。",男,board,,1,1605916800000,0,0,ST昌九,独立董事,1608514185614
"""5f665b0dade9005a1eea04c0""",杨延亮,600229,0,54,1600543501791,本科,"杨延亮先生,中国国籍,出生于1966年,大学本科学历,高级会计师职称。曾任青岛出版社计划财务处处长助理、副处长、处长,青岛出版社社长助理,青岛市新华书店(集团)有限责任公司董事,青岛城市传媒有限公司董事、常务副总经理、财务总监;现任青岛出版集团有限公司党委委员、董事,青岛城市传媒股份有限公司党委委员、第八届董事会董事、总经理,青岛出版社有限公司董事。",男,manager,,,1553299200000,956300,0,城市传媒,总经理,1608514190920
"""5f665b08ade9005a1eea031d""",贺爽,600228,0,39,1600543496087,硕士,"贺爽,中国国籍,女,1981年1月生,中共党员,硕士研究生。历任北京经济技术投资开发总公司办公室职员、党委办公室副主任,北京市委对口支援合作处副处长,贝壳金控控股(北京)有限公司人力行政中心行政总监。现任江西昌九生物化工股份有限公司董事、行政人事总监,同美企业管理集团有限公司董事长,江西昌九集团有限公司董事。",女,board,,1,1605916800000,0,0,ST昌九,董事,1608514185449
"""5f665b09ade9005a1eea0364""",李强,600228,0,37,1600543496606,硕士,"李强,中国国籍,男,1983年9月生,中共党员,硕士研究生。历任渤海证券股份有限公司研究员,中国人寿资产管理有限公司研究员,中邮创业基金管理股份有限公司基金助理,申万宏源证券有限公司分析师,现任中关村国睿金融与产业发展研究会秘书长、江西昌九生物化工股份有限公司独立董事。",男,board,,1,1605916800000,0,0,ST昌九,独立董事,1608514185787
"""5f665b0dade9005a1eea04aa""",王为达,600229,0,54,1600543501618,硕士,"王为达先生,中国国籍,出生于1966年,硕士研究生学历。曾任山东省委宣传部干事、副主任干事,山东省经委副主任科员、主任科员、副处长,山东省政府办公厅副处级秘书、调研员,青岛市黄岛区副区长,青岛市崂山区区长,青岛市高新区管委会主任,青岛市政府侨务办公室主任、党组书记,青岛市政府国内经济合作办公室主任、党组书记,青岛市委宣传部常务副部长、一级巡视员。2018年12月任青岛出版集团有限公司党委书记、董事长。",男,board,,,1553299200000,0,0,城市传媒,"董事长,董事",1608514190114
"""5f665b0dade9005a1eea04b5""",贾庆鹏,600229,0,55,1600543501690,硕士,"贾庆鹏先生,中国国籍,出生于1965年,硕士研究生学历,编审职称。曾任青岛出版社文化教育编辑部主任助理、编辑、副主任,青岛出版社办公室主任、副编审、编审,青岛出版社教育出版中心总编辑,青岛城市传媒股份有限公司总经理;现任青岛出版集团有限公司党委副书记、董事、总经理,青岛城市传媒有限公司党委副书记、第八届董事会副董事长,青岛出版社有限公司副董事长。",男,board,,,1553299200000,0,0,城市传媒,"副董事长,董事",1608514190179
"""5f665b04ade9005a1eea0265""",先正红,600227,0,49,1600543492153,本科,"先正红:女,1971年10月出生,汉族,中共党员,本科学历,政工师。曾任贵州赤天化纸业股份有限公司办公室主任、机关党支部书记,省国资委政策研究和法规处副处长(挂职),贵州赤天化集团有限责任公司办公室副主任,贵州圣济堂医药产业股份有限公司证券部副部长、部长、证券事务代表。2017年8月至今任贵州圣济堂医药产业股份有限公司副总经理,2018年2月至今任贵州圣济堂医药产业股份有限公司董事会秘书。",女,manager,,1,1599609600000,345400,0,圣济堂,"董事会秘书,副总经理",1608514182381
"""5f665b0fade9005a1eea0559""",张化新,600229,0,56,1600543503212,本科,"张化新先生,中国国籍,出生于1964年,大学本科学历,编审职称。曾任青岛出版社科技部任助理编辑、电子读物部任主任助理、第五编辑部任副主任、主任,青岛出版集团社长助理,青岛出版社有限公司副总经理、科技出版中心总编辑、教育分社总经理,青岛城市传媒股份有限公司副总经理;现任出版集团党委委员、董事,青岛城市传媒股份有限公司党委委员、副总经理,青岛出版社有限公司总经理、总编辑。",男,manager,,,1553299200000,1001000,0,城市传媒,副总经理,1608514191203
"""5f665b13ade9005a1eea064c""",董培毅,600230,0,54,1600543507926,大专,"董培毅:男,汉族,1966年3月出生,大学专科学历,高级工程师,中国共产党党员。曾任沧州大化股份公司聚海分公司总经理助理兼光化车间主任,沧州大化TDI公司副总经理、沧州大化TDI公司总经理兼党总支部书记、沧州大化股份有限公司聚海分公司总经理,沧州大化股份有限公司副总经理兼生产管理部部长。现任沧州大化股份有限公司总经理、生产管理部部长兼党支部书记、安全环保部部长,沧州大化股份有限公司董事。",男,board,,1,1506124800000,292000,0,沧州大化,董事,1600543507926
"""5f665b13ade9005a1eea0636""",钱友京,600230,0,60,1600543507781,大专,"钱友京:男,汉族,1960年1月出生,大学专科学历,高级工程师,中国共产党党员。曾任沧州大化集团有限公司总经理助理兼技术中心主任、5万吨TDI项目建设指挥部总指挥、沧州大化TDI有限责任公司董事长;现任沧州大化集团有限公司党委委员、首席技术官兼规划发展部部长、沧州大化股份有限公司副董事长。",男,board,,1,1604707200000,325000,0,沧州大化,"副董事长,董事",1608514195629
"""5f665b1aade9005a1eea07bc""",黄伟,600231,0,54,1600543514385,本科,"黄伟先生,大学学历,中共党员。曾任凌源钢铁股份有限公司供销公司副经理、运输管控中心主任;现任凌源钢铁国贸物流有限公司董事、凌源钢铁运输有限公司董事、凌源钢铁国际贸易有限公司储运部经理、凌源钢铁股份有限公司副总经理。",男,manager,,1,1601078400000,1317000,0,凌钢股份,副总经理,1608514200604
