_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt
"""5f66087bade9005a1ede6f04""",耿鹏,002880,0,37,1600522363195,硕士,"耿鹏,男,1983年11月出生,2010年参加工作,中共党员,硕士研究生。2010年7月至2010年12月,武汉生物制品研究所生产技术部下属分包装室、血液制剂室、菌苗室转科实习;2011年1月至2013年3月,所长办公室业务秘书、风险管理专员;2013年3月至2015年1月,公司团委书记兼中生团委委员、党群工作部秘书;2015年1月至2016年3月,监利武新单采血浆有限公司总经理;2016年5月至2018年2月,贵州中泰生物科技有限公司历任综合部助理(挂职3个月);2016年8月起,历任综合部副总经理(主持工作),党总支委员、综合管理部经理、机关党支部书记、团总支书记兼施承县中泰单采血浆公司执行董事、总经理、法定代表人;2018年5月至今,武汉生物制品研究所有限责任公司总经办副主任(主持工作)。",男,supervisoryCommittee,,1,1546646400000,0,0,卫光生物,监事,1608534119542
"""5f660934ade9005a1ede844b""",陈凤军,002883,0,57,1600522548496,硕士,"陈凤军先生,1963年生,中国国籍,无永久境外居留权。同济大学道路与交通工程专业本科、美国北弗吉尼亚大学MBA毕业。历任无锡市第十三、十四、十五届人大常委会委员。现任无锡市第十四届政协常委、九三学社无锡市委副主委、无锡市勘察设计协会副理事长、江苏省勘察设计协会常务理事、江苏省工程咨询协会副会长、江苏省科技咨询协会第五届理事会常务理事、中国公路勘察设计协会第六届理事会常务理事、无锡市土木建筑工程学会理事长。1983年7月至1987年6月,在同济大学任教;1987年7月至1996年12月,在国家建材局苏州非金属工业设计研究院工作,任路桥规划设计所所长;1997年1月至2004年4月,在无锡市交通规划勘察设计院(中设股份前身)工作,任院长;2003年7月至2005年9月,兼任无锡市交通产业集团有限公司副总经理;2005年9月至2009年3月,兼任无锡市交通产业集团有限公司董事;2004年10月至今,担任无锡多元勘测科技有限公司董事长;2008年6月至今,担任江苏中设集团建筑景观设计有限公司执行董事;2009年8月至今,担任无锡市开元建筑工程咨询有限公司执行董事;2010年9月至今,担任无锡市交通规划设计研究院有限公司董事长;2010年9月至今,担任南京宁设工程咨询有限公司执行董事;2011年4月至今,担任江苏中设集团试验检测中心有限公司执行董事;2014年12月至今,担任无锡中设创投普通合伙人;2016年1月至今,担任江苏中设集团无锡智能交通科技有限公司执行董事;2016年2月至今,担任无锡九恒工程设计有限公司董事长。2004年4月至今,担任江苏中设集团股份有限公司董事长。",男,manager,,,1517184000000,1102000,19780000,中设股份,总裁,1608534131994
"""5f660934ade9005a1ede8473""",夏斌,002883,0,45,1600522548950,本科,"夏斌先生,1975年生,中国国籍,无永久境外居留权。中共党员,南京建筑工程学院本科毕业。1996年9月至2002年1月,在无锡市交通局工程处、无锡市高速公路建设指挥部办公室工作;2002年1月至2003年6月,在无锡市交通资产经营有限公司投资发展部工作;2003年7月至2004年8月,在无锡市交通产业集团有限公司工作,任工程建设部副经理;2004年9月至2006年12月,在无锡市交通工程有限公司工作,任副总经理;2007年1月至今,在无锡市交通产业集团有限公司工作,历任资产投资部经理、总经理助理,现任副总裁、党委委员;2014年1月至今,在无锡地铁集团有限公司任董事;2010年8月至今,兼任江苏中设集团股份有限公司董事。",男,board,,1,1517011200000,0,0,中设股份,董事,1608534131478
"""5f660935ade9005a1ede849c""",陈艾荣,002883,0,57,1600522549367,博士,"陈艾荣先生,1963年生,中国国籍,无永久境外居留权。中共党员,同济大学博士研究生毕业。国际桥梁与结构工程协会(IABSE)基金会理事,国际桥梁维护与安全协会(IABMAS)执委会委员,国际结构与建筑协会(IASA)副主席,中国公路学会桥梁与结构工程分会副理事长。1983年至1986年,在西安公路学院任教;1994年至1995年,在同济大学进行博士后研究;1995年至今,在同济大学任教,担任土木工程学院教授;现兼任上海矩尺土木科技有限公司执行董事;2015年3月至今,担任江苏中设集团股份有限公司独立董事。",男,board,,1,1517011200000,60000,0,中设股份,独立董事,1608534131674
"""5f660934ade9005a1ede8464""",孙家骏,002883,0,45,1600522548790,本科,"孙家骏先生,1975年生,中国国籍,无永久境外居留权。中共党员,东南大学公路与城市道路专业本科毕业。2010年3月,清华大学长三角研究院高级经理研修班结业。1997年7月至2004年4月,在无锡市交通规划勘察设计院(中设股份前身)工作,担任设计室主任;2004年4月至2010年9月,在无锡市交通规划设计研究院有限公司(中设股份前身)工作,历任设计室主任、总经理助理、副总经理;2010年10月至今,担任无锡市交通规划设计研究院有限公司(中设股份子公司)总经理;2012年11月至今,担任江苏中设集团股份有限公司董事;2014年1月至2016年12月,担任江苏中设集团股份有限公司设计总监;2015年3月至今,担任江苏中设集团股份有限公司副总裁;2017年1月至今,担任江苏中设集团股份有限公司董事会秘书。",男,manager,,1,1517184000000,546700,3309000,中设股份,"董事会秘书,副总裁",1608534132058
"""5f660935ade9005a1ede84c2""",伏燕,002883,0,38,1600522549814,本科,"伏燕女士,女,中国国籍,无境外永久居留权。1982年1月出生,本科学历。曾先后任江苏中设集团股份有限公司人力资源部、党群工作部副经理、经理,现任江苏中设集团股份有限公司行政管理中心主任。",女,supervisoryCommittee,,,1589587200000,0,0,中设股份,职工监事,1608534131887
"""5f660873ade9005a1ede6d24""",俞正元,002879,0,81,1600522355550,本科,"俞正元:男,中国国籍,无境外永久居留权,1939年7月出生,本科学历,高级工程师。曾就职于长沙水利机电局、广州军区株洲农药厂、长沙变压器厂。曾任长沙电缆附件厂厂长、党委书记,长沙电缆附件有限公司董事长兼总经理,公司董事长。现任长缆电工科技股份有限公司董事,长沙长缆电工绝缘材料有限公司董事。",男,board,,,1608336000000,1227000,65600000,长缆科技,董事,1608534115655
"""5f660935ade9005a1ede84a9""",王慧倩,002883,0,41,1600522549518,本科,"王慧倩女士,1979年生,中国国籍,无永久境外居留权。中共党员,江南大学会计学本科。1999.11-2000.04任无锡华中大酒店有限公司财务,2000.04-2001.08任无锡华东资产置换有限公司业务兼财务,2001.08-2002.12任无锡赛诺资产管理中心资产管理部、投资开发部业务员,2002.12-2003.03任无锡华东资产置换有限公司常务副总经理,2003.03-2003.07任无锡赛诺资产管理中心投资开发部副部长,2003.07-2005.07任无锡赛诺资产管理中心资产管理部部长,2005.07-2007.05借调无锡市国资委工作,2007.05-2009.03任无锡市董监事管理中心科员,2009.03-2015.02任无锡市董监事管理中心科员(兼无锡产业发展集团有限公司监事、无锡市交通产业集团监事、无锡君来酒店管理监事),2015.02-2018.06任无锡市董监事管理中心科员、国资委机关财务负责人(兼无锡市交通产业集团监事、无锡市产业发展集团监事、无锡市市政公用集团监事、无锡君来酒店管理集团监事),2018.06-2019.01任无锡市交通产业集团有限公司审计监察部副部长,2019.01-2019.04任无锡市交通产业集团有限公司审计部副部长(主持工作),2019.04-2019.11任道尼尔海翼有限公司财务总监,2019.11至今任无锡市交通产业集团有限公司审计部副部长(主持工作)。",女,supervisoryCommittee,,1,1589587200000,0,0,中设股份,监事会主席,1608534131751
"""5f660939ade9005a1ede8545""",肖超盛,002884,0,47,1600522553007,本科,"肖超盛先生,1973年生,中国国籍,无境外永久居留权,毕业于广东商学院企业管理专业,本科学历,工商管理中级经济师。2006年获教学成果优秀奖,2013年获优秀共产党员称号。著有《我国企业成本管理存在的问题与对策研究》、《我国中小企业融资问题探究》、《最佳资本结构决策方法及其评价》、《论中小企业的市场经营战略》及《专题讨论在<市场营销>教学中的导学作用》等论文与著作。2006年至今,在阳春市中等职业技术学校任科组长;2013年至今,在广东凌霄泵业股份有限公司任董事;1996年至2006年,在阳春市广播电视大学任级长。现任广东凌霄泵业股份有限公司董事、阳春市中等职业技术学校科组长。",男,board,,1,1575331200000,30000,0,凌霄泵业,董事,1608534136189
"""5f6609d9ade9005a1ede9890""",张华章,002887,0,40,1600522713580,,张华章，男，1980年9月出生，中共党员，高级工程师，注册咨询工程师（投资）、造价工程师，投资建设项目管理师。曾任中交四航局港湾工程设计院有限公司市场部副经理、经理，中国交建海南区域总部副处长、分部负责人，中交海洋投资控股有限公司战略运营部总经理，中国交建华南区域总部投资管理部负责人，中交城市投资控股有限公司基础设施事业部负责人、项目指挥长。现任天津绿茵景观生态建设股份有限公司副总裁。,男,manager,,1,1572393600000,548400,0,绿茵生态,副总裁,1608534153477
