_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt
"""5f657611ade9005a1ecb6633""",毛志宏,000661,0,59,1600484881462,博士,"毛志宏,男,1961年4月出生,博士,教授,中共党员。曾任吉林财贸学院教师,现任吉林大学商学院教授、博士生导师、会计系主任,兼任长春高新技术产业(集团)股份有限公司独立董事、北京宇信科技集团股份有限公司独立董事、一汽解放集团股份有限公司独立董事。",男,board,,1,1530057600000,144000,0,长春高新,独立董事,1608525622561
"""5f657623ade9005a1ecb6a77""",高福安,000665,0,66,1600484899744,硕士,"高福安,男,1954年出生,中共党员,中国国籍,无境外居留权。教育背景:1978年毕业于电子科技大学(原成都电讯工程学院)广播电视工程专业,1988年完成电子科技大学(原成都电讯工程学院)研究生课程进修,2004年获得中国澳门国际公开大会工商管理MBA。工作经历:1978年-2017年任中国传媒大学副校长,教授;2014年-2018年兼任中国传媒大学南广学院校长。",男,board,,1,1550793600000,63500,0,湖北广电,独立董事,1608525642442
"""5f657623ade9005a1ecb6ac3""",胡彬,000665,0,57,1600484899980,硕士,"胡彬,女,1963年生,中共党员,党校研究生,历任武汉制线总厂会计,武汉长江广播电视音像公司主管会计,武汉广播电视周报会计、办公室副主任,武汉市广播电视局财务部综合科科长、财务部副主任,武汉市广播影视局(总台)财务部副主任,现任武汉广播电视台财务部副主任。",女,supervisoryCommittee,,1,1514419200000,0,0,湖北广电,监事,1608525642675
"""5f657629ade9005a1ecb6c9d""",史建平,000666,0,58,1600484904992,硕士,"史建平先生,本科学历,EMBA硕士学位,高级工程师,经纬纺织机械股份有限公司副总经理。史先生自1995年3月起历任青岛纺织机械厂冷作分厂副厂长、精密钣金厂总经理,青岛宏大纺织机械有限责任公司总经理、董事长,青岛纺织机械厂厂长、党委书记,经纬纺织机械股份有限公司清梳事业部总经理,经纬纺织机械股份有限公司总经理助理等职,2005年4月至今任经纬纺织机械股份有限公司副总经理。史先生现还担任经纬纺织机械股份有限公司子公司郑州宏大新型纺机有限责任公司董事长,青岛宏大纺织机械有限责任公司、宜昌经纬纺机有限公司、宜昌经纬机械有限公司、北京经纬纺机新技术有限公司、无锡经纬纺织科技试验有限公司董事。参股公司中国纺织机械和技术进出口有限公司监事等职。",男,manager,,,1376611200000,1236000,40000,经纬纺机,副总经理,1600484904992
"""5f657639ade9005a1ecb6ff5""",殷建军,000668,0,69,1600484921075,大专,"殷建军先生,1951年8月出生,汉族,大专学历,中共党员。1970年至1976年参军,1976年至1980年任职于北京汽车股份有限公司,1980年至1995年任北京市天龙股份有限公司工厂厂长、书记、分公司总经理、董事常务副总经理,1995年至2010年任天津乾德自动化仪器仪表安装有限公司总经理,现任荣丰控股集团股份有限公司第九届董事会董事。",男,board,,1,1607990400000,80000,0,荣丰控股,董事,1608525653737
"""5f65761cade9005a1ecb6982""",涂勇鑫,000663,0,48,1600484892870,大专,"涂勇鑫:男,1972年11月出生,大专学历,中共党员。历任福建省永安林业(集团)股份有限公司大坑采育场副场长,半村采育场场长,设计队队长,森林经营分公司生产科长、经理助理、副经理,福建省永安林业(集团)股份有限公司监事。现任福建省永安林业(集团)股份有限公司董事长特别助理、森林经营分公司党总支书记。",男,manager,,1,1599523200000,121200,0,*ST永林,董事长特别助理,1608525640105
"""5f657623ade9005a1ecb6a43""",曾文,000665,0,51,1600484899507,本科,"曾文,男,1969年生,中共党员,大学本科,学士学位,历任中共湖北省委宣传部理论处副处长,中共湖北省委宣传部舆情办主任(处长),中共湖北省委宣传部宣传教育处处长,湖北省广播电视信息网络股份有限公司纪委副书记、纪委书记、党委委员、监事会主席,现任湖北省广播电视信息网络股份有限公司党委副书记。",男,manager,,1,1579564800000,499100,11620,湖北广电,总经理,1608525642821
"""5f657628ade9005a1ecb6c68""",胡广飞,000666,0,57,1600484904809,硕士,"胡广飞先生,1963年8月生,1982年9月参加工作,1991年12月加入中国共产党,专科学历,硕士学位,高级政工师,现任经纬智能纺织机械有限公司董事、党委书记,2011年10月至今任经纬纺织机械股份有限公司职工代表监事。胡广飞先生于2004年12月起历任经纬纺织机械股份有限公司榆次分公司人事部副部长、部长、人力资源部部长、党委工作部部长、纪委副书记、纪委书记、工会主席、党委副书记、党委书记,兼任山西经纬合力机械制造有限公司总经理等职。",男,supervisoryCommittee,,,1565913600000,868600,0,经纬纺机,职工监事,1608525645758
"""5f65760cade9005a1ecb647b""",孔德山,000659,0,54,1600484876330,本科,"孔德山先生,1966年5月出生,中国国籍,中共党员,毕业于华南理工大学,大学本科学历,工程师。1988年进入珠海中富实业股份有限公司,曾先后担任珠海中富实业股份有限公司下属中富瓶厂技术员、厂长助理和珠海中富实业股份有限公司生产技术部经理等职,现为珠海中富实业股份有限公司技术部总监。2007年12月起至今担任珠海中富实业股份有限公司第七届、第八届监事会主席。",男,supervisoryCommittee,,1,1523577600000,580000,0,珠海中富,监事会主席,1608525618757
"""5f657611ade9005a1ecb6653""",赵树平,000661,0,57,1600484881604,大专,"赵树平,男,1963年1月出生,中共党员,毕业于中共中央党校函授学院,现任长春高新技术产业(集团)股份有限公司总会计师兼审计部长。主要工作经历包括:1984年任长春市控制设备成套厂财务股股长;1988年任长春市机械配套工业公司主管会计;1993年任长春高新技术建设开发公司财务部部长;1998年始历任长春高新技术产业(集团)股份有限公司财务部部长、审计部部长;2003年任长春高新技术产业(集团)股份有限公司副总会计师、审计部部长;2013年至2018年任长春高新技术产业(集团)股份有限公司总会计师、审计部部长。",男,supervisoryCommittee,,1,1530057600000,838000,1200,长春高新,监事,1608525622699
"""5f657611ade9005a1ecb665d""",李姝,000661,0,48,1600484881651,,"李姝,女,1972年5月出生,中共党员。现任长春高新技术产业(集团)股份有限公司党办副主任。主要工作经历包括:1995年任一汽-花园酒店行政经理、销售总监;2008年至2018年任长春高新房地产开发有限责任公司销售经理、综合管理部部长、总经理助理。",女,supervisoryCommittee,,1,1530057600000,549000,0,长春高新,职工监事,1608525622747
"""5f657623ade9005a1ecb6ab8""",刘芸,000665,0,57,1600484899932,本科,"刘芸,女,1963年生,中共党员,大学学历,历任国营江北铸造厂统计,肖家地广播发射台任主管会计,湖北省广播电视局计划财务处副处长,湖北广播电视台计划财务部主任,现任湖北广播电视台(集团)审计部主任。",女,supervisoryCommittee,,1,1514419200000,0,0,湖北广电,监事,1608525642629
