_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,subSentence,tinySentence,department,departmentStart,departmentEnd
5f657491ade9005a1ecb107a,季光辉,000597,0,57,2020-09-19T03:01:37.104Z,硕士,"季光辉:男,1963年3月出生,*,硕士研究生,教授研究员级高级工程师。历任东北制药总厂六车间工艺员、副主任、主任,东北制药总厂东港制药公司副总经理,东北制药总厂星港公司总经理、党总支书(兼),东北制药集团股份有限公司张士公司总经理、党总支书记(兼),东北制药集团股份有限公司七公司副总工程师、总经理、党总支书(兼),东北制药集团沈阳第一制药有限公司副总经理,东北制药集团沈阳第一制药有限公司健康事业部总经理,东北制药集团沈阳第一制药有限公司党委副书记、纪委书记、工会主席,东北制药集团沈阳第一制药有限公司106分公司总经理、党支部书记(兼),东北制药集团股份有限公司207分公司总经理、党总支书记(兼),东北制药集团股份有限公司207分厂厂长、党支部书记(兼),现任东北制药集团股份有限公司副总经理。",男,manager,,1,2019-05-09T00:00:00.000Z,429000,444000,东北制药,副总经理,2020-12-21T04:27:50.737Z,东北制药总厂星港公司总经理、党总支书(兼),党总支书(兼),党总支,0,3
5f657491ade9005a1ecb107a,季光辉,000597,0,57,2020-09-19T03:01:37.104Z,硕士,"季光辉:男,1963年3月出生,*,硕士研究生,教授研究员级高级工程师。历任东北制药总厂六车间工艺员、副主任、主任,东北制药总厂东港制药公司副总经理,东北制药总厂星港公司总经理、党总支书(兼),东北制药集团股份有限公司张士公司总经理、党总支书记(兼),东北制药集团股份有限公司七公司副总工程师、总经理、党总支书(兼),东北制药集团沈阳第一制药有限公司副总经理,东北制药集团沈阳第一制药有限公司健康事业部总经理,东北制药集团沈阳第一制药有限公司党委副书记、纪委书记、工会主席,东北制药集团沈阳第一制药有限公司106分公司总经理、党支部书记(兼),东北制药集团股份有限公司207分公司总经理、党总支书记(兼),东北制药集团股份有限公司207分厂厂长、党支部书记(兼),现任东北制药集团股份有限公司副总经理。",男,manager,,1,2019-05-09T00:00:00.000Z,429000,444000,东北制药,副总经理,2020-12-21T04:27:50.737Z,东北制药集团股份有限公司七公司副总工程师、总经理、党总支书(兼),党总支书(兼),党总支,0,3
5f65757fade9005a1ecb44d7,郑辉,000628,0,52,2020-09-19T03:05:35.570Z,本科,"郑辉,男,1968年8月出生,本科,曾任成都高新发展股份有限公司控股股东成都高新投资集团有限公司党群工作部、审计监察部副部长。现任成都高新投资集团有限公司纪检监察部副部长、职工监事。",男,supervisoryCommittee,,1,2019-09-17T00:00:00.000Z,0,0,高新发展,监事,2021-01-21T01:04:40.628Z,曾任成都高新发展股份有限公司控股股东成都高新投资集团有限公司党群工作部、审计监察部副部长,曾任成都高新发展股份有限公司控股股东成都高新投资集团有限公司党群工作部,党群工作部,30,35
5f657588ade9005a1ecb46c6,张强,000629,0,59,2020-09-19T03:05:44.077Z,博士,"张强先生,1961年出生,大学本科学历,中共成都市委、成都市人民政府有突出贡献优秀专家,中国国民党革命委员会成都市委副主任委员、成都市政协委员,于2008年获得独立董事任职资格。曾任中国成都大学管理学院院长、四川大学、电子科技大学等高校客座教授,天采科技副董事长、攀钢集团四川长城特殊钢股份有限公司独立董事、宜宾纸业独立董事等职。现任帝欧家居独立董事、鹏博士独立董事、攀钢集团钒钛资源股份有限公司独立董事。",男,board,,,2019-07-19T00:00:00.000Z,120000,0,攀钢钒钛,独立董事,2020-12-21T04:31:07.424Z,中共成都市委、成都市人民政府有突出贡献优秀专家,中共成都市委,中共,0,2
5f657588ade9005a1ecb46c6,张强,000629,0,59,2020-09-19T03:05:44.077Z,博士,"张强先生,1961年出生,大学本科学历,中共成都市委、成都市人民政府有突出贡献优秀专家,中国国民党革命委员会成都市委副主任委员、成都市政协委员,于2008年获得独立董事任职资格。曾任中国成都大学管理学院院长、四川大学、电子科技大学等高校客座教授,天采科技副董事长、攀钢集团四川长城特殊钢股份有限公司独立董事、宜宾纸业独立董事等职。现任帝欧家居独立董事、鹏博士独立董事、攀钢集团钒钛资源股份有限公司独立董事。",男,board,,,2019-07-19T00:00:00.000Z,120000,0,攀钢钒钛,独立董事,2020-12-21T04:31:07.424Z,中共成都市委、成都市人民政府有突出贡献优秀专家,中共成都市委,市委,4,6
5f657588ade9005a1ecb46fd,冉河清,000629,0,52,2020-09-19T03:05:44.303Z,硕士,"冉河清先生,1968年10月出生,研究生学历,高级政工师,现任攀钢集团钒钛资源股份有限公司工会副主席、党群工作部部长,机关党委副书记、机关纪委书记、机关工会主席,攀钢集团钒钛资源股份有限公司职工监事。历任攀钢冶金材料有限责任公司综合管理部部长、攀钢集团钛业有限责任公司综合部(党办、经办、企业管理部)副部长(主持工作)等。",男,supervisoryCommittee,,1,2019-06-21T00:00:00.000Z,358300,0,攀钢钒钛,职工监事,2021-01-21T01:04:49.749Z,历任攀钢冶金材料有限责任公司综合管理部部长、攀钢集团钛业有限责任公司综合部(党办、经办、企业管理部)副部长(主持工作)等,攀钢集团钛业有限责任公司综合部(党办,党办,16,18
5f657590ade9005a1ecb4939,陈水康,000631,0,59,2020-09-19T03:05:52.019Z,硕士,"陈水康先生,1961年1月出生,浙江萧山人,大专学历(在职硕士学位),助理经济师,*。先后在共青团杭州市委、浙江省乡镇企业局等单位任职。历任纳德酒店股份有限公司常务副总经理、总经理、万向集团公司首席代表等。",男,supervisoryCommittee,,1,2018-04-28T00:00:00.000Z,0,0,顺发恒业,监事长,2020-12-21T04:31:21.450Z,先后在共青团杭州市委、浙江省乡镇企业局等单位任职,先后在共青团杭州市委,市委,8,10
5f6575adade9005a1ecb5098,于海涌,000636,0,51,2020-09-19T03:06:21.515Z,博士,"于海涌,男,出生于1969年6月,中国国籍,*,无境外永久居留权,博士后学历,执业律师。现任中山大学法学院教授,博士生导师,广东风华高新科技股份有限公司独立董事,盈峰环境科技集团股份有限公司独立董事,兼任中山大学立法研究中心主任,广东省民商法学研究会常务副会长,广东岭南律师事务所律师,广州仲裁委员会仲裁员,广州市政协立法顾问。主持研究了国家级和省部级社科基金项目共计6项,出版个人学术专著6部,在《现代法学》、《法律科学》、《法商研究》、《法学》、《清华大学学报》、等重要刊物上发表50多篇具有较高水平的专业论文,其科研成果获得过司法部、中宣部、教育部、中共中央党校、中国法学会、中国民法学研究会、中国商法学研究会、广东省法学会的奖励。2010年入选广东省“千百十人才工程”省级培养对象。",男,board,,1,2016-09-13T00:00:00.000Z,73700,0,风华高科,独立董事,2020-09-19T03:06:21.515Z,其科研成果获得过司法部、中宣部、教育部、中共中央党校、中国法学会、中国民法学研究会、中国商法学研究会、广东省法学会的奖励,中共中央党校,中共中央党校,0,6
5f6575c0ade9005a1ecb56a0,王晓华,000651,0,59,2020-09-19T03:06:40.440Z,硕士,"王晓华先生,研究生学历,广东广信君达律师事务所主任。王晓华先生系广东广信君达律师事务所主任,曾先后赴中央民族学院、北京大学、武汉大学,日本法思株式会社及英国东伦敦大学学习法律,2003年获东伦敦大学法学硕士学位;1988年从事兼职律师工作迄今,主办及带领团队共同办理各类诉讼及非诉讼案件、项目过千宗,协助企业从境内外证券市场融资数百亿元人民币。1998年开始担任省政协委员,至今共提交提案约50个;出版专著《企业上市法律问题》等著作四本,发表《国家兴亡匹夫有责法治进步律师有责》等文章二十余篇,曾担任广州市律师协会会长,目前任广东省政协常委、广东省法官检察官遴选委员会委员、广州市人民政府法律咨询专家,广东省委警卫局、广东省公安厅、广东省税务局等单位法律顾问;曾担任广州亚运会火炬手;荣获“广东省优秀律师”、“天河区十大创新领军人才”、“广州市创新创业服务领军人才”等荣誉称号。",男,board,,,2019-01-17T00:00:00.000Z,132500,0,格力电器,独立董事,2020-12-21T04:32:26.222Z,广东省委警卫局、广东省公安厅、广东省税务局等单位法律顾问,广东省委警卫局,省委,2,4
5f6575feade9005a1ecb6168,程源伟,000656,0,55,2020-09-19T03:07:42.683Z,硕士,"程源伟先生:1965年3月出生,*,研究生学历,高级律师,现任金科地产集团股份有限公司独立董事、重庆源伟律师事务所主任,兼任重庆水务(证券代码:601158)、涪陵榨菜(证券代码:002507)、太极集团(证券代码:600129)独立董事,并担任多家上市公司常年法律顾问。曾就职于湖北省人民检察院、重庆市纪委监察局。2015年5月起,任金科地产集团股份有限公司独立董事。",男,board,,1,2017-05-25T00:00:00.000Z,318400,0,金科股份,独立董事,2020-12-21T04:40:10.905Z,曾就职于湖北省人民检察院、重庆市纪委监察局,重庆市纪委监察局,纪委,3,5
5f657623ade9005a1ecb6a63,何伟,000665,0,52,2020-09-19T03:08:19.651Z,博士,"何伟,男,1968年生,*,大学学历,管理学博士,历任市委外宣办、市政府新闻办副处级干部、调研员、副主任,市外办(市港澳办)副主任、党组成员,市外事侨务办公室副主任、党组成员,市外办(市侨办、市港澳办)副主任、党组成员,武汉出版集团公司董事长、党委书记,武汉出版社社长,市文化局(市文物局、市新闻出版广电局、市版权局)局长、党委副书记,现任武汉广播电视台台长、党委书记,武汉广播影视传媒集团有限责任公司董事长、党委书记。",男,board,,1,2017-12-28T00:00:00.000Z,0,0,湖北广电,董事,2020-12-21T04:40:42.336Z,历任市委外宣办、市政府新闻办副处级干部、调研员、副主任,历任市委外宣办,市委,2,4
5f657611ade9005a1ecb65f2,安吉祥,000661,0,59,2020-09-19T03:08:01.170Z,硕士,"安吉祥,男,1961年3月出生,中国国籍,无境外永久居留权。毕业于吉林省委党校,硕士。1984年7月至1988年10月,就职于长春东方机械厂,担任主管会计;1988年10月至1993年5月,就职于长春机械工业管理局,担任副主任科员;1993年5月至1994年1月,就职于长春高新技术产业开发区财务处,担任干部;1994年1月至1998年5月,就职于长春高新,担任财务部长;1998年6月至1999年1月,就职于长春高新开发区财政局,担任局长;1999年1月至1999年3月,就职于长春医药集团,担任总裁助理;1993年3月至今,就职于长春高新,历任副总经理、常务副总经理、总经理、董事;2004年3月至今,担任公司董事长;2007年7月至今,就职于金赛药业,担任董事;2013年8月至今,就职于百益制药,担任董事长;2018年2月至今,就职于瑞宙生物,担任董事;2019年8月至今,就职于吉林省国家生物产业创业投资有限责任公司,担任董事;2019年11月至今就职于长春安沃高新生物制药有限公司,担任董事;2020年7月至今,就职于广州思安信生物技术有限公司,担任监事。现任长春百克生物科技股份公司董事长。",男,manager,,1,2018-06-27T00:00:00.000Z,1908000,59500,长春高新,总经理,2021-01-21T01:03:15.727Z,毕业于吉林省委党校,毕业于吉林省委党校,党校,7,9
5f657611ade9005a1ecb65f2,安吉祥,000661,0,59,2020-09-19T03:08:01.170Z,硕士,"安吉祥,男,1961年3月出生,中国国籍,无境外永久居留权。毕业于吉林省委党校,硕士。1984年7月至1988年10月,就职于长春东方机械厂,担任主管会计;1988年10月至1993年5月,就职于长春机械工业管理局,担任副主任科员;1993年5月至1994年1月,就职于长春高新技术产业开发区财务处,担任干部;1994年1月至1998年5月,就职于长春高新,担任财务部长;1998年6月至1999年1月,就职于长春高新开发区财政局,担任局长;1999年1月至1999年3月,就职于长春医药集团,担任总裁助理;1993年3月至今,就职于长春高新,历任副总经理、常务副总经理、总经理、董事;2004年3月至今,担任公司董事长;2007年7月至今,就职于金赛药业,担任董事;2013年8月至今,就职于百益制药,担任董事长;2018年2月至今,就职于瑞宙生物,担任董事;2019年8月至今,就职于吉林省国家生物产业创业投资有限责任公司,担任董事;2019年11月至今就职于长春安沃高新生物制药有限公司,担任董事;2020年7月至今,就职于广州思安信生物技术有限公司,担任监事。现任长春百克生物科技股份公司董事长。",男,manager,,1,2018-06-27T00:00:00.000Z,1908000,59500,长春高新,总经理,2021-01-21T01:03:15.727Z,毕业于吉林省委党校,毕业于吉林省委党校,省委,5,7
5f6576b0ade9005a1ecb8e49,温惠,000690,0,47,2020-09-19T03:10:40.227Z,硕士,"温惠,女,1973年出生。大学学历,EMBA在读,第十二、十三届广东省人大代表,中共梅州市委第六届、第七届候补委员,广东国际商会副会长,广东省妇联执委,梅州市妇联(兼职)副主席,梅州市工商联副主席。1993年参加工作。历任广东宝丽华集团有限公司办公室主任、党支部书记、工会主席、常务副总经理。2010年8月起,任广东宝丽华集团有限公司总经理。2011年7月起兼任中共广东宝丽华集团有限公司党委副书记、纪委书记。",女,board,,1,2018-03-27T00:00:00.000Z,0,0,宝新能源,董事,2021-01-21T01:03:26.450Z,中共梅州市委第六届、第七届候补委员,中共梅州市委第六届,中共,0,2
5f6576b0ade9005a1ecb8e49,温惠,000690,0,47,2020-09-19T03:10:40.227Z,硕士,"温惠,女,1973年出生。大学学历,EMBA在读,第十二、十三届广东省人大代表,中共梅州市委第六届、第七届候补委员,广东国际商会副会长,广东省妇联执委,梅州市妇联(兼职)副主席,梅州市工商联副主席。1993年参加工作。历任广东宝丽华集团有限公司办公室主任、党支部书记、工会主席、常务副总经理。2010年8月起,任广东宝丽华集团有限公司总经理。2011年7月起兼任中共广东宝丽华集团有限公司党委副书记、纪委书记。",女,board,,1,2018-03-27T00:00:00.000Z,0,0,宝新能源,董事,2021-01-21T01:03:26.450Z,中共梅州市委第六届、第七届候补委员,中共梅州市委第六届,市委,4,6
5f6576a2ade9005a1ecb8ace,胡谋,000687,0,65,2020-09-19T03:10:26.427Z,博士,"胡谋先生:1955年11月出生,*,高级记者(教授),理论经济学、管理学、新闻学硕博及博士后导师。就读于武汉大学和中央党校,新闻学和经济学专业,研究生学历。曾任长江日报、人民日报驻深圳记者站站长,中国新闻摄影学会常务副秘书长,全国驻深记协主席,中共深圳市委副秘书长。现任深圳市文化创意产业研究院院长。",男,board,,1,2020-08-11T00:00:00.000Z,0,0,*ST华讯,独立董事,2020-09-19T03:10:26.427Z,就读于武汉大学和中央党校,就读于武汉大学和中央党校,中央党校,8,12
5f657735ade9005a1ecbb00c,蒋立波,000718,0,39,2020-09-19T03:12:53.328Z,硕士,"蒋立波先生,出生于1981年1月,苏州大学法学本科学历,南京大学法律硕士学位。曾任职于江苏省人民检察院、南通市崇川区委组织部。现任苏宁环球股份有限公司法务中心总监,公司第九届董事会董事。",男,board,,,2020-10-16T00:00:00.000Z,354600,0,苏宁环球,董事,2020-12-21T04:51:18.342Z,曾任职于江苏省人民检察院、南通市崇川区委组织部,南通市崇川区委组织部,区委,5,7
5f657744ade9005a1ecbb40e,程德俊,000720,0,44,2020-09-19T03:13:08.307Z,博士,"程德俊先生,出生于1976年12月,企业管理博士学位,现任南京大学商学院人力资源管理学系教授,博士生导师。江苏企业人才发展研究基地执行主任,美国康奈尔大学工业与劳动关系学院访问学者(2008.09-2009.08),南京大学人文社会科学高级研究院驻院学者(2011.09-2012.08)。现为美国管理学学会会员,中国管理研究国际学会会员,《南开管理评论》、《管理学报》、《南方经济》等杂志匿名审稿人。曾在《管理世界》、《中国工业经济》、《南开管理评论》等权威期刊上发表五十余篇论文。担任江苏省委组织部、人社厅和多家企业的特聘专家和顾问。主要从事人力资源管理、组织理论、谈判与冲突、社会资本和组织学习等领域的研究和教学工作。目前正主持和参与国家自然科学基金面上和重点项目各一项。现任山东新能泰山发电股份有限公司独立董事。",男,board,,,2020-05-22T00:00:00.000Z,0,0,新能泰山,独立董事,2020-12-21T04:51:27.916Z,担任江苏省委组织部、人社厅和多家企业的特聘专家和顾问,担任江苏省委组织部,省委,4,6
5f6577abade9005a1ecbc387,贺道品,000725,0,50,2020-09-19T03:14:51.877Z,硕士,"贺道品先生,硕士学位,曾任北京东方贵族纸业有限责任公司生产主管、采购主管、财务经理、常务副总经理,园区事业部工业气体承销公司副总经理、总经理,园区事业部管理者代表、人事行政部部长、物业部部长兼工会负责人,公司党群工作部、企业文化中心副部长、部长。现任京东方科技集团股份有限公司第八届监事会职工监事,北京京东方显示技术有限公司工会主席、纪委书记、党群工作部、企业文化中心副总监。",男,supervisoryCommittee,,1,2019-06-29T00:00:00.000Z,706800,32600,京东方Ａ,职工监事,2021-01-21T01:03:35.148Z,公司党群工作部、企业文化中心副部长、部长,公司党群工作部,党群工作部,2,7
5f6577abade9005a1ecbc387,贺道品,000725,0,50,2020-09-19T03:14:51.877Z,硕士,"贺道品先生,硕士学位,曾任北京东方贵族纸业有限责任公司生产主管、采购主管、财务经理、常务副总经理,园区事业部工业气体承销公司副总经理、总经理,园区事业部管理者代表、人事行政部部长、物业部部长兼工会负责人,公司党群工作部、企业文化中心副部长、部长。现任京东方科技集团股份有限公司第八届监事会职工监事,北京京东方显示技术有限公司工会主席、纪委书记、党群工作部、企业文化中心副总监。",男,supervisoryCommittee,,1,2019-06-29T00:00:00.000Z,706800,32600,京东方Ａ,职工监事,2021-01-21T01:03:35.148Z,北京京东方显示技术有限公司工会主席、纪委书记、党群工作部、企业文化中心副总监,党群工作部,党群工作部,0,5
5f6578dcade9005a1ecbf277,王鹏飞,000755,0,33,2020-09-19T03:19:56.053Z,本科,"王鹏飞,男,汉族,1987年12月出生,山西大同人,中国共产党,大学本科,学士学位,经济师、政工师、工程师、国家二级秘书、办公自动化工程师,现任山西路桥建设集团有限公司综合办公室副主任。",男,supervisoryCommittee,,,2019-09-11T00:00:00.000Z,0,0,山西路桥,监事,2020-12-21T04:56:30.925Z,中国共产党,中国共产党,共产党,2,5
5f6578efade9005a1ecbf91a,尹艳红,000759,0,52,2020-09-19T03:20:15.807Z,硕士,"尹艳红,女,1968年出生,工商管理硕士,*,高级经济师、高级经营师。中百控股集团股份有限公司党委办公室、经理办公室主任、工会主席、纪委书记,仓储公司党委书记。现任中百控股集团股份有限公司党委副书记、监事会主席、纪委书记、工会主席。",女,supervisoryCommittee,,1,2018-01-17T00:00:00.000Z,516600,10000,中百集团,监事会主席,2020-12-21T04:57:05.366Z,中百控股集团股份有限公司党委办公室、经理办公室主任、工会主席、纪委书记,中百控股集团股份有限公司党委办公室,党委,12,14
5f6578ebade9005a1ecbf7b4,徐振华,000758,0,39,2020-09-19T03:20:11.599Z,硕士,"徐振华,男,1981年8月生,山东人,硕士研究生,高级经济师,历任中国有色矿业集团有限公司人事部、企划部、投资部干部,投资部项目开发处副处长、投资管理处副处长,投资管理部投资管理处处长,办公厅(党委办公室、外事办公室)文秘处处长。现任中国有色金属建设股份有限公司董事会秘书。",男,manager,,,2019-09-10T00:00:00.000Z,149900,0,中色股份,董事会秘书,2020-09-19T03:20:11.599Z,办公厅(党委办公室、外事办公室)文秘处处长,办公厅(党委办公室,党委,4,6
5f657924ade9005a1ecc0772,王金贵,000779,0,50,2020-09-19T03:21:08.947Z,本科,"王金贵,男,1970年3月出生,中国国籍,无境外永久居留权,*,律师,毕业于西南政法学院,获法学学士学位。1992年8月至2002年7月在兰州市中级人民法院工作,2002年8月至2003年8月在重庆城市管理职业学院工作,2003年8月至今在甘肃合睿律师事务所工作。2003年、2007年被聘为兰州市仲裁委员会第二届、第三届仲裁员;2006年被聘为甘肃政法学院客座副教授;2007年被聘为甘肃联合大学兼职副教授。曾任甘肃省移动通讯有限责任公司法律顾问、西北民族大学法律顾问、兰石重装(603169)独立董事。现任甘肃省委、甘肃省政府、兰州市政府、兰州新区管委会、兰州高新区管委会、嘉峪关市政府法律顾问、兰州仲裁委员会专家委员会委员、甘肃省律师行业党委委员、甘肃省律师协会副会长、兰州商学院法学院兼职教授、中国(兰州)知识产权援助中心特邀专家、甘肃省第十二届人民代表大会常务委员会司法监督咨询专家、兰州市行政执法社会监督员、甘咨询(000779)独立董事。",男,board,,1,2019-11-28T00:00:00.000Z,0,0,甘咨询,独立董事,2020-12-21T05:03:10.471Z,现任甘肃省委、甘肃省政府、兰州市政府、兰州新区管委会、兰州高新区管委会、嘉峪关市政府法律顾问、兰州仲裁委员会专家委员会委员、甘肃省律师行业党委委员、甘肃省律师协会副会长、兰州商学院法学院兼职教授、中国(兰州)知识产权援助中心特邀专家、甘肃省第十二届人民代表大会常务委员会司法监督咨询专家、兰州市行政执法社会监督员、甘咨询(000779)独立董事,现任甘肃省委,省委,4,6
5f657929ade9005a1ecc08c1,王宏生,000780,0,52,2020-09-19T03:21:13.715Z,博士,"王宏生,男,1968年11月出生,*,博士,正高级工程师。曾任平庄能源六家煤矿办公室主任、平庄煤业西部开发办工程师,平庄能源老公营子煤矿副总工程师、副矿长,平庄煤业党委办公室、办公室主任,平庄能源六家煤矿矿长、党委副书记。现任内蒙古平庄能源股份有限公司副总经理。",男,manager,,1,2019-05-18T00:00:00.000Z,520000,0,*ST平能,副总经理,2020-12-21T05:03:14.825Z,平庄煤业党委办公室、办公室主任,平庄煤业党委办公室,党委,4,6
5f657925ade9005a1ecc07cf,苟海龙,000779,0,55,2020-09-19T03:21:09.501Z,硕士,"苟海龙,男,汉族,1965年3月生,甘肃通渭人,*,西南政法大学法律硕士。曾任甘肃省高级人民法院干部,省委政法委科员、副主任科员、主任科员、研究室副主任、调研员,白银市中级人民法院副院长(挂职),省纪委、省监察厅第二纪检监察室主任、案件审理室主任,张掖市委常委、市纪委书记,兰州市委常委、市纪委书记、市监委主任,现任甘肃工程咨询集团股份有限公司副总经理、党委委员。",男,manager,,1,2020-01-20T00:00:00.000Z,0,0,甘咨询,副总经理,2020-12-21T05:03:11.004Z,省纪委、省监察厅第二纪检监察室主任、案件审理室主任,省纪委,纪委,1,3
5f657968ade9005a1ecc1569,郑洪华,000792,0,52,2020-09-19T03:22:16.024Z,硕士,"郑洪华,男1968年出生,*,在职研究生学历。曾任青海省纪委纠风室副处级纪检员监察员、青海省纪委监察厅派驻省发改委、省统计局纪检组副组长、监察处处长;2014年7月至2016年1月任青海盐湖工业股份有限公司党委委员会、纪委书记;2016年1月至今任青海盐湖工业股份有限公司党委委员、纪委书记、职工监事、监事会主席。",男,supervisoryCommittee,,1,2017-05-05T00:00:00.000Z,375000,0,*ST盐湖,监事会主席,2020-12-21T05:03:50.978Z,曾任青海省纪委纠风室副处级纪检员监察员、青海省纪委监察厅派驻省发改委、省统计局纪检组副组长、监察处处长,青海省纪委监察厅派驻省发改委,纪委,3,5
5f657968ade9005a1ecc15bf,宋佩佩,000792,0,38,2020-09-19T03:22:16.402Z,本科,"宋佩佩,女,1982年8月出生,大学本科毕业,注册会计师,中级会计师职称。曾在中瑞岳华会计师事务所从事审计工作,2013年3月应聘至青海盐湖工业股份有限公司监审部从事审计工作。2016年7月至2016年8月任青海盐湖工业股份有限公司纪委、监审部财务绩效与经济责任审计室副主任;2016年8月至今任青海盐湖工业股份有限公司审计部财务绩效与经济责任审计室副主任。",女,supervisoryCommittee,,,2017-05-05T00:00:00.000Z,107700,0,*ST盐湖,职工监事,2020-12-21T05:03:51.380Z,2016年7月至2016年8月任青海盐湖工业股份有限公司纪委、监审部财务绩效与经济责任审计室副主任,2016年7月至2016年8月任青海盐湖工业股份有限公司纪委,纪委,28,30
5f6579d3ade9005a1ecc3167,张宇锋,000813,0,57,2020-09-19T03:24:03.620Z,硕士,"张宇锋先生,1963年11月出生,硕士,经济师,*,无境外永久居留权,1989年至1999年先后在中纪委驻卫生部纪检组、中国康华房地产开发公司、中国建筑工程总公司进出口部从事行政管理、房地产开发、进出口贸易等工作。1999年至今任北京市华城律师事务所创始合伙人、主任,2019年10月至今任北京市广银律师事务所律师,现兼任中国政法大学金融法研究中心研究员,中国政法大学国际银行法律实务研究中心研究员,中国贸促会、中国国际商会调解中心商事调解员、广州仲裁委员会仲裁员、武汉仲裁委员会仲裁员、无锡仲裁委员会仲裁员、中国保健协会常务理事兼副秘书长、中华全国律师协会金融证券保险专业委员会委员,上市公司胜利股份、德展健康的独立董事,互联网金融安全专家顾问委员会委员等职务。2017年2月至今任河南辉煌科技股份有限公司独立董事。",男,board,,1,2016-10-26T00:00:00.000Z,180000,0,德展健康,独立董事,2020-12-21T05:05:14.609Z,1989年至1999年先后在中纪委驻卫生部纪检组、中国康华房地产开发公司、中国建筑工程总公司进出口部从事行政管理、房地产开发、进出口贸易等工作,1989年至1999年先后在中纪委驻卫生部纪检组,纪委,15,17
5f657b42ade9005a1ecc70be,胡吉,000876,0,38,2020-09-19T03:30:10.544Z,硕士,"胡吉先生,男,汉族,1982年6月出生,经济学学士,法学硕士。胡吉先生2007年7月毕业于北京大学。自2007年7月-2009年7月工作于中共北京市委研究室。2009年8月-2017年5月工作于中国证监会。2017年6月至今工作于新希望集团,担任新希望集团金融事业部常务副总裁职务。胡吉先生于2012年获全国金融五一劳动奖章。",男,manager,,1,2019-06-10T00:00:00.000Z,1582000,180000,新 希 望,董事会秘书,2021-01-21T01:04:09.639Z,自2007年7月-2009年7月工作于中共北京市委研究室,自2007年7月-2009年7月工作于中共北京市委研究室,市委,23,25
5f657ac5ade9005a1ecc5dc8,罗伟,000858,0,56,2020-09-19T03:28:05.116Z,硕士,"罗伟先生,1964年11月出生,*,研究生学历(省委党校经济学),1986年毕业于西南财经大学财政专业。2014年3月起任宜宾五粮液股份有限公司副总经理、财务总监、党委委员。最近五年曾任宜宾市投资集团有限责任公司董事、副总经理、党委委员,宜宾机场有限责任公司董事、总经理、党委副书记。2014年3月任宜宾五粮液股份有限公司副总经理、财务总监、党委委员。四川省宜宾五粮液集团财务有限公司董事长。",男,manager,,1,2014-07-19T00:00:00.000Z,662600,0,五 粮 液,"副总经理,财务总监",2020-12-21T05:07:24.419Z,研究生学历(省委党校经济学),研究生学历(省委党校经济学),党校,8,10
5f657ac5ade9005a1ecc5dc8,罗伟,000858,0,56,2020-09-19T03:28:05.116Z,硕士,"罗伟先生,1964年11月出生,*,研究生学历(省委党校经济学),1986年毕业于西南财经大学财政专业。2014年3月起任宜宾五粮液股份有限公司副总经理、财务总监、党委委员。最近五年曾任宜宾市投资集团有限责任公司董事、副总经理、党委委员,宜宾机场有限责任公司董事、总经理、党委副书记。2014年3月任宜宾五粮液股份有限公司副总经理、财务总监、党委委员。四川省宜宾五粮液集团财务有限公司董事长。",男,manager,,1,2014-07-19T00:00:00.000Z,662600,0,五 粮 液,"副总经理,财务总监",2020-12-21T05:07:24.419Z,研究生学历(省委党校经济学),研究生学历(省委党校经济学),省委,6,8
5f657ab2ade9005a1ecc593c,梁文永,000851,0,53,2020-09-19T03:27:46.748Z,博士,"梁文永,男,1967年3月出生,民盟盟员。法学博士后、财政学博士后、管理学博士。历任华南理工大学法学院讲师、中国政法大学法学教育评估中心副主任研究员、贵州民族大学法学院兼职教授、中央纪委教学研究。现任常州大学史良法学院教授、江苏财税政策研究院院长、中国财税法治战略研究院执行院长。兼任民盟中央法制委员会副主任、北京华税律师事务所兼职律师,持有《独立董事资格证书》和《律师资格证书》。",男,board,,,2020-10-13T00:00:00.000Z,84000,0,高鸿股份,独立董事,2020-12-21T05:07:12.682Z,历任华南理工大学法学院讲师、中国政法大学法学教育评估中心副主任研究员、贵州民族大学法学院兼职教授、中央纪委教学研究,中央纪委教学研究,纪委,2,4
